"time","price","millisec"
"090020",26745,"0000"
"090020",26740,"0001"
"090020",26730,"0002"
"090021",26740,"0000"
"090022",26730,"0000"
"090028",26740,"0000"
"090029",26730,"0000"
"090029",26740,"0001"
"090030",26735,"0000"
"090031",26740,"0000"
"090037",26735,"0000"
"090038",26740,"0000"
"090039",26735,"0000"
"090040",26740,"0000"
"090040",26745,"0001"
"090041",26740,"0000"
"090046",26735,"0000"
"090046",26740,"0001"
"090049",26735,"0000"
"090050",26745,"0000"
"090051",26740,"0000"
"090052",26745,"0000"
"090052",26740,"0001"
"090056",26745,"0000"
"090058",26740,"0000"
"090059",26745,"0000"
"090103",26740,"0000"
"090105",26745,"0000"
"090105",26740,"0001"
"090105",26745,"0002"
"090106",26740,"0000"
"090106",26745,"0001"
"090108",26740,"0000"
"090108",26745,"0001"
"090108",26740,"0002"
"090108",26745,"0003"
"090109",26740,"0000"
"090109",26745,"0001"
"090111",26740,"0000"
"090111",26745,"0001"
"090114",26740,"0000"
"090114",26745,"0001"
"090116",26740,"0000"
"090118",26745,"0000"
"090120",26740,"0000"
"090121",26745,"0000"
"090122",26740,"0000"
"090122",26745,"0001"
"090123",26742,"0000"
"090124",26745,"0000"
"090125",26740,"0000"
"090126",26745,"0000"
"090126",26740,"0001"
"090126",26745,"0002"
"090127",26740,"0000"
"090127",26745,"0001"
"090129",26740,"0000"
"090130",26745,"0000"
"090132",26740,"0000"
"090133",26735,"0000"
"090133",26740,"0001"
"090137",26745,"0000"
"090141",26740,"0000"
"090141",26745,"0001"
"090144",26740,"0000"
"090145",26745,"0000"
"090147",26740,"0000"
"090147",26745,"0001"
"090149",26742,"0000"
"090149",26740,"0001"
"090149",26745,"0002"
"090153",26740,"0000"
"090153",26745,"0001"
"090153",26742,"0002"
"090154",26740,"0000"
"090154",26745,"0001"
"090156",26740,"0000"
"090156",26745,"0001"
"090204",26740,"0000"
"090204",26745,"0001"
"090205",26740,"0000"
"090206",26745,"0000"
"090211",26740,"0000"
"090212",26745,"0000"
"090212",26740,"0001"
"090218",26735,"0000"
"090218",26740,"0001"
"090235",26735,"0000"
"090235",26740,"0001"
"090241",26735,"0000"
"090241",26740,"0001"
"090242",26735,"0000"
"090243",26730,"0000"
"090243",26740,"0001"
"090246",26735,"0000"
"090246",26740,"0001"
"090250",26737,"0000"
"090250",26740,"0001"
"090255",26737,"0000"
"090255",26740,"0001"
"090256",26735,"0000"
"090256",26740,"0001"
"090256",26735,"0002"
"090256",26740,"0003"
"090258",26735,"0000"
"090259",26740,"0000"
"090259",26735,"0001"
"090259",26740,"0002"
"090304",26735,"0000"
"090305",26740,"0000"
"090306",26735,"0000"
"090307",26740,"0000"
"090308",26735,"0000"
"090309",26740,"0000"
"090310",26735,"0000"
"090311",26737,"0000"
"090312",26735,"0000"
"090312",26740,"0001"
"090313",26735,"0000"
"090314",26740,"0000"
"090315",26735,"0000"
"090317",26740,"0000"
"090317",26735,"0001"
"090317",26740,"0002"
"090318",26735,"0000"
"090319",26740,"0000"
"090324",26735,"0000"
"090325",26740,"0000"
"090328",26735,"0000"
"090328",26740,"0001"
"090331",26737,"0000"
"090332",26740,"0000"
"090336",26735,"0000"
"090336",26740,"0001"
"090344",26735,"0000"
"090344",26740,"0001"
"090344",26735,"0002"
"090345",26740,"0000"
"090347",26737,"0000"
"090348",26740,"0000"
"090351",26735,"0000"
"090351",26740,"0001"
"090354",26735,"0000"
"090354",26740,"0001"
"090354",26735,"0002"
"090354",26740,"0003"
"090355",26735,"0000"
"090355",26740,"0001"
"090357",26735,"0000"
"090358",26737,"0000"
"090359",26735,"0000"
"090359",26737,"0001"
"090400",26735,"0000"
"090400",26732,"0001"
"090400",26730,"0002"
"090401",26735,"0000"
"090401",26730,"0001"
"090402",26735,"0000"
"090410",26740,"0000"
"090411",26735,"0000"
"090412",26740,"0000"
"090413",26737,"0000"
"090414",26735,"0000"
"090415",26737,"0000"
"090415",26740,"0001"
"090416",26735,"0000"
"090416",26740,"0001"
"090419",26735,"0000"
"090419",26740,"0001"
"090426",26735,"0000"
"090427",26740,"0000"
"090428",26735,"0000"
"090428",26740,"0001"
"090429",26735,"0000"
"090429",26740,"0001"
"090431",26735,"0000"
"090431",26740,"0001"
"090433",26735,"0000"
"090433",26732,"0001"
"090434",26735,"0000"
"090434",26740,"0001"
"090435",26735,"0000"
"090436",26740,"0000"
"090436",26737,"0001"
"090437",26740,"0000"
"090437",26735,"0001"
"090437",26740,"0002"
"090438",26735,"0000"
