"time","price","millisec"
"090028",98985,"0000"
"090028",98980,"0001"
"090028",98965,"0002"
"090029",98960,"0000"
"090029",98965,"0001"
"090029",98955,"0002"
"090030",98975,"0000"
"090030",98995,"0001"
"090030",98990,"0002"
"090030",98995,"0003"
"090030",98990,"0004"
"090031",98995,"0000"
"090031",98990,"0001"
"090032",98985,"0000"
"090032",98990,"0001"
"090032",98995,"0002"
"090032",98965,"0003"
"090033",98985,"0000"
"090033",98960,"0001"
"090033",98965,"0002"
"090033",99000,"0003"
"090033",98990,"0004"
"090033",99000,"0005"
"090033",99010,"0006"
"090034",99015,"0000"
"090034",99020,"0001"
"090034",99030,"0002"
"090034",99040,"0003"
"090034",99045,"0004"
"090034",99050,"0005"
"090034",99040,"0006"
"090034",99065,"0007"
"090034",99070,"0008"
"090034",99075,"0009"
"090035",99070,"0000"
"090035",99045,"0001"
"090035",99020,"0002"
"090035",99035,"0003"
"090035",99065,"0004"
"090036",99035,"0000"
"090036",99070,"0001"
"090036",99045,"0002"
"090037",99055,"0000"
"090037",99040,"0001"
"090037",99050,"0002"
"090038",99040,"0000"
"090038",99055,"0001"
"090038",99040,"0002"
"090038",99055,"0003"
"090038",99040,"0004"
"090039",99045,"0000"
"090039",99040,"0001"
"090039",99045,"0002"
"090040",99060,"0000"
"090040",99050,"0001"
"090040",99055,"0002"
"090041",99060,"0000"
"090041",99075,"0001"
"090041",99080,"0002"
"090041",99085,"0003"
"090041",99090,"0004"
"090041",99095,"0005"
"090041",99080,"0006"
"090042",99075,"0000"
"090042",99080,"0001"
"090042",99075,"0002"
"090043",99070,"0000"
"090043",99080,"0001"
"090044",99070,"0000"
"090045",99050,"0000"
"090045",99045,"0001"
"090045",99065,"0002"
"090046",99045,"0000"
"090046",99065,"0001"
"090047",99055,"0000"
"090048",99050,"0000"
"090048",99030,"0001"
"090048",99055,"0002"
"090049",99040,"0000"
"090049",99035,"0001"
"090049",99040,"0002"
"090049",99045,"0003"
"090049",99055,"0004"
"090050",99060,"0000"
"090050",99075,"0001"
"090050",99095,"0002"
"090051",99085,"0000"
"090051",99090,"0001"
"090052",99085,"0000"
"090052",99070,"0001"
"090053",99085,"0000"
"090053",99095,"0001"
"090053",99100,"0002"
"090053",99105,"0003"
"090054",99095,"0000"
"090054",99105,"0001"
"090054",99090,"0002"
"090055",99095,"0000"
"090055",99110,"0001"
"090055",99115,"0002"
"090055",99120,"0003"
"090055",99130,"0004"
"090056",99135,"0000"
"090056",99130,"0001"
"090056",99140,"0002"
"090057",99130,"0000"
"090057",99125,"0001"
"090057",99140,"0002"
"090057",99145,"0003"
"090058",99125,"0000"
"090058",99140,"0001"
"090058",99145,"0002"
"090058",99150,"0003"
"090058",99155,"0004"
"090059",99150,"0000"
"090059",99170,"0001"
"090059",99160,"0002"
"090059",99180,"0003"
"090100",99195,"0000"
"090100",99155,"0001"
"090100",99170,"0002"
"090100",99180,"0003"
"090101",99175,"0000"
"090101",99170,"0001"
"090102",99180,"0000"
"090102",99195,"0001"
"090102",99200,"0002"
"090102",99190,"0003"
"090102",99200,"0004"
"090102",99195,"0005"
"090103",99200,"0000"
"090103",99190,"0001"
"090103",99200,"0002"
"090103",99195,"0003"
"090103",99192,"0004"
"090104",99190,"0000"
"090104",99185,"0001"
"090104",99170,"0002"
"090105",99190,"0000"
"090105",99180,"0001"
"090106",99160,"0000"
"090106",99185,"0001"
"090107",99172,"0000"
"090107",99170,"0001"
"090107",99165,"0002"
"090107",99185,"0003"
"090108",99190,"0000"
"090108",99185,"0001"
"090108",99195,"0002"
"090108",99190,"0003"
"090109",99185,"0000"
"090109",99195,"0001"
"090110",99210,"0000"
"090110",99205,"0001"
"090111",99215,"0000"
"090111",99195,"0001"
"090112",99200,"0000"
"090112",99195,"0001"
"090112",99200,"0002"
"090112",99215,"0003"
"090112",99220,"0004"
"090113",99225,"0000"
"090113",99215,"0001"
"090113",99200,"0002"
"090113",99195,"0003"
"090114",99215,"0000"
"090114",99207,"0001"
"090114",99205,"0002"
"090114",99225,"0003"
"090115",99220,"0000"
"090115",99215,"0001"
"090115",99230,"0002"
"090115",99220,"0003"
"090116",99230,"0000"
"090116",99225,"0001"
"090117",99230,"0000"
"090118",99240,"0000"
"090118",99230,"0001"
"090119",99240,"0000"
"090120",99250,"0000"
"090120",99240,"0001"
"090121",99250,"0000"
"090121",99265,"0001"
"090121",99275,"0002"
"090121",99260,"0003"
"090122",99275,"0000"
"090122",99260,"0001"
"090122",99265,"0002"
"090123",99275,"0000"
"090123",99280,"0001"
"090123",99285,"0002"
"090123",99280,"0003"
"090124",99285,"0000"
"090124",99300,"0001"
"090125",99295,"0000"
"090125",99290,"0001"
"090125",99300,"0002"
"090125",99295,"0003"
"090126",99300,"0000"
"090127",99315,"0000"
"090127",99320,"0001"
"090127",99300,"0002"
"090127",99310,"0003"
"090128",99285,"0000"
"090128",99290,"0001"
"090128",99295,"0002"
"090129",99300,"0000"
"090129",99310,"0001"
"090129",99300,"0002"
"090130",99305,"0000"
"090130",99320,"0001"
"090130",99330,"0002"
"090131",99325,"0000"
"090131",99315,"0001"
"090131",99325,"0002"
"090132",99340,"0000"
"090132",99335,"0001"
"090132",99340,"0002"
"090132",99335,"0003"
"090133",99350,"0000"
"090133",99340,"0001"
"090133",99335,"0002"
"090134",99325,"0000"
"090134",99330,"0001"
"090134",99350,"0002"
"090135",99340,"0000"
"090136",99345,"0000"
"090136",99355,"0001"
"090136",99350,"0002"
"090136",99360,"0003"
"090137",99370,"0000"
"090137",99380,"0001"
"090138",99375,"0000"
"090138",99370,"0001"
"090138",99355,"0002"
"090138",99335,"0003"
"090139",99345,"0000"
"090139",99335,"0001"
"090139",99310,"0002"
"090139",99320,"0003"
"090140",99315,"0000"
"090140",99320,"0001"
"090140",99325,"0002"
"090141",99320,"0000"
"090141",99325,"0001"
"090141",99315,"0002"
"090142",99330,"0000"
"090142",99305,"0001"
"090142",99310,"0002"
"090143",99300,"0000"
"090143",99320,"0001"
"090143",99310,"0002"
"090143",99315,"0003"
"090144",99300,"0000"
"090144",99305,"0001"
"090144",99295,"0002"
"090145",99285,"0000"
"090145",99275,"0001"
"090146",99285,"0000"
"090146",99270,"0001"
"090146",99280,"0002"
"090146",99265,"0003"
"090147",99275,"0000"
"090147",99285,"0001"
"090147",99280,"0002"
"090147",99290,"0003"
"090148",99280,"0000"
"090149",99290,"0000"
"090149",99285,"0001"
"090149",99300,"0002"
"090150",99290,"0000"
"090150",99280,"0001"
"090150",99300,"0002"
"090150",99280,"0003"
"090150",99285,"0004"
"090151",99265,"0000"
"090151",99275,"0001"
"090152",99272,"0000"
"090152",99275,"0001"
"090152",99280,"0002"
"090152",99260,"0003"
"090152",99275,"0004"
"090153",99270,"0000"
"090153",99275,"0001"
"090154",99270,"0000"
"090155",99250,"0000"
"090155",99240,"0001"
"090155",99250,"0002"
"090155",99245,"0003"
"090156",99235,"0000"
"090156",99240,"0001"
"090156",99215,"0002"
"090156",99230,"0003"
"090156",99217,"0004"
"090157",99215,"0000"
"090157",99220,"0001"
"090157",99215,"0002"
"090157",99210,"0003"
"090157",99195,"0004"
"090158",99185,"0000"
"090158",99190,"0001"
"090158",99165,"0002"
"090158",99185,"0003"
"090159",99190,"0000"
"090159",99185,"0001"
"090159",99200,"0002"
"090200",99175,"0000"
"090200",99180,"0001"
"090200",99190,"0002"
"090200",99175,"0003"
"090201",99170,"0000"
"090201",99180,"0001"
"090201",99165,"0002"
"090202",99180,"0000"
"090202",99172,"0001"
"090202",99175,"0002"
"090202",99195,"0003"
"090203",99200,"0000"
"090203",99195,"0001"
"090204",99185,"0000"
"090205",99175,"0000"
"090205",99195,"0001"
"090205",99190,"0002"
"090206",99195,"0000"
"090206",99190,"0001"
"090206",99180,"0002"
"090206",99185,"0003"
"090206",99170,"0004"
"090207",99160,"0000"
"090207",99155,"0001"
"090207",99150,"0002"
"090207",99160,"0003"
"090207",99150,"0004"
"090207",99145,"0005"
"090208",99160,"0000"
"090208",99145,"0001"
"090208",99170,"0002"
"090208",99165,"0003"
"090209",99175,"0000"
"090209",99170,"0001"
"090209",99180,"0002"
"090209",99160,"0003"
"090210",99175,"0000"
"090210",99200,"0001"
"090210",99210,"0002"
"090210",99215,"0003"
"090211",99200,"0000"
"090211",99195,"0001"
"090211",99180,"0002"
"090211",99185,"0003"
"090211",99175,"0004"
"090212",99170,"0000"
"090212",99165,"0001"
"090212",99170,"0002"
"090213",99185,"0000"
"090213",99190,"0001"
"090213",99185,"0002"
"090214",99170,"0000"
"090214",99190,"0001"
"090215",99195,"0000"
"090215",99185,"0001"
"090215",99175,"0002"
"090215",99180,"0003"
"090216",99185,"0000"
"090216",99180,"0001"
"090217",99170,"0000"
"090217",99160,"0001"
"090217",99170,"0002"
"090218",99155,"0000"
"090218",99145,"0001"
"090218",99155,"0002"
