"time","price","millisec"
"090024",34450,"0000"
"090024",34400,"0001"
"090034",34450,"0000"
"090037",34475,"0000"
"090037",34400,"0001"
"090041",34450,"0000"
"090046",34455,"0000"
"090047",34400,"0000"
"090049",34455,"0000"
"090056",34475,"0000"
"090056",34455,"0001"
"090059",34495,"0000"
"090059",34500,"0001"
"090100",34520,"0000"
"090106",34525,"0000"
"090106",34520,"0001"
"090107",34500,"0000"
"090109",34455,"0000"
"090110",34520,"0000"
"090116",34530,"0000"
"090116",34520,"0001"
"090119",34530,"0000"
"090122",34520,"0000"
"090123",34540,"0000"
"090125",34545,"0000"
"090128",34540,"0000"
"090129",34545,"0000"
"090132",34550,"0000"
"090134",34545,"0000"
"090137",34555,"0000"
"090137",34565,"0001"
"090137",34560,"0002"
"090138",34550,"0000"
"090139",34560,"0000"
"090140",34570,"0000"
"090143",34545,"0000"
"090143",34575,"0001"
"090144",34570,"0000"
"090145",34540,"0000"
"090156",34525,"0000"
"090158",34540,"0000"
"090203",34505,"0000"
"090217",34535,"0000"
"090218",34505,"0000"
"090219",34500,"0000"
"090228",34505,"0000"
"090228",34485,"0001"
"090230",34500,"0000"
"090230",34520,"0001"
"090230",34530,"0002"
"090231",34520,"0000"
"090236",34522,"0000"
"090237",34525,"0000"
"090237",34530,"0001"
"090237",34520,"0002"
"090244",34530,"0000"
"090244",34520,"0001"
"090245",34500,"0000"
"090246",34520,"0000"
"090251",34530,"0000"
"090253",34525,"0000"
"090255",34530,"0000"
"090256",34550,"0000"
"090259",34545,"0000"
"090304",34555,"0000"
"090309",34550,"0000"
"090311",34525,"0000"
"090315",34500,"0000"
"090316",34525,"0000"
"090317",34530,"0000"
"090319",34535,"0000"
"090321",34530,"0000"
"090323",34525,"0000"
"090329",34535,"0000"
"090332",34525,"0000"
"090335",34530,"0000"
"090338",34525,"0000"
"090338",34515,"0001"
"090343",34530,"0000"
"090346",34520,"0000"
"090348",34515,"0000"
"090348",34520,"0001"
"090350",34515,"0000"
"090352",34505,"0000"
"090356",34500,"0000"
"090401",34485,"0000"
"090402",34500,"0000"
"090407",34485,"0000"
