"time","price","millisec"
"090023",35600,"0000"
"090024",35595,"0000"
"090029",35605,"0000"
"090030",35620,"0000"
"090031",35615,"0000"
"090033",35635,"0000"
"090034",35640,"0000"
"090034",35650,"0001"
"090034",35660,"0002"
"090039",35670,"0000"
"090055",35675,"0000"
"090059",35700,"0000"
"090100",35710,"0000"
"090102",35700,"0000"
"090103",35715,"0000"
"090105",35700,"0000"
"090107",35695,"0000"
"090108",35720,"0000"
"090109",35705,"0000"
"090110",35710,"0000"
"090110",35745,"0001"
"090113",35725,"0000"
"090117",35730,"0000"
"090117",35725,"0001"
"090118",35730,"0000"
"090119",35745,"0000"
"090127",35755,"0000"
"090127",35745,"0001"
"090129",35750,"0000"
"090129",35745,"0001"
"090130",35755,"0000"
"090132",35770,"0000"
"090137",35775,"0000"
"090140",35770,"0000"
"090145",35760,"0000"
"090145",35755,"0001"
"090146",35775,"0000"
"090149",35770,"0000"
"090150",35775,"0000"
"090151",35770,"0000"
"090155",35755,"0000"
"090155",35760,"0001"
"090155",35745,"0002"
"090157",35730,"0000"
"090158",35720,"0000"
"090158",35740,"0001"
"090211",35720,"0000"
"090221",35700,"0000"
"090221",35710,"0001"
"090222",35705,"0000"
"090223",35675,"0000"
"090223",35710,"0001"
"090225",35700,"0000"
"090226",35710,"0000"
"090228",35715,"0000"
"090229",35720,"0000"
"090229",35740,"0001"
"090240",35755,"0000"
"090244",35735,"0000"
"090251",35720,"0000"
"090254",35725,"0000"
"090256",35735,"0000"
"090256",35740,"0001"
"090256",35730,"0002"
"090257",35740,"0000"
"090305",35750,"0000"
"090305",35755,"0001"
"090306",35750,"0000"
"090307",35735,"0000"
"090309",35730,"0000"
"090312",35750,"0000"
"090316",35740,"0000"
"090316",35755,"0001"
"090319",35745,"0000"
"090319",35755,"0001"
"090319",35745,"0002"
"090325",35755,"0000"
"090330",35745,"0000"
"090332",35755,"0000"
"090346",35750,"0000"
"090348",35745,"0000"
"090351",35740,"0000"
"090354",35730,"0000"
"090357",35720,"0000"
"090359",35715,"0000"
"090401",35720,"0000"
"090423",35710,"0000"
"090423",35720,"0001"
"090426",35725,"0000"
"090426",35750,"0001"
"090429",35700,"0000"
"090431",35715,"0000"
"090437",35680,"0000"
"090438",35715,"0000"
"090442",35710,"0000"
"090443",35715,"0000"
"090450",35710,"0000"
"090452",35700,"0000"
"090455",35715,"0000"
"090500",35720,"0000"
"090501",35750,"0000"
"090503",35725,"0000"
"090505",35715,"0000"
"090506",35710,"0000"
"090507",35715,"0000"
"090508",35750,"0000"
"090508",35715,"0001"
"090509",35745,"0000"
"090510",35750,"0000"
"090511",35715,"0000"
"090511",35705,"0001"
"090514",35715,"0000"
"090522",35745,"0000"
"090523",35725,"0000"
"090524",35745,"0000"
"090527",35725,"0000"
"090529",35745,"0000"
"090529",35720,"0001"
"090530",35715,"0000"
"090530",35710,"0001"
"090530",35705,"0002"
"090531",35700,"0000"
"090531",35740,"0001"
"090532",35735,"0000"
"090532",35710,"0001"
"090533",35740,"0000"
"090533",35700,"0001"
"090533",35735,"0002"
"090534",35695,"0000"
"090534",35690,"0001"
"090536",35715,"0000"
"090539",35710,"0000"
"090542",35680,"0000"
"090542",35690,"0001"
"090542",35705,"0002"
"090542",35700,"0003"
"090543",35705,"0000"
"090545",35675,"0000"
"090546",35700,"0000"
"090550",35670,"0000"
"090550",35695,"0001"
"090552",35700,"0000"
"090554",35680,"0000"
"090554",35700,"0001"
"090556",35710,"0000"
"090559",35700,"0000"
"090600",35710,"0000"
"090601",35715,"0000"
"090602",35700,"0000"
"090603",35715,"0000"
"090606",35705,"0000"
"090607",35715,"0000"
"090609",35725,"0000"
"090610",35715,"0000"
"090610",35725,"0001"
"090611",35735,"0000"
"090611",35745,"0001"
"090612",35725,"0000"
"090614",35745,"0000"
"090615",35725,"0000"
"090620",35695,"0000"
"090620",35685,"0001"
"090621",35720,"0000"
"090627",35685,"0000"
"090628",35715,"0000"
"090631",35670,"0000"
"090632",35700,"0000"
"090633",35690,"0000"
"090634",35660,"0000"
"090634",35650,"0001"
"090635",35690,"0000"
"090639",35685,"0000"
"090641",35650,"0000"
"090641",35670,"0001"
"090642",35660,"0000"
"090643",35670,"0000"
"090645",35645,"0000"
"090645",35640,"0001"
"090646",35665,"0000"
"090647",35635,"0000"
"090647",35660,"0001"
"090647",35655,"0002"
"090649",35645,"0000"
"090651",35615,"0000"
"090652",35640,"0000"
"090654",35635,"0000"
"090658",35665,"0000"
"090659",35675,"0000"
"090702",35690,"0000"
"090702",35660,"0001"
"090703",35655,"0000"
"090704",35645,"0000"
"090705",35680,"0000"
"090707",35675,"0000"
"090709",35645,"0000"
"090711",35665,"0000"
"090712",35670,"0000"
"090715",35675,"0000"
"090716",35645,"0000"
"090716",35680,"0001"
"090718",35670,"0000"
"090720",35675,"0000"
"090721",35660,"0000"
"090723",35670,"0000"
"090724",35690,"0000"
"090725",35670,"0000"
"090729",35665,"0000"
"090730",35690,"0000"
"090732",35670,"0000"
"090732",35690,"0001"
"090738",35670,"0000"
"090739",35685,"0000"
"090740",35670,"0000"
"090740",35690,"0001"
"090741",35700,"0000"
"090743",35675,"0000"
"090744",35700,"0000"
"090745",35665,"0000"
"090746",35685,"0000"
"090749",35675,"0000"
"090750",35680,"0000"
"090753",35690,"0000"
"090756",35660,"0000"
"090757",35650,"0000"
"090757",35685,"0001"
"090757",35667,"0002"
"090757",35685,"0003"
"090758",35650,"0000"
"090759",35685,"0000"
"090801",35660,"0000"
"090802",35685,"0000"
"090806",35690,"0000"
"090807",35700,"0000"
"090817",35705,"0000"
"090818",35710,"0000"
"090820",35725,"0000"
"090821",35730,"0000"
"090823",35715,"0000"
"090824",35730,"0000"
"090824",35710,"0001"
"090824",35725,"0002"
"090833",35740,"0000"
"090834",35730,"0000"
"090835",35740,"0000"
"090836",35745,"0000"
"090838",35740,"0000"
"090842",35735,"0000"
"090843",35740,"0000"
"090844",35725,"0000"
"090844",35735,"0001"
"090847",35732,"0000"
"090848",35735,"0000"
"090849",35725,"0000"
"090849",35735,"0001"
"090850",35720,"0000"
"090850",35735,"0001"
"090851",35720,"0000"
"090851",35735,"0001"
"090852",35725,"0000"
"090852",35730,"0001"
"090853",35710,"0000"
"090853",35705,"0001"
"090855",35700,"0000"
"090857",35720,"0000"
"090857",35730,"0001"
"090859",35700,"0000"
"090900",35725,"0000"
"090900",35715,"0001"
"090901",35710,"0000"
"090901",35690,"0001"
"090902",35725,"0000"
"090905",35700,"0000"
"090905",35720,"0001"
"090912",35725,"0000"
"090915",35710,"0000"
"090917",35725,"0000"
"090917",35705,"0001"
"090917",35725,"0002"
"090923",35740,"0000"
"090925",35745,"0000"
"090925",35750,"0001"
"090925",35755,"0002"
"090927",35750,"0000"
"090934",35760,"0000"
"090935",35755,"0000"
"090935",35765,"0001"
"090940",35750,"0000"
"090943",35735,"0000"
"090943",35755,"0001"
"090945",35735,"0000"
"090946",35750,"0000"
"090949",35745,"0000"
"090949",35750,"0001"
"090952",35730,"0000"
"090954",35750,"0000"
"090954",35745,"0001"
"090957",35750,"0000"
"090958",35730,"0000"
"090959",35750,"0000"
"091003",35770,"0000"
"091012",35755,"0000"
"091012",35770,"0001"
"091012",35755,"0002"
"091014",35770,"0000"
"091018",35760,"0000"
"091019",35770,"0000"
"091019",35760,"0001"
"091021",35770,"0000"
"091029",35765,"0000"
"091030",35770,"0000"
"091032",35755,"0000"
"091033",35770,"0000"
"091035",35755,"0000"
"091037",35770,"0000"
"091038",35750,"0000"
"091039",35770,"0000"
"091041",35750,"0000"
"091044",35765,"0000"
"091047",35770,"0000"
"091047",35765,"0001"
"091050",35770,"0000"
"091050",35755,"0001"
"091051",35760,"0000"
"091052",35770,"0000"
"091053",35765,"0000"
"091054",35770,"0000"
"091055",35775,"0000"
"091056",35765,"0000"
"091058",35770,"0000"
"091100",35780,"0000"
"091101",35765,"0000"
"091102",35780,"0000"
"091102",35765,"0001"
"091102",35780,"0002"
"091108",35770,"0000"
"091108",35775,"0001"
"091108",35755,"0002"
"091111",35765,"0000"
"091112",35750,"0000"
"091113",35765,"0000"
"091114",35755,"0000"
"091115",35765,"0000"
"091116",35770,"0000"
"091117",35780,"0000"
"091118",35760,"0000"
"091119",35780,"0000"
"091123",35775,"0000"
"091124",35765,"0000"
"091130",35755,"0000"
"091131",35775,"0000"
"091131",35780,"0001"
"091135",35760,"0000"
"091136",35780,"0000"
"091137",35765,"0000"
"091137",35760,"0001"
"091139",35780,"0000"
"091142",35772,"0000"
"091143",35780,"0000"
"091143",35790,"0001"
"091144",35795,"0000"
"091145",35780,"0000"
"091145",35795,"0001"
"091147",35785,"0000"
"091149",35795,"0000"
"091150",35790,"0000"
"091151",35795,"0000"
"091153",35785,"0000"
"091153",35795,"0001"
"091157",35790,"0000"
"091201",35795,"0000"
"091201",35780,"0001"
"091203",35795,"0000"
"091204",35785,"0000"
"091206",35780,"0000"
"091206",35790,"0001"
"091207",35795,"0000"
"091208",35790,"0000"
"091209",35785,"0000"
"091210",35795,"0000"
"091212",35785,"0000"
"091213",35780,"0000"
"091214",35795,"0000"
"091215",35780,"0000"
"091215",35795,"0001"
"091219",35790,"0000"
"091223",35780,"0000"
"091223",35790,"0001"
"091232",35785,"0000"
"091232",35790,"0001"
"091243",35795,"0000"
"091243",35780,"0001"
"091244",35795,"0000"
"091246",35790,"0000"
"091250",35795,"0000"
"091252",35800,"0000"
"091256",35805,"0000"
"091256",35795,"0001"
"091258",35810,"0000"
"091258",35805,"0001"
"091301",35810,"0000"
"091307",35800,"0000"
"091307",35805,"0001"
"091308",35810,"0000"
"091311",35815,"0000"
"091311",35820,"0001"
"091313",35810,"0000"
"091315",35820,"0000"
"091316",35815,"0000"
"091317",35820,"0000"
"091319",35815,"0000"
"091322",35825,"0000"
"091322",35820,"0001"
"091324",35840,"0000"
"091326",35815,"0000"
"091327",35835,"0000"
"091329",35825,"0000"
"091329",35815,"0001"
"091330",35845,"0000"
"091330",35825,"0001"
"091331",35845,"0000"
"091332",35815,"0000"
"091335",35835,"0000"
"091335",35815,"0001"
"091338",35810,"0000"
"091338",35800,"0001"
"091340",35810,"0000"
"091340",35815,"0001"
"091341",35795,"0000"
"091341",35815,"0001"
"091343",35820,"0000"
"091344",35805,"0000"
"091345",35800,"0000"
"091346",35815,"0000"
"091346",35800,"0001"
"091346",35815,"0002"
"091347",35825,"0000"
"091347",35805,"0001"
"091348",35810,"0000"
"091349",35805,"0000"
"091350",35790,"0000"
"091350",35800,"0001"
"091352",35790,"0000"
"091352",35785,"0001"
"091352",35775,"0002"
"091353",35790,"0000"
"091354",35770,"0000"
"091354",35790,"0001"
"091356",35785,"0000"
"091356",35795,"0001"
"091356",35800,"0002"
"091357",35770,"0000"
"091358",35775,"0000"
"091400",35795,"0000"
"091403",35800,"0000"
"091404",35795,"0000"
"091408",35800,"0000"
"091409",35790,"0000"
