"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","194800","199800","204000","208500","0","0","0","0","0","0","157100","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","5","50","0","0","0","0","0","-160500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","161900","163400","164300","164900","165300","184800","194800","199800","204000","208500","160500","159200","159100","158600","158400","158100","157600","157100","0","0","50","95","6","10","160","1","2","1","2","2","2","5","50","50","35","50","50","50","0","0","329","292","0","0","0","0","0","-160500","5","-100.00","0","324","242","0","0","","0","0","0","","",""
"080001","0000","0","161900","163400","164300","164900","165300","184800","194800","199800","204000","208500","160500","159200","159100","158600","158400","158100","157600","157200","157100","156600","80","95","6","10","160","1","2","1","2","2","2","5","50","50","35","140","50","8","50","200","359","590","0","0","0","0","0","-160500","5","-100.00","0","30","298","0","0","","0","0","0","","",""
"080002","0000","0","161900","162400","163400","164300","164900","165300","167000","168000","170000","184800","160500","159400","159200","159100","158600","158400","158100","157600","157200","157100","8","3","95","6","10","160","12","220","778","1","2","30","5","50","50","35","140","50","8","50","1293","420","0","0","0","0","0","-160500","5","-100.00","72","934","-170","0","0","","0","0","0","","",""
"080002","0001","0","161900","162400","163400","164000","164300","164900","165300","167000","168000","170000","160500","159600","159400","159200","159100","158600","158400","158100","157600","157200","7","3","95","10","6","10","160","12","220","778","1","10","30","5","50","50","35","140","50","8","1301","379","0","0","0","0","0","-160500","5","-100.00","74","8","-41","0","0","","0","0","0","","",""
"080003","0000","0","161900","162400","163400","164000","164300","164900","165300","167000","168000","170000","160700","160500","159600","159400","159200","159100","158600","158400","158100","157600","7","3","95","10","6","10","160","12","220","778","600","2","10","30","5","50","50","35","140","50","1301","972","0","0","0","0","0","-160500","5","-100.00","74","0","593","0","0","","0","0","0","","",""
"080003","0001","0","161900","162400","163400","164000","164300","164900","165300","167000","168000","170000","160700","160500","159600","159400","159200","159100","158600","158400","158100","157600","7","3","95","10","6","330","160","12","220","778","600","2","10","30","5","50","50","35","140","50","1621","972","0","0","0","0","0","-160500","5","-100.00","74","320","0","0","0","","0","0","0","","",""
"080005","0000","0","161900","162400","163400","164000","164300","164900","165300","167000","168000","170000","160700","160500","159600","159500","159400","159200","159100","158600","158400","158100","7","3","95","10","6","330","160","12","220","778","600","2","10","5","30","5","50","50","35","140","1621","927","0","0","0","0","0","-160500","5","-100.00","74","0","-45","0","0","","0","0","0","","",""
"080005","0001","0","161900","162400","163400","164000","164300","164900","165300","165800","167000","168000","160700","160500","159600","159500","159400","159200","159100","158600","158400","158100","7","3","95","10","6","330","160","165","12","220","600","2","10","5","30","5","50","50","35","140","1008","927","0","0","0","0","0","-160500","5","-100.00","74","-613","0","0","0","","0","0","0","","",""
"080006","0000","0","161900","162400","163400","164000","164300","164900","165300","165800","167000","168000","160700","160500","159700","159600","159500","159400","159200","159100","158600","158400","7","3","95","10","6","330","160","165","12","220","600","2","8","10","5","30","5","50","50","35","1008","795","0","0","0","0","0","-160500","5","-100.00","74","0","-132","0","0","","0","0","0","","",""
"080006","0001","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160700","160500","159700","159600","159500","159400","159200","159100","158600","158400","7","3","95","10","6","330","300","160","165","12","600","2","8","10","5","30","5","50","50","35","1088","795","0","0","0","0","0","-160500","5","-100.00","74","80","0","0","0","","0","0","0","","",""
"080006","0002","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160700","160500","159700","159600","159500","159400","159200","159100","158600","158400","7","3","95","10","6","330","301","160","165","12","600","2","8","10","5","30","5","50","50","35","1089","795","0","0","0","0","0","-160500","5","-100.00","74","1","0","0","0","","0","0","0","","",""
"080007","0000","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160700","160500","159700","159600","159500","159400","159200","159100","159000","158600","7","3","95","10","6","330","301","160","165","12","600","2","8","10","5","30","5","50","1","50","1089","761","0","0","0","0","0","-160500","5","-100.00","74","0","-34","0","0","","0","0","0","","",""
"080007","0001","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160700","160500","159700","159600","159500","159400","159200","159100","159000","158600","7","3","95","10","6","330","301","160","165","12","600","4","8","10","5","30","5","50","1","50","1089","763","0","0","0","0","0","-160500","5","-100.00","74","0","2","0","0","","0","0","0","","",""
"080008","0000","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160800","160700","160500","159600","159500","159400","159200","159100","159000","158600","7","3","95","10","6","330","302","160","165","12","8","600","4","10","5","30","5","50","1","50","1090","763","0","0","0","0","0","-160500","5","-100.00","74","1","0","0","0","","0","0","0","","",""
"080008","0001","0","161900","162400","163400","164000","164300","164900","165000","165300","165800","167000","160800","160700","160500","159600","159500","159400","159200","159100","159000","158600","7","3","95","10","6","330","302","160","165","12","3","600","19","10","5","30","5","50","1","50","1090","773","0","0","0","0","0","-160500","5","-100.00","79","0","10","0","0","","0","0","0","","",""
"080009","0000","0","161900","162400","163300","163400","164000","164300","164900","165000","165300","165800","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","3","5","95","10","6","330","302","160","165","4","3","600","19","10","5","30","5","50","1","1083","727","0","0","0","0","0","-160500","5","-100.00","79","-7","-46","0","0","","0","0","0","","",""
"080009","0001","0","161900","162400","163300","163400","164000","164300","164900","165000","165300","165800","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","3","5","95","10","6","330","302","160","165","4","3","800","19","10","5","30","17","50","1","1083","939","0","0","0","0","0","-160500","5","-100.00","79","0","212","0","0","","0","0","0","","",""
"080010","0000","0","161900","162400","163300","163400","163900","164000","164300","164900","165000","165300","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","3","5","95","2","12","6","330","302","160","18","3","800","19","10","5","30","17","50","1","922","953","0","0","0","0","0","-160500","5","-100.00","79","-161","14","0","0","","0","0","0","","",""
"080011","0000","0","161900","162400","163300","163400","163900","164000","164300","164900","165000","165300","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","3","5","95","2","12","6","330","302","160","18","3","800","19","13","5","30","17","50","1","922","956","0","0","0","0","0","-160500","5","-100.00","79","0","3","0","0","","0","0","0","","",""
"080011","0001","0","161900","162400","163300","163400","163900","164000","164300","164900","165000","165300","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","3","5","95","2","12","6","330","302","160","18","5","800","19","13","5","30","17","50","1","922","958","0","0","0","0","0","-160500","5","-100.00","79","0","2","0","0","","0","0","0","","",""
"080012","0000","0","161900","162000","162400","163300","163400","163900","164000","164300","164900","165000","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","7","20","3","5","95","2","12","6","330","302","18","5","800","19","13","5","30","17","50","1","782","958","0","0","0","0","0","-160500","5","-100.00","79","-140","0","0","0","","0","0","0","","",""
"080012","0001","0","161800","161900","162000","162400","163400","163900","164000","164300","164900","165000","161200","160800","160700","160500","159600","159500","159400","159200","159100","159000","5","7","20","3","95","2","12","6","330","302","18","5","800","19","13","5","30","17","50","1","782","958","0","0","0","0","0","-160500","5","-100.00","79","0","0","0","0","","0","0","0","","",""
"080012","0002","0","161800","161900","162000","162400","163400","163900","164000","164300","164900","165000","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","5","7","20","3","95","2","12","6","330","302","18","5","800","19","2","13","5","30","17","50","782","959","0","0","0","0","0","-160500","5","-100.00","79","0","1","0","0","","0","0","0","","",""
"080013","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","5","7","20","3","10","95","10","2","12","6","18","5","800","19","2","13","5","30","17","50","170","959","0","0","0","0","0","-160500","5","-100.00","79","-612","0","0","0","","0","0","0","","",""
"080014","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","5","7","20","3","10","95","10","2","12","6","18","55","800","19","2","13","5","30","17","50","170","1009","0","0","0","0","0","-160500","5","-100.00","79","0","50","0","0","","0","0","0","","",""
"080014","0001","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","5","7","20","3","10","95","10","2","22","6","18","55","800","19","2","13","5","30","17","50","180","1009","0","0","0","0","0","-160500","5","-100.00","79","10","0","0","0","","0","0","0","","",""
"080015","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","5","7","20","3","10","95","10","2","22","6","19","55","800","19","2","13","5","30","17","50","180","1010","0","0","0","0","0","-160500","5","-100.00","79","0","1","0","0","","0","0","0","","",""
"080016","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","25","7","20","3","10","95","10","2","22","6","19","55","800","19","2","13","5","30","17","50","200","1010","0","0","0","0","0","-160500","5","-100.00","79","20","0","0","0","","0","0","0","","",""
"080016","0001","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","159600","159500","159400","159200","159100","25","7","20","3","10","95","10","2","22","6","21","55","800","19","2","13","5","30","17","50","200","1012","0","0","0","0","0","-160500","5","-100.00","79","0","2","0","0","","0","0","0","","",""
"080017","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","160200","159600","159500","159400","159200","25","7","20","3","10","95","10","2","22","6","22","55","800","19","2","1","13","5","30","17","200","964","0","0","0","0","0","-160500","5","-100.00","79","0","-48","0","0","","0","0","0","","",""
"080017","0001","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","160200","159600","159500","159400","159200","15","7","20","3","10","95","10","2","22","6","22","55","800","19","2","1","13","5","30","17","190","964","0","0","0","0","0","-160500","5","-100.00","89","-10","0","0","0","","0","0","0","","",""
"080017","0002","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","160200","159600","159500","159400","159200","15","7","20","3","10","95","10","2","22","6","22","75","800","19","2","1","13","5","30","17","190","984","0","0","0","0","0","-160500","5","-100.00","89","0","20","0","0","","0","0","0","","",""
"080018","0000","0","161800","161900","162000","162400","163000","163400","163700","163900","164000","164300","161200","160800","160700","160500","160300","160200","159600","159500","159400","159200","15","7","20","3","10","95","10","2","22","8","22","75","800","19","2","1","13","5","30","17","192","984","0","0","0","0","0","-160500","5","-100.00","89","2","0","0","0","","0","0","0","","",""
