"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","1489000","1713000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-1417000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","1480000","1483000","1486000","1489000","1493000","1500000","1516000","1600000","1650000","1713000","1350000","1001000","999000","996000","0","0","0","0","0","0","1","1","1","1","2","7","4","1","12","1","10","200","16","216","0","0","0","0","0","0","31","442","0","0","0","0","0","-1417000","5","-100.00","0","29","442","0","0","","0","0","0","","",""
"080001","0000","0","1452000","1459000","1466000","1469000","1477000","1480000","1483000","1486000","1489000","1490000","1432000","1421000","1417000","1382000","1350000","1001000","999000","996000","0","0","19","3","13","1","1","1","1","1","1","1","139","2","7","2","10","200","16","216","0","0","42","592","0","0","0","0","0","-1417000","5","-100.00","11","11","150","0","0","","0","0","0","","",""
"080001","0001","0","1435000","1445000","1450000","1452000","1459000","1466000","1469000","1477000","1480000","1483000","1432000","1421000","1417000","1382000","1370000","1360000","1350000","1340000","1330000","1320000","3","1","150","19","3","13","1","1","21","1","15","2","7","2","1","1","11","1","1","1","213","42","0","0","0","0","0","-1417000","5","-100.00","135","171","-550","0","0","","0","0","0","","",""
"080002","0000","0","1435000","1440000","1445000","1450000","1452000","1456000","1459000","1466000","1469000","1475000","1432000","1421000","1417000","1400000","1390000","1382000","1381000","1380000","1377000","1370000","3","1","1","150","19","2","3","13","1","20","15","2","7","1","1","2","5","1","5","1","213","40","0","0","0","0","0","-1417000","5","-100.00","135","0","-2","0","0","","0","0","0","","",""
"080003","0000","0","1435000","1440000","1445000","1450000","1451000","1452000","1456000","1459000","1466000","1469000","1432000","1421000","1417000","1400000","1398000","1390000","1382000","1381000","1380000","1377000","3","1","1","150","1","19","2","3","13","1","15","2","7","1","5","1","2","5","1","5","194","44","0","0","0","0","0","-1417000","5","-100.00","135","-19","4","0","0","","0","0","0","","",""
"080003","0001","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1459000","1466000","1432000","1421000","1417000","1400000","1398000","1390000","1382000","1381000","1380000","1377000","3","1","1","150","1","19","5","2","3","13","15","2","8","1","5","1","2","5","1","5","198","45","0","0","0","0","0","-1417000","5","-100.00","135","4","1","0","0","","0","0","0","","",""
"080003","0002","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1459000","1466000","1432000","1421000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","1380000","3","1","1","150","1","19","5","2","3","13","15","2","8","3","1","5","1","2","5","1","198","43","0","0","0","0","0","-1417000","5","-100.00","135","0","-2","0","0","","0","0","0","","",""
"080004","0000","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1459000","1466000","1432000","1421000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","1380000","15","1","1","150","1","19","5","2","3","13","16","2","8","3","1","5","1","2","5","1","210","44","0","0","0","0","0","-1417000","5","-100.00","135","12","1","0","0","","0","0","0","","",""
"080004","0001","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1459000","1466000","1432000","1421000","1419000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","15","1","1","150","1","19","5","2","3","13","16","2","9","9","3","1","5","1","2","5","210","53","0","0","0","0","0","-1417000","5","-100.00","135","0","9","0","0","","0","0","0","","",""
"080005","0000","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1459000","1466000","1432000","1421000","1419000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","15","1","1","150","1","19","5","2","3","13","16","2","9","13","3","1","5","1","2","5","210","57","0","0","0","0","0","-1417000","5","-100.00","135","0","4","0","0","","0","0","0","","",""
"080005","0001","0","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1459000","1432000","1421000","1419000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","15","1","1","150","1","19","5","2","6","3","16","2","9","13","3","1","5","1","2","5","203","57","0","0","0","0","0","-1417000","5","-100.00","135","-7","0","0","0","","0","0","0","","",""
"080006","0000","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1421000","1419000","1417000","1409000","1400000","1398000","1390000","1382000","1381000","1","15","1","1","150","1","19","5","2","6","16","2","9","13","3","1","5","1","2","5","201","57","0","0","0","0","0","-1417000","5","-100.00","135","-2","0","0","0","","0","0","0","","",""
"080006","0001","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1421000","1419000","1417000","1409000","1400000","1398000","1397000","1390000","1383000","1","15","1","1","150","1","19","5","2","6","16","2","9","13","3","1","5","3","1","3","201","56","0","0","0","0","0","-1417000","5","-100.00","135","0","-1","0","0","","0","0","0","","",""
"080006","0002","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1421000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1","15","1","1","150","1","19","5","2","6","16","2","9","13","3","1","1","5","3","1","201","54","0","0","0","0","0","-1417000","5","-100.00","135","0","-2","0","0","","0","0","0","","",""
"080008","0000","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1421000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1","15","1","1","150","1","19","5","2","6","16","2","13","13","3","1","1","5","3","1","201","58","0","0","0","0","0","-1417000","5","-100.00","135","0","4","0","0","","0","0","0","","",""
"080008","0001","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1421000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1","15","6","1","150","1","19","5","2","6","16","1","13","13","3","1","1","5","3","1","206","57","0","0","0","0","0","-1417000","5","-100.00","135","5","-1","0","0","","0","0","0","","",""
"080009","0000","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1433000","1432000","1421000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1","12","6","1","150","1","19","5","2","6","1","12","1","13","13","3","1","1","5","3","203","53","0","0","0","0","0","-1417000","5","-100.00","139","-3","-4","0","0","","0","0","0","","",""
"080009","0001","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1432000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1391000","1","12","6","1","150","1","19","5","2","6","12","13","13","3","1","1","5","3","1","1","203","53","0","0","0","0","0","-1417000","5","-100.00","140","0","0","0","0","","0","0","0","","",""
"080009","0002","0","1424000","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1391000","1390000","5","1","15","6","1","150","1","19","5","2","13","13","3","1","1","5","3","1","1","1","205","42","0","0","0","0","0","-1417000","5","-100.00","152","2","-11","0","0","","0","0","0","","",""
"080010","0000","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1424000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1391000","1","15","6","1","150","1","19","5","2","6","2","15","13","3","1","1","5","3","1","1","206","45","0","0","0","0","0","-1417000","5","-100.00","157","1","3","0","0","","0","0","0","","",""
"080011","0000","0","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1456000","1458000","1424000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1391000","1","15","6","1","150","1","19","5","2","126","2","15","13","3","1","1","5","3","1","1","326","45","0","0","0","0","0","-1417000","5","-100.00","157","120","0","0","0","","0","0","0","","",""
"080011","0001","0","1430000","1433000","1434000","1435000","1440000","1445000","1450000","1451000","1452000","1455000","1424000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1391000","1","1","1","15","6","1","150","1","19","5","2","15","13","3","1","1","5","3","1","1","200","45","0","0","0","0","0","-1417000","5","-100.00","157","-126","0","0","0","","0","0","0","","",""
"080011","0002","0","1433000","1434000","1435000","1440000","1445000","1446000","1450000","1451000","1452000","1455000","1432000","1424000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1","1","15","6","1","1","150","2","19","5","2","2","15","13","3","1","1","5","3","1","201","46","0","0","0","0","0","-1417000","5","-100.00","158","1","1","0","0","","0","0","0","","",""
"080012","0000","0","1433000","1434000","1435000","1440000","1445000","1446000","1450000","1451000","1452000","1455000","1432000","1424000","1419000","1417000","1409000","1407000","1400000","1398000","1397000","1393000","1","1","15","6","1","1","150","2","19","5","5","2","15","13","3","1","1","5","3","1","201","49","0","0","0","0","0","-1417000","5","-100.00","158","0","3","0","0","","0","0","0","","",""
