"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","210000","214000","218000","224000","229500","242500","259000","267500","0","0","206000","204000","202000","200000","195000","0","0","0","0","0","10","20","20","30","2","50","50","100","0","0","1","1","1","25","10","0","0","0","0","0","282","38","0","0","0","0","0","-206000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","210000","210500","212500","213000","214000","216000","217500","218000","219000","223000","209500","208000","207000","206000","204500","204000","203000","202500","202000","200500","10","37","1","10","22","2","1","20","29","1","233","10","30","7","1","1","10","1","1","1","133","295","0","0","0","0","0","-206000","5","-100.00","0","-149","257","0","0","","0","0","0","","",""
"080001","0000","0","210000","210500","212000","212500","213000","213500","214000","215000","216000","217000","209500","208000","207000","206500","206000","205500","205000","204500","204000","203000","4","67","2","1","12","100","24","2","4","2","233","10","50","8","207","1","2","2","8","412","218","933","0","0","0","0","0","-206000","5","-100.00","6","85","638","0","0","","0","0","0","","",""
"080001","0001","0","210000","210500","211000","212000","212500","213000","213500","214000","215000","216000","209500","208000","207000","206500","206000","205500","205000","204500","204000","203500","4","67","20","2","1","502","110","24","4","5","177","10","51","22","243","1","27","2","9","1","739","543","0","0","0","0","0","-206000","5","-100.00","66","521","-390","0","0","","0","0","0","","",""
"080001","0002","0","210000","210500","211000","212000","212500","213000","213500","214000","215000","216000","209500","208000","207000","206500","206000","205500","205000","204500","204000","203500","4","67","20","2","6","502","150","54","5","891","271","10","61","28","244","1","27","2","11","1","1701","656","0","0","0","0","0","-206000","5","-100.00","86","962","113","0","0","","0","0","0","","",""
"080002","0000","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","14","67","120","2","6","502","150","54","2","6","268","5","10","61","22","53","1","37","2","61","923","520","0","0","0","0","0","-206000","5","-100.00","99","-778","-136","0","0","","0","0","0","","",""
"080002","0001","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","14","67","120","2","11","502","150","54","2","6","268","5","10","61","22","63","1","37","2","61","928","530","0","0","0","0","0","-206000","5","-100.00","99","5","10","0","0","","0","0","0","","",""
"080003","0000","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","14","67","120","2","11","502","150","54","2","6","753","5","10","61","32","286","1","37","2","61","928","1248","0","0","0","0","0","-206000","5","-100.00","99","0","718","0","0","","0","0","0","","",""
"080003","0001","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","12","67","150","152","11","502","150","59","2","6","739","5","10","61","32","286","1","37","2","61","1111","1234","0","0","0","0","0","-206000","5","-100.00","116","183","-14","0","0","","0","0","0","","",""
"080003","0002","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","12","67","150","252","11","502","150","59","2","6","739","5","10","61","32","286","1","37","2","61","1211","1234","0","0","0","0","0","-206000","5","-100.00","116","100","0","0","0","","0","0","0","","",""
"080003","0003","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","12","87","150","252","11","502","150","59","2","6","739","5","10","61","32","286","1","37","2","86","1231","1259","0","0","0","0","0","-206000","5","-100.00","116","20","25","0","0","","0","0","0","","",""
"080003","0004","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","11","87","150","252","11","502","150","69","2","206","734","5","110","61","32","286","1","37","2","86","1440","1354","0","0","0","0","0","-206000","5","-100.00","122","209","95","0","0","","0","0","0","","",""
"080004","0000","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","11","87","150","442","12","502","150","69","2","206","734","5","110","61","32","286","1","37","2","86","1631","1354","0","0","0","0","0","-206000","5","-100.00","122","6","0","0","0","","0","0","0","","",""
"080004","0001","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","11","87","150","442","12","502","150","69","2","206","734","5","110","61","32","386","1","37","2","86","1631","1454","0","0","0","0","0","-206000","5","-100.00","122","0","100","0","0","","0","0","0","","",""
"080004","0002","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","7","87","150","442","12","502","150","69","2","207","735","5","111","284","32","386","1","47","2","86","1628","1689","0","0","0","0","0","-206000","5","-100.00","126","-3","12","0","0","","0","0","0","","",""
"080004","0003","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","7","87","150","442","12","502","150","69","2","207","775","5","111","284","32","386","1","47","2","86","1628","1729","0","0","0","0","0","-206000","5","-100.00","126","0","40","0","0","","0","0","0","","",""
"080005","0000","0","210000","210500","211000","212000","212500","213000","213500","214000","214500","215000","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","7","87","150","442","12","502","150","79","2","207","775","5","111","284","33","386","1","47","2","86","1638","1730","0","0","0","0","0","-206000","5","-100.00","126","10","1","0","0","","0","0","0","","",""
"080005","0001","0","210000","210500","211000","211500","212000","212500","213000","213500","214000","214500","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","7","87","150","300","442","12","502","150","79","102","775","5","111","284","33","386","1","47","2","86","1831","1730","0","0","0","0","0","-206000","5","-100.00","126","193","0","0","0","","0","0","0","","",""
"080005","0002","0","210000","210500","211000","211500","212000","212500","213000","213500","214000","214500","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","19","87","150","300","442","12","502","150","79","102","775","5","111","284","33","386","1","47","2","86","1843","1730","0","0","0","0","0","-206000","5","-100.00","134","-188","85","0","0","","0","0","0","","",""
"080005","0003","0","210000","210500","211000","211500","212000","212500","213000","213500","214000","214500","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","19","88","150","300","442","12","502","150","79","102","770","5","111","284","33","391","1","47","2","86","1844","1730","0","0","0","0","0","-206000","5","-100.00","139","1","-5","0","0","","0","0","0","","",""
"080006","0000","0","210000","210500","211000","211500","212000","212500","213000","213500","214000","214500","209500","208500","208000","207000","206500","206000","205500","205000","204500","204000","9","88","150","300","442","12","502","150","79","102","760","5","111","285","43","393","1","47","2","96","1834","1743","0","0","0","0","0","-206000","5","-100.00","149","-10","13","0","0","","0","0","0","","",""
