"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","61800","61900","64900","65900","66900","69900","73000","76000","78400","0","61200","60800","60000","59000","0","0","0","0","0","0","1","1","500","1000","15","30","45","75","135","0","50","553","3","10","0","0","0","0","0","0","1802","616","0","0","0","0","0","-60800","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","61800","61900","62000","62100","62800","64600","64900","65900","66300","66900","61200","60800","60000","59000","48700","0","0","0","0","0","1","1","1","1","100","20","500","1000","3","15","50","553","3","10","5","0","0","0","0","0","1642","621","0","0","0","0","0","-60800","5","-100.00","0","-160","5","0","0","","0","0","0","","",""
"080001","0000","0","61800","61900","62000","62100","62200","62800","64000","64600","64900","65900","61200","60800","60000","59000","58900","48700","0","0","0","0","1","1","1","1","1","100","200","20","500","1000","50","553","3","10","1500","5","0","0","0","0","1825","2121","0","0","0","0","0","-60800","5","-100.00","0","183","1500","0","0","","0","0","0","","",""
"080001","0001","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","60800","60000","59000","58900","48700","0","0","0","8","1","1","1","1","51","51","50","50","150","50","50","553","3","10","1500","5","0","0","0","364","2171","0","0","0","0","0","-60800","5","-100.00","0","-1461","50","0","0","","0","0","0","","",""
"080002","0000","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","60800","60500","60000","59000","58900","48700","0","0","8","1","1","2","1","51","201","192","50","150","100","380","553","10","3","10","1500","5","0","0","657","2561","0","0","0","0","0","-60800","5","-100.00","0","293","390","0","0","","0","0","0","","",""
"080002","0001","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","60800","60600","60500","60000","59000","58900","48700","0","7","1","1","2","1","51","201","213","50","150","100","380","553","18","10","3","10","1500","5","0","677","2579","0","0","0","0","0","-60800","5","-100.00","1","20","18","0","0","","0","0","0","","",""
"080002","0002","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","61000","60800","60600","60500","60000","59000","58900","48700","7","1","1","2","1","51","201","213","50","150","100","380","6","553","18","10","3","10","1500","5","677","2585","0","0","0","0","0","-60800","5","-100.00","1","0","6","0","0","","0","0","0","","",""
"080003","0000","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","61000","60900","60800","60600","60500","60000","59000","58900","7","1","1","2","1","51","201","213","50","150","100","380","6","4","506","18","10","3","10","1500","677","2537","0","0","0","0","0","-60800","5","-100.00","1","0","-48","0","0","","0","0","0","","",""
"080003","0001","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61200","61100","61000","60900","60800","60600","60500","60000","59000","58900","7","1","1","2","1","51","201","213","50","150","100","380","6","29","506","18","10","3","10","1500","677","2562","0","0","0","0","0","-60800","5","-100.00","1","0","25","0","0","","0","0","0","","",""
"080004","0000","0","61700","61800","61900","62000","62100","62200","62300","62400","62700","62800","61300","61200","61100","61000","60900","60800","60600","60500","60000","59000","7","1","1","2","1","51","201","213","50","150","6","100","380","6","29","506","18","10","3","10","677","1068","0","0","0","0","0","-60800","5","-100.00","1","0","-1494","0","0","","0","0","0","","",""
