"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","136000","139700","140000","146400","150000","151900","170000","0","0","0","134300","134100","131200","125000","120000","110000","94700","0","0","0","1","50","5","854","1","2","1","0","0","0","26","17","10","1","1","1","4000","0","0","0","914","4056","0","0","0","0","0","-134800","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","136000","137500","139700","140000","142000","144700","144800","145000","146400","147700","135000","134500","134300","134100","131600","131200","130100","125000","124300","120000","1","275","50","5","15","35","35","10","2160","44","200","2","26","17","5","20","10","1","30","6","2630","317","0","0","0","0","0","-134800","5","-100.00","0","1716","-3739","0","0","","0","0","0","","",""
"080001","0000","0","136000","137500","138600","139500","139700","139900","140000","140300","140500","141100","135600","135000","134800","134700","134500","134300","134100","131600","131300","131200","1","275","40","20","50","30","5","50","80","50","1","200","3","20","2","26","1017","5","122","20","601","1416","0","0","0","0","0","-134800","5","-100.00","0","-2029","1099","0","0","","0","0","0","","",""
"080001","0001","0","137500","138600","139500","139700","139900","140000","140200","140300","140500","141100","136100","135600","135000","134800","134700","134500","134300","134200","134100","131600","275","40","20","50","30","6","500","50","80","50","36","1","200","3","20","2","26","1","1017","5","1101","1311","0","0","0","0","0","-134800","5","-100.00","1","500","-105","0","0","","0","0","0","","",""
"080001","0002","0","135900","137300","137500","138600","139500","139700","139800","139900","140000","140200","135700","133600","131600","131300","131200","131000","130900","130100","127100","125000","3","22","275","40","20","50","1","30","6","500","27","10","5","122","30","3","1","10","22","1","947","231","0","0","0","0","0","-134800","5","-100.00","1545","-154","-1080","0","0","","0","0","0","","",""
"080002","0000","0","136000","136700","137300","137500","138600","139500","139700","139800","139900","140000","135700","135300","135200","134900","134800","133600","133100","133000","131600","131300","923","120","22","275","40","20","50","1","30","6","11","3","20","74","1","10","1","8","5","122","1487","255","0","0","0","0","0","-134800","5","-100.00","1641","540","24","0","0","","0","0","0","","",""
"080002","0001","0","136000","136700","137300","137500","138600","138900","139500","139700","139800","139900","135700","135300","135200","135000","134900","134800","133600","133100","133000","132800","813","120","22","275","40","100","20","50","1","30","11","3","20","2","74","41","10","1","8","2","1471","172","0","0","0","0","0","-134800","5","-100.00","1751","-16","-83","0","0","","0","0","0","","",""
"080003","0000","0","136000","136700","137300","137500","138600","138900","139500","139700","139800","139900","135700","135300","135200","135000","134900","134800","133600","133100","133000","132800","808","120","22","275","40","100","20","50","1","30","7","3","20","2","74","41","10","1","8","2","1466","168","0","0","0","0","0","-134800","5","-100.00","1760","-5","-4","0","0","","0","0","0","","",""
"080003","0001","0","136000","136200","136700","137300","137500","138600","138900","139500","139700","139800","135700","135300","135200","135000","134900","134800","133600","133100","133000","132800","808","5","120","22","275","40","100","20","50","1","80","3","20","2","74","41","10","1","8","2","1441","241","0","0","0","0","0","-134800","5","-100.00","1760","-25","73","0","0","","0","0","0","","",""
"080003","0002","0","136000","136200","136700","137300","137500","138600","138900","139500","139700","139800","135700","135300","135200","135000","134900","134800","133600","133100","133000","132800","808","5","120","22","275","40","100","20","50","1","80","3","42","2","74","41","10","1","8","2","1441","263","0","0","0","0","0","-134800","5","-100.00","1760","0","22","0","0","","0","0","0","","",""
"080003","0003","0","136000","136200","136700","137300","137500","138600","138900","139500","139700","139800","135900","135700","135300","135200","135000","134900","134800","133600","133100","133000","808","5","120","22","275","40","100","20","50","1","200","80","3","42","2","74","41","10","1","8","1441","461","0","0","0","0","0","-134800","5","-100.00","1760","0","198","0","0","","0","0","0","","",""
"080003","0004","0","136000","136200","136700","137300","137500","138600","138900","139500","139700","139800","135900","135700","135300","135200","135000","134900","134800","133600","133100","133000","1115","5","120","22","275","40","100","20","50","1","200","80","3","42","2","74","41","10","1","8","1748","461","0","0","0","0","0","-134800","5","-100.00","1760","307","0","0","0","","0","0","0","","",""
"080004","0000","0","136000","136200","136700","137300","137500","138600","138900","139500","139700","139800","135900","135700","135300","135200","135000","134900","134800","134200","133600","133100","1122","5","120","22","275","40","100","20","50","1","200","88","3","42","2","74","41","51","10","1","1755","512","0","0","0","0","0","-134800","5","-100.00","1760","7","51","0","0","","0","0","0","","",""
"080004","0001","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","133600","133100","1122","5","120","22","275","9","40","100","20","50","200","88","3","42","2","74","141","51","10","1","1763","612","0","0","0","0","0","-134800","5","-100.00","1760","8","0","0","0","","0","0","0","","",""
"080004","0002","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","133600","133100","1242","5","120","22","275","9","40","100","20","50","190","88","3","42","2","74","141","51","10","1","1883","602","0","0","0","0","0","-134800","5","-100.00","1770","120","-10","0","0","","0","0","0","","",""
"080005","0000","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","133600","133100","1242","5","120","22","275","9","40","100","20","50","190","88","3","42","2","74","166","51","10","1","1883","627","0","0","0","0","0","-134800","5","-100.00","1770","0","25","0","0","","0","0","0","","",""
"080005","0001","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","133600","133100","1242","5","120","22","275","9","40","100","20","50","190","88","3","42","2","74","186","51","10","1","1883","647","0","0","0","0","0","-134800","5","-100.00","1770","0","20","0","0","","0","0","0","","",""
"080006","0000","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","134000","133600","1242","5","120","22","275","9","40","100","20","50","190","88","3","42","2","74","186","51","10","10","1883","656","0","0","0","0","0","-134800","5","-100.00","1770","0","9","0","0","","0","0","0","","",""
"080006","0001","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","134000","133600","1242","5","120","22","275","9","40","100","20","50","190","88","3","42","2","74","266","51","10","10","1883","736","0","0","0","0","0","-134800","5","-100.00","1770","0","80","0","0","","0","0","0","","",""
"080007","0000","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","134000","133600","1242","5","120","22","275","9","40","100","20","50","178","88","3","42","2","74","266","51","10","10","1883","724","0","0","0","0","0","-134800","5","-100.00","1782","0","-12","0","0","","0","0","0","","",""
"080008","0000","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","134000","133600","1242","5","120","22","275","9","40","100","20","50","128","88","3","42","2","74","266","51","10","10","1883","674","0","0","0","0","0","-134800","5","-100.00","1832","0","-50","0","0","","0","0","0","","",""
"080008","0001","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134200","134000","133600","1232","5","120","22","275","9","40","100","20","50","180","88","3","42","2","74","366","51","10","10","1873","826","0","0","0","0","0","-134800","5","-100.00","1842","0","52","0","0","","0","0","0","","",""
"080008","0002","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134600","134200","134000","1232","5","120","22","275","9","40","100","20","50","180","88","3","42","2","74","366","1","51","10","1873","817","0","0","0","0","0","-134800","5","-100.00","1842","0","-9","0","0","","0","0","0","","",""
"080009","0000","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134600","134200","134000","1232","5","120","22","275","22","40","100","20","50","175","88","3","42","2","74","366","1","51","12","1886","814","0","0","0","0","0","-134800","5","-100.00","1847","13","-3","0","0","","0","0","0","","",""
"080009","0001","0","136000","136200","136700","137300","137500","138500","138600","138900","139500","139700","135900","135700","135300","135200","135000","134900","134800","134600","134200","134000","1232","5","120","22","275","22","40","100","20","50","177","80","3","42","2","74","366","101","51","12","1886","908","0","0","0","0","0","-134800","5","-100.00","1853","0","94","0","0","","0","0","0","","",""
