"time","price","millisec"
"090003",24790,"0000"
"090003",24780,"0001"
"090013",24790,"0000"
"090018",24780,"0000"
"090018",24765,"0001"
"090035",24755,"0000"
"090041",24785,"0000"
"090110",24760,"0000"
"090114",24755,"0000"
"090120",24820,"0000"
"090131",24845,"0000"
"090131",24825,"0001"
"090132",24830,"0000"
"090139",24840,"0000"
"090140",24875,"0000"
"090148",24835,"0000"
"090148",24875,"0001"
"090156",24845,"0000"
"090201",24835,"0000"
"090202",24845,"0000"
"090205",24855,"0000"
"090207",24845,"0000"
"090208",24855,"0000"
"090212",24845,"0000"
"090215",24835,"0000"
"090217",24830,"0000"
"090217",24810,"0001"
"090218",24830,"0000"
"090224",24825,"0000"
"090225",24820,"0000"
"090228",24815,"0000"
"090231",24755,"0000"
"090234",24815,"0000"
"090257",24760,"0000"
"090257",24815,"0001"
"090259",24787,"0000"
"090301",24815,"0000"
"090310",24830,"0000"
"090313",24815,"0000"
"090329",24830,"0000"
"090336",24820,"0000"
"090341",24815,"0000"
"090342",24817,"0000"
"090343",24820,"0000"
"090351",24870,"0000"
"090353",24880,"0000"
"090353",24870,"0001"
"090354",24867,"0000"
"090401",24870,"0000"
"090402",24865,"0000"
"090404",24862,"0000"
"090410",24860,"0000"
"090412",24862,"0000"
"090413",24860,"0000"
"090415",24862,"0000"
"090419",24865,"0000"
"090420",24880,"0000"
"090421",24865,"0000"
"090423",24870,"0000"
"090432",24880,"0000"
"090440",24870,"0000"
"090444",24865,"0000"
"090444",24870,"0001"
"090456",24860,"0000"
"090500",24865,"0000"
"090500",24860,"0001"
"090504",24865,"0000"
"090508",24870,"0000"
"090510",24880,"0000"
"090521",24865,"0000"
"090521",24880,"0001"
"090527",24875,"0000"
"090527",24870,"0001"
"090528",24865,"0000"
"090529",24870,"0000"
"090534",24880,"0000"
"090536",24870,"0000"
"090537",24880,"0000"
"090542",24875,"0000"
"090549",24870,"0000"
"090552",24875,"0000"
"090553",24870,"0000"
"090556",24865,"0000"
"090557",24870,"0000"
"090600",24867,"0000"
"090601",24870,"0000"
"090602",24875,"0000"
"090608",24870,"0000"
"090609",24875,"0000"
"090609",24865,"0001"
"090613",24860,"0000"
"090613",24865,"0001"
"090615",24860,"0000"
"090620",24850,"0000"
"090628",24830,"0000"
"090628",24850,"0001"
"090630",24860,"0000"
"090631",24850,"0000"
"090640",24860,"0000"
"090641",24850,"0000"
"090642",24860,"0000"
"090645",24850,"0000"
"090648",24860,"0000"
"090648",24855,"0001"
"090653",24850,"0000"
"090654",24865,"0000"
"090657",24875,"0000"
"090658",24865,"0000"
"090700",24855,"0000"
"090701",24865,"0000"
"090702",24875,"0000"
"090703",24865,"0000"
"090705",24875,"0000"
"090705",24855,"0001"
"090706",24875,"0000"
"090712",24855,"0000"
"090712",24875,"0001"
"090716",24855,"0000"
"090716",24875,"0001"
"090722",24862,"0000"
"090725",24875,"0000"
"090736",24872,"0000"
"090738",24875,"0000"
"090742",24870,"0000"
"090743",24875,"0000"
"090747",24870,"0000"
"090757",24865,"0000"
"090758",24870,"0000"
"090758",24875,"0001"
"090805",24870,"0000"
"090805",24875,"0001"
"090807",24870,"0000"
"090811",24875,"0000"
"090821",24880,"0000"
"090823",24877,"0000"
"090826",24870,"0000"
"090827",24880,"0000"
"090829",24875,"0000"
"090831",24870,"0000"
"090833",24880,"0000"
"090849",24875,"0000"
"090851",24880,"0000"
"090853",24875,"0000"
"090853",24880,"0001"
"090855",24870,"0000"
"090857",24880,"0000"
"090859",24875,"0000"
"090859",24880,"0001"
"090912",24875,"0000"
"090914",24880,"0000"
"090917",24875,"0000"
"090917",24880,"0001"
"090919",24885,"0000"
"090921",24880,"0000"
"090923",24885,"0000"
"090927",24882,"0000"
"090928",24885,"0000"
"090929",24890,"0000"
"090936",24887,"0000"
"090937",24890,"0000"
"090939",24880,"0000"
"090939",24875,"0001"
"090940",24880,"0000"
"090940",24885,"0001"
"090941",24875,"0000"
"090942",24880,"0000"
"090946",24885,"0000"
"090948",24890,"0000"
"090959",24880,"0000"
"091000",24890,"0000"
"091003",24880,"0000"
"091008",24890,"0000"
"091010",24880,"0000"
"091011",24890,"0000"
"091011",24880,"0001"
"091011",24890,"0002"
"091020",24880,"0000"
"091022",24890,"0000"
"091022",24875,"0001"
"091023",24890,"0000"
"091033",24885,"0000"
"091034",24890,"0000"
"091038",24885,"0000"
"091038",24890,"0001"
"091039",24885,"0000"
"091046",24890,"0000"
"091049",24885,"0000"
"091049",24890,"0001"
"091050",24880,"0000"
"091052",24890,"0000"
"091053",24880,"0000"
"091055",24875,"0000"
"091055",24890,"0001"
"091056",24880,"0000"
"091058",24875,"0000"
"091058",24890,"0001"
"091101",24875,"0000"
"091104",24890,"0000"
"091105",24880,"0000"
"091106",24890,"0000"
"091110",24880,"0000"
"091110",24890,"0001"
"091112",24880,"0000"
"091113",24885,"0000"
"091117",24875,"0000"
"091117",24885,"0001"
"091121",24890,"0000"
"091123",24880,"0000"
"091123",24890,"0001"
"091124",24875,"0000"
"091124",24890,"0001"
"091127",24875,"0000"
"091135",24880,"0000"
"091135",24885,"0001"
"091137",24890,"0000"
"091138",24885,"0000"
"091138",24880,"0001"
"091139",24885,"0000"
"091140",24890,"0000"
"091140",24880,"0001"
"091142",24875,"0000"
"091143",24890,"0000"
"091146",24875,"0000"
"091148",24890,"0000"
"091148",24880,"0001"
"091148",24875,"0002"
"091152",24890,"0000"
"091156",24880,"0000"
"091156",24890,"0001"
"091201",24880,"0000"
"091202",24875,"0000"
"091202",24890,"0001"
"091204",24880,"0000"
"091204",24890,"0001"
"091208",24875,"0000"
"091209",24890,"0000"
"091209",24870,"0001"
"091213",24875,"0000"
"091216",24870,"0000"
"091224",24875,"0000"
"091235",24872,"0000"
"091236",24875,"0000"
"091239",24870,"0000"
"091245",24875,"0000"
"091245",24865,"0001"
"091248",24870,"0000"
"091250",24865,"0000"
"091254",24870,"0000"
"091301",24865,"0000"
"091301",24870,"0001"
"091305",24865,"0000"
"091308",24870,"0000"
"091308",24867,"0001"
"091312",24870,"0000"
"091314",24865,"0000"
"091315",24870,"0000"
"091316",24865,"0000"
"091318",24870,"0000"
"091323",24865,"0000"
"091326",24860,"0000"
"091331",24865,"0000"
"091332",24860,"0000"
"091333",24865,"0000"
"091335",24860,"0000"
"091337",24865,"0000"
"091339",24860,"0000"
"091339",24865,"0001"
"091341",24850,"0000"
"091343",24860,"0000"
"091345",24865,"0000"
"091346",24850,"0000"
"091348",24855,"0000"
"091350",24865,"0000"
"091351",24850,"0000"
"091351",24865,"0001"
"091354",24850,"0000"
"091357",24865,"0000"
"091400",24850,"0000"
"091401",24865,"0000"
"091403",24850,"0000"
"091408",24855,"0000"
"091410",24850,"0000"
"091411",24865,"0000"
"091416",24850,"0000"
"091417",24865,"0000"
"091419",24850,"0000"
"091424",24855,"0000"
"091428",24850,"0000"
"091428",24865,"0001"
"091433",24850,"0000"
