"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","205000","0","0","0","0","0","0","0","0","0","200500","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","10","14","0","0","0","0","0","-203500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","204500","205000","206000","207000","208000","209000","210000","211000","211500","212000","200500","199000","195700","195600","195200","195000","192200","191000","190000","0","2","15","10","10","10","11","20","1","26","10","14","20","5","5","2","34","1","5","20","0","115","106","0","0","0","0","0","-203500","5","-100.00","0","105","92","0","0","","0","0","0","","",""
"080001","0000","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","201000","200500","200000","199900","199000","198000","197000","195700","195600","195200","2","15","8","10","11","11","12","30","1","26","1","14","1","1","21","1","1","5","5","2","126","52","0","0","0","0","0","-203500","5","-100.00","0","11","-54","0","0","","0","0","0","","",""
"080001","0001","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","201500","201000","200500","200000","199900","199000","198000","197500","197000","195700","2","16","8","10","11","11","12","30","1","26","1","201","24","31","1","21","1","1","1","5","127","287","0","0","0","0","0","-203500","5","-100.00","0","1","235","0","0","","0","0","0","","",""
"080002","0000","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","202000","201500","201000","200500","200000","199900","199000","198000","197500","197000","2","16","18","85","11","11","12","30","1","26","4","1","201","24","31","1","21","1","1","1","212","286","0","0","0","0","0","-203500","5","-100.00","0","85","-1","0","0","","0","0","0","","",""
"080002","0001","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","202000","201500","201000","200500","200000","199900","199000","198000","197500","197000","2","16","18","85","11","16","12","30","2","26","4","1","201","24","31","1","21","1","1","1","218","286","0","0","0","0","0","-203500","5","-100.00","0","6","0","0","0","","0","0","0","","",""
"080002","0002","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","202000","201500","201000","200500","200000","199900","199000","198000","197500","197000","2","16","18","85","11","16","12","32","2","26","4","1","202","24","31","1","21","1","1","1","220","287","0","0","0","0","0","-203500","5","-100.00","0","2","1","0","0","","0","0","0","","",""
"080003","0000","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","202000","201500","201000","200500","200000","199900","199000","198700","198000","197500","2","16","18","85","11","16","12","32","2","26","4","1","202","24","31","1","21","10","1","1","220","296","0","0","0","0","0","-203500","5","-100.00","0","0","9","0","0","","0","0","0","","",""
"080003","0001","0","204500","205000","205500","206000","207000","208000","209000","210000","211000","211500","202000","201500","201000","200500","200000","199900","199000","198700","198000","197500","2","16","18","85","11","16","12","122","2","26","4","1","202","24","31","1","21","10","1","1","310","296","0","0","0","0","0","-203500","5","-100.00","0","90","0","0","0","","0","0","0","","",""
"080004","0000","0","204000","204500","205000","205500","206000","207000","208000","209000","210000","211000","202000","201500","201000","200500","200000","199900","199000","198700","198000","197500","529","2","16","18","85","11","16","87","122","2","4","1","202","24","31","1","21","10","1","1","888","296","0","0","0","0","0","-203500","5","-100.00","0","578","0","0","0","","0","0","0","","",""
