"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","666000","677000","790000","0","0","0","0","0","0","0","652000","651000","631000","0","0","0","0","0","0","0","20","4","12","0","0","0","0","0","0","0","6","2","30","0","0","0","0","0","0","0","36","38","0","0","0","0","0","-668000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","666000","677000","679000","701000","745000","768000","777000","790000","0","0","654000","652000","651000","642000","633000","631000","621000","613000","535000","520000","20","4","3","2","5","45","1","12","0","0","45","6","2","46","1","40","1","1","20","5","92","167","0","0","0","0","0","-668000","5","-100.00","0","56","129","0","0","","0","0","0","","",""
"080001","0000","0","666000","670000","672000","675000","677000","678000","679000","680000","688000","689000","664000","661000","656000","654000","652000","651000","650000","648000","646000","642000","29","14","2","5","4","22","3","2","20","115","3","7","7","45","6","13","25","1","7","46","216","160","0","0","0","0","0","-668000","5","-100.00","5","124","-7","0","0","","0","0","0","","",""
"080001","0001","0","666000","667000","670000","672000","675000","677000","678000","679000","680000","685000","664000","661000","658000","656000","655000","654000","652000","651000","650000","648000","43","20","14","2","5","4","22","3","2","2","3","7","1","7","1","46","6","15","25","1","117","112","0","0","0","0","0","-668000","5","-100.00","6","-99","-48","0","0","","0","0","0","","",""
"080002","0000","0","666000","667000","670000","672000","675000","677000","678000","679000","680000","685000","664000","661000","658000","656000","655000","654000","652000","651000","650000","648000","32","20","14","2","5","4","22","3","2","2","3","7","1","7","1","46","6","75","25","1","106","172","0","0","0","0","0","-668000","5","-100.00","17","-11","60","0","0","","0","0","0","","",""
"080002","0001","0","666000","667000","670000","672000","675000","677000","678000","679000","680000","685000","664000","661000","658000","656000","655000","654000","652000","651000","650000","648000","27","20","14","2","16","4","22","3","2","2","3","7","1","7","1","46","6","75","30","1","112","177","0","0","0","0","0","-668000","5","-100.00","22","6","5","0","0","","0","0","0","","",""
"080002","0002","0","666000","667000","668000","670000","672000","675000","677000","678000","679000","680000","664000","661000","658000","656000","655000","654000","652000","651000","650000","648000","27","20","2","14","2","16","4","22","3","2","3","7","1","7","1","46","6","75","30","1","112","177","0","0","0","0","0","-668000","5","-100.00","22","0","0","0","0","","0","0","0","","",""
"080003","0000","0","663000","666000","667000","668000","670000","672000","675000","677000","678000","679000","661000","658000","656000","655000","654000","652000","651000","650000","648000","647000","47","27","20","9","14","2","16","5","22","6","6","1","7","1","76","6","75","30","1","1","168","204","0","0","0","0","0","-668000","5","-100.00","26","56","27","0","0","","0","0","0","","",""
"080003","0001","0","663000","666000","667000","668000","670000","672000","675000","677000","678000","679000","661000","658000","656000","655000","654000","652000","651000","650000","648000","647000","47","27","20","9","14","2","16","5","22","6","6","1","7","1","76","6","75","30","1","2","168","205","0","0","0","0","0","-668000","5","-100.00","26","0","1","0","0","","0","0","0","","",""
"080003","0002","0","663000","666000","667000","668000","670000","672000","673000","675000","677000","678000","661000","658000","656000","655000","654000","652000","651000","650000","648000","647000","47","27","20","9","14","2","10","16","5","22","6","1","7","1","76","6","75","30","1","2","172","205","0","0","0","0","0","-668000","5","-100.00","26","4","0","0","0","","0","0","0","","",""
