"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","65900","66900","69900","0","0","0","0","0","0","0","61300","0","0","0","0","0","0","0","0","0","1000","10","10","0","0","0","0","0","0","0","50","0","0","0","0","0","0","0","0","0","1020","50","0","0","0","0","0","-62900","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","63500","63600","63700","64400","65300","65900","66900","67300","69300","69600","61400","61300","0","0","0","0","0","0","0","0","2","1","1","1127","2","1030","10","2","2","30","12","50","0","0","0","0","0","0","0","0","2207","62","0","0","0","0","0","-62900","5","-100.00","0","1187","12","0","0","","0","0","0","","",""
"080001","0000","0","62600","63500","63600","63700","63800","63900","64000","64400","64600","65300","61900","61400","61300","0","0","0","0","0","0","0","176","2","1","158","1","1","1","1127","20","2","10","12","50","0","0","0","0","0","0","0","1489","72","0","0","0","0","0","-62900","5","-100.00","0","-718","10","0","0","","0","0","0","","",""
"080001","0001","0","62600","63500","63600","63700","63800","63900","64000","64400","64600","65300","61900","61400","61300","44100","0","0","0","0","0","0","176","252","1","158","1","1","3001","1127","20","2","10","12","50","72","0","0","0","0","0","0","4739","144","0","0","0","0","0","-62900","5","-100.00","0","3250","72","0","0","","0","0","0","","",""
"080002","0000","0","62600","62900","63500","63600","63700","63800","63900","64000","64400","64600","62100","61900","61400","61300","61100","44100","0","0","0","0","175","80","252","101","158","1","1","3031","1127","20","60","10","12","50","30","72","0","0","0","0","4946","234","0","0","0","0","0","-62900","5","-100.00","1","207","90","0","0","","0","0","0","","",""
"080002","0001","0","62600","62900","63500","63600","63700","63800","63900","64000","64400","64500","62200","62100","62000","61900","61400","61300","61100","60500","44100","0","175","110","252","101","158","1","1","3031","1127","40","100","60","10","25","12","50","30","100","72","0","4996","459","0","0","0","0","0","-62900","5","-100.00","1","50","225","0","0","","0","0","0","","",""
"080003","0000","0","62400","62500","62600","62900","63500","63600","63700","63800","63900","64000","62200","62100","62000","61900","61400","61300","61100","60500","50500","49800","94","80","175","110","252","101","158","1","1","3031","100","60","10","25","12","50","30","100","25","25","4003","437","0","0","0","0","0","-62900","5","-100.00","1","-993","-22","0","0","","0","0","0","","",""
"080003","0001","0","62400","62500","62600","62900","63500","63600","63700","63800","63900","64000","62200","62100","62000","61900","61400","61300","61100","60700","60500","50500","94","80","185","110","252","101","158","1","2","3031","100","60","10","25","12","50","30","1","100","25","4014","413","0","0","0","0","0","-62900","5","-100.00","1","11","-24","0","0","","0","0","0","","",""
"080003","0002","0","62400","62500","62600","62900","63500","63600","63700","63800","63900","64000","62200","62100","62000","61900","61400","61300","61100","60700","60500","50500","84","80","185","110","252","101","158","1","2","3031","100","60","10","25","12","50","30","1","100","25","4004","413","0","0","0","0","0","-62900","5","-100.00","11","-10","0","0","0","","0","0","0","","",""
"080003","0003","0","62400","62500","62600","62900","63400","63500","63600","63700","63800","63900","62200","62100","62000","61900","61400","61300","61100","60700","60500","50500","84","80","185","110","40","252","101","158","2","2","100","60","10","25","12","50","30","1","100","25","1014","413","0","0","0","0","0","-62900","5","-100.00","11","-2990","0","0","0","","0","0","0","","",""
