"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","386000","412000","449500","454500","489000","0","0","0","0","0","360000","265000","0","0","0","0","0","0","0","0","10","22","1","1","73","0","0","0","0","0","1","1500","0","0","0","0","0","0","0","0","107","1501","0","0","0","0","0","-376500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","380000","380500","381000","381500","382000","382500","383000","383500","384000","384500","370500","370000","367000","365000","360000","355000","350000","340000","265000","0","5","1","3","1","1","3","1","1","1","1","5","5","20","5","106","4","4","4","1500","0","18","1653","0","0","0","0","0","-376500","5","-100.00","0","-89","152","0","0","","0","0","0","","",""
"080001","0000","0","376500","377500","380000","380500","381000","381500","382000","382500","383000","383500","373500","372000","370500","370000","367000","365000","360000","355000","350000","345000","100","40","15","2","3","1","1","3","1","3","5","20","5","25","20","15","106","4","4","4","169","208","0","0","0","0","0","-376500","5","-100.00","13","151","-1445","0","0","","0","0","0","","",""
"080001","0001","0","376500","377500","378000","380000","380500","381000","381500","382000","382500","383000","373500","372500","372000","371000","370500","370000","368500","368000","367500","367000","100","40","1","15","2","3","1","51","3","1","5","3","20","10","8","35","3","3","20","20","217","127","0","0","0","0","0","-376500","5","-100.00","13","48","-81","0","0","","0","0","0","","",""
"080002","0000","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369000","368500","368000","20","153","40","1","10","15","2","3","1","51","5","6","4","23","10","9","35","30","3","3","296","128","0","0","0","0","0","-376500","5","-100.00","13","79","1","0","0","","0","0","0","","",""
"080002","0001","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369000","368500","368000","20","153","40","1","10","15","2","3","1","51","18","6","4","23","10","9","35","30","3","3","296","141","0","0","0","0","0","-376500","5","-100.00","15","0","13","0","0","","0","0","0","","",""
"080002","0002","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369000","368500","368000","19","173","40","1","10","15","602","3","1","51","48","6","4","23","20","9","55","35","3","3","915","206","0","0","0","0","0","-376500","5","-100.00","16","619","65","0","0","","0","0","0","","",""
"080003","0000","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369500","369000","368500","22","173","40","1","10","15","602","3","1","51","48","6","4","23","20","9","55","1","35","3","918","204","0","0","0","0","0","-376500","5","-100.00","16","3","-2","0","0","","0","0","0","","",""
"080003","0001","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369500","369000","368500","21","173","40","1","10","15","602","3","1","51","48","6","4","23","20","9","55","1","35","3","917","204","0","0","0","0","0","-376500","5","-100.00","17","-1","0","0","0","","0","0","0","","",""
"080003","0002","0","376000","376500","377500","378000","379000","380000","380500","381000","381500","382000","373500","373000","372500","372000","371000","370500","370000","369500","369000","368500","21","173","40","1","10","15","602","3","1","52","48","46","4","23","20","35","55","1","40","3","918","275","0","0","0","0","0","-376500","5","-100.00","17","1","71","0","0","","0","0","0","","",""
