"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","213500","214500","215000","215500","216000","218000","220000","225000","269500","0","210000","207000","205500","205000","200000","0","0","0","0","0","20","10","10","926","10","10","10","1","30","0","5","30","3","10","20","0","0","0","0","0","1027","68","0","0","0","0","0","-213500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","213500","214500","215000","215500","216000","218000","220000","225000","232500","240000","210500","210000","209500","208000","207000","206000","205500","205000","202000","200500","20","11","10","936","10","10","17","1","50","70","1","5","3","5","30","5","3","13","12","60","1135","137","0","0","0","0","0","-213500","5","-100.00","0","108","69","0","0","","0","0","0","","",""
"080001","0000","0","213500","214500","215000","215500","216000","216500","218000","218500","219000","220000","210500","210000","209500","208000","207000","206000","205500","205000","202000","200500","33","21","10","976","11","10","10","1","246","17","24","5","114","5","30","355","53","41","12","60","1335","699","0","0","0","0","0","-213500","5","-100.00","0","200","562","0","0","","0","0","0","","",""
"080001","0001","0","213500","214000","214500","215000","215500","216000","216500","217500","218000","218500","211500","211000","210500","210000","209500","208500","208000","207000","206000","205500","73","247","30","30","976","11","10","50","10","1","5","5","24","5","175","10","5","30","356","53","1438","668","0","0","0","0","0","-213500","5","-100.00","0","103","-31","0","0","","0","0","0","","",""
"080002","0000","0","213500","214000","214500","215000","215500","216000","216500","217000","217500","218000","211000","210500","210000","209500","208500","208000","207500","207000","206000","205500","41","247","30","30","1976","11","10","400","50","32","5","24","15","175","98","5","8","50","356","53","2827","789","0","0","0","0","0","-213500","5","-100.00","58","1389","121","0","0","","0","0","0","","",""
"080002","0001","0","213500","214000","214500","215000","215500","216000","216500","217000","217500","218000","211000","210500","210000","209500","208500","208000","207500","207000","206000","205500","52","247","30","30","1976","11","10","400","75","67","5","24","15","176","98","5","8","50","456","53","2898","890","0","0","0","0","0","-213500","5","-100.00","58","71","101","0","0","","0","0","0","","",""
"080002","0002","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207000","206500","206000","205500","35","102","252","30","80","1976","111","10","400","75","55","24","15","176","98","5","50","1","456","53","3071","933","0","0","0","0","0","-213500","5","-100.00","58","173","43","0","0","","0","0","0","","",""
"080003","0000","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","35","112","252","30","120","1980","111","10","400","75","55","24","15","276","98","7","1","50","1","461","3125","988","0","0","0","0","0","-213500","5","-100.00","58","54","55","0","0","","0","0","0","","",""
"080003","0001","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","35","156","312","30","130","1980","111","40","400","75","55","23","115","276","98","19","1","50","1","461","3269","1099","0","0","0","0","0","-213500","5","-100.00","58","144","111","0","0","","0","0","0","","",""
"080003","0002","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","24","157","312","30","130","1980","111","40","400","77","55","23","115","276","98","19","1","50","1","461","3261","1099","0","0","0","0","0","-213500","5","-100.00","69","-8","0","0","0","","0","0","0","","",""
"080004","0000","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","24","357","312","30","140","1980","111","40","401","77","55","23","115","276","98","19","1","50","1","461","3472","1099","0","0","0","0","0","-213500","5","-100.00","69","211","0","0","0","","0","0","0","","",""
"080004","0001","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","24","357","312","30","140","1980","111","40","601","77","55","23","215","176","98","19","1","50","1","461","3672","1099","0","0","0","0","0","-213500","5","-100.00","69","200","0","0","0","","0","0","0","","",""
"080004","0002","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","208500","208000","207500","207000","206500","206000","74","357","312","30","140","1980","111","40","601","77","55","23","215","176","98","19","1","50","1","462","3722","1100","0","0","0","0","0","-213500","5","-100.00","69","50","1","0","0","","0","0","0","","",""
"080004","0003","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","79","357","312","30","140","1980","111","40","601","77","55","23","215","176","12","98","42","1","67","1","3727","690","0","0","0","0","0","-213500","5","-100.00","69","5","-410","0","0","","0","0","0","","",""
"080005","0000","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","79","357","312","30","312","1980","111","40","601","79","56","23","215","176","12","98","42","1","67","1","3901","691","0","0","0","0","0","-213500","5","-100.00","69","174","1","0","0","","0","0","0","","",""
"080005","0001","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","79","357","312","30","312","1980","111","40","601","79","56","23","215","176","12","98","42","1","67","3","3901","693","0","0","0","0","0","-213500","5","-100.00","69","0","2","0","0","","0","0","0","","",""
"080005","0002","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","76","357","312","30","312","1980","111","40","601","79","56","23","215","176","12","98","42","1","67","3","3898","693","0","0","0","0","0","-213500","5","-100.00","72","-3","0","0","0","","0","0","0","","",""
"080005","0003","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","106","357","312","30","323","1980","111","40","601","79","56","23","215","176","12","98","42","1","68","3","3939","694","0","0","0","0","0","-213500","5","-100.00","72","0","1","0","0","","0","0","0","","",""
"080006","0000","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","106","357","312","30","323","1980","111","40","601","79","56","23","215","176","12","100","42","1","68","3","3939","696","0","0","0","0","0","-213500","5","-100.00","72","0","2","0","0","","0","0","0","","",""
"080006","0001","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","108","359","314","32","325","1982","111","40","601","79","56","23","215","176","12","100","42","1","68","3","3951","696","0","0","0","0","0","-213500","5","-100.00","72","6","0","0","0","","0","0","0","","",""
"080006","0002","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","108","359","814","32","325","1982","111","40","651","79","56","23","215","176","12","100","42","1","68","3","4501","696","0","0","0","0","0","-213500","5","-100.00","72","500","0","0","0","","0","0","0","","",""
"080007","0000","0","213000","213500","214000","214500","215000","215500","216000","216500","217000","217500","211000","210500","210000","209500","209000","208500","208000","207500","207000","206500","140","353","814","32","325","1982","111","40","651","79","106","23","215","176","12","100","42","1","68","3","4527","746","0","0","0","0","0","-213500","5","-100.00","72","26","50","0","0","","0","0","0","","",""
