"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","804000","807000","809000","811000","820000","823000","827000","851000","855000","888000","800000","790000","786000","780000","778000","777000","776000","762000","755000","729000","39","2","2","131","4","3","15","3","1","88","5","1","12","50","64","3","53","20","1","12","288","221","0","0","0","0","0","-811000","5","-100.00","5","0","0","0","0","","0","0","0","","",""
"080001","0000","0","807000","809000","811000","820000","823000","827000","850000","851000","855000","883000","805000","804000","800000","792000","791000","786000","780000","778000","777000","776000","2","3","131","4","3","15","8","3","1","2","2","424","1","1","2","12","50","64","3","53","172","612","0","0","0","0","0","-811000","5","-100.00","113","-116","391","0","0","","0","0","0","","",""
"080001","0001","0","805000","806000","809000","811000","815000","819000","820000","823000","827000","829000","804000","800000","792000","791000","790000","786000","785000","784000","783000","780000","5","5","3","131","1","173","104","3","15","1","374","1","1","2","1","12","20","1","51","50","441","513","0","0","0","0","0","-811000","5","-100.00","167","269","-99","0","0","","0","0","0","","",""
"080002","0000","0","806000","809000","811000","815000","819000","820000","823000","827000","829000","830000","804000","802000","800000","792000","791000","790000","786000","785000","784000","783000","3","3","131","2","173","104","23","15","1","25","332","1","22","1","2","1","12","20","1","51","480","443","0","0","0","0","0","-811000","5","-100.00","217","39","-70","0","0","","0","0","0","","",""
"080002","0001","0","811000","815000","819000","820000","823000","827000","829000","830000","835000","839000","805000","804000","802000","800000","792000","791000","790000","789000","788000","786000","137","2","173","104","23","15","1","28","10","27","2","331","1","25","3","28","3","2","2","12","520","409","0","0","0","0","0","-811000","5","-100.00","235","40","-34","0","0","","0","0","0","","",""
"080003","0000","0","808000","811000","815000","819000","820000","823000","827000","829000","830000","835000","805000","804000","802000","800000","792000","791000","790000","789000","788000","786000","73","133","2","174","104","23","15","1","28","15","2","331","1","28","13","28","3","2","2","12","568","422","0","0","0","0","0","-811000","5","-100.00","250","48","13","0","0","","0","0","0","","",""
"080003","0001","0","808000","809000","810000","811000","815000","818000","819000","820000","823000","827000","804000","802000","800000","792000","791000","790000","789000","788000","786000","785000","68","1","1","133","2","30","174","104","23","15","315","1","28","13","28","6","2","2","12","30","551","437","0","0","0","0","0","-811000","5","-100.00","278","-17","15","0","0","","0","0","0","","",""
"080004","0000","0","805000","808000","809000","810000","811000","815000","818000","819000","820000","823000","804000","802000","800000","792000","791000","790000","789000","788000","786000","785000","1","68","1","1","133","2","30","174","104","23","315","1","28","13","28","6","2","2","12","30","537","437","0","0","0","0","0","-811000","5","-100.00","279","-14","0","0","0","","0","0","0","","",""
"080004","0001","0","805000","808000","809000","810000","811000","815000","818000","819000","820000","823000","804000","802000","800000","792000","791000","790000","789000","788000","786000","785000","1","68","1","1","133","2","30","174","104","43","314","1","28","13","28","6","2","2","12","30","557","436","0","0","0","0","0","-811000","5","-100.00","280","20","-1","0","0","","0","0","0","","",""
"080005","0000","0","808000","809000","810000","811000","815000","818000","819000","820000","823000","827000","804000","802000","800000","794000","792000","791000","790000","789000","788000","786000","68","1","1","137","2","30","174","104","43","15","313","1","58","1","13","28","6","2","2","12","575","436","0","0","0","0","0","-811000","5","-100.00","282","18","0","0","0","","0","0","0","","",""
