"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","0","0","0","0","0","0","0","0","0","0","261000","256000","250500","241500","230500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50","70","80","100","150","0","0","0","0","0","0","450","0","0","0","0","0","-270500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","0","0","0","0","0","0","0","0","0","0","264000","261000","256000","250500","248500","241500","230500","189500","0","0","0","0","0","0","0","0","0","0","0","0","1","50","70","105","41","100","150","1","0","0","0","518","0","0","0","0","0","-270500","5","-100.00","0","0","68","0","0","","0","0","0","","",""
"080001","0000","0","0","0","0","0","0","0","0","0","0","0","267000","264000","261000","257000","256000","250500","248500","241500","230500","189500","0","0","0","0","0","0","0","0","0","0","1","1","50","1","70","105","41","100","150","1","0","520","0","0","0","0","0","-270500","5","-100.00","0","0","2","0","0","","0","0","0","","",""
"080001","0001","0","279000","0","0","0","0","0","0","0","0","0","267000","264000","261000","260000","258000","257000","256000","250500","248500","241500","706","0","0","0","0","0","0","0","0","0","1","1","50","25","52","1","71","105","41","100","706","447","0","0","0","0","0","-270500","5","-100.00","0","706","-73","0","0","","0","0","0","","",""
"080001","0002","0","279000","311000","315000","329000","0","0","0","0","0","0","267000","264000","261500","261000","260000","258000","257000","256000","250500","248500","706","2","20","200","0","0","0","0","0","0","1","1","10","50","25","52","1","71","105","41","928","357","0","0","0","0","0","-270500","5","-100.00","0","222","-90","0","0","","0","0","0","","",""
"080002","0000","0","279000","311000","315000","329000","0","0","0","0","0","0","270500","267000","264000","261500","261000","260000","258000","257000","256000","250500","706","2","20","200","0","0","0","0","0","0","2","1","1","10","50","25","52","1","71","105","928","318","0","0","0","0","0","-270500","5","-100.00","0","0","-39","0","0","","0","0","0","","",""
"080002","0001","0","279000","290000","311000","315000","329000","0","0","0","0","0","270500","267000","264000","261500","261000","260500","260000","258000","257000","256000","706","4","2","20","200","0","0","0","0","0","2","1","1","10","50","10","25","52","1","71","932","223","0","0","0","0","0","-270500","5","-100.00","0","4","-95","0","0","","0","0","0","","",""
"080003","0000","0","279000","283000","290000","311000","315000","329000","0","0","0","0","270500","267000","264000","261500","261000","260500","260000","258000","257000","256000","706","13","4","2","20","200","0","0","0","0","2","1","1","10","50","10","25","52","1","71","945","223","0","0","0","0","0","-270500","5","-100.00","0","13","0","0","0","","0","0","0","","",""
"080004","0000","0","279000","283000","290000","311000","315000","329000","0","0","0","0","270500","268000","267000","264000","261500","261000","260500","260000","258000","257000","706","13","4","2","20","200","0","0","0","0","2","8","1","1","10","50","10","25","52","1","945","160","0","0","0","0","0","-270500","5","-100.00","0","0","-63","0","0","","0","0","0","","",""
"080004","0001","0","279000","283000","290000","311000","315000","329000","0","0","0","0","270500","270000","268000","267000","264000","261500","261000","260500","260000","258000","706","13","4","2","20","200","0","0","0","0","2","50","8","1","1","10","50","10","25","52","945","209","0","0","0","0","0","-270500","5","-100.00","0","0","49","0","0","","0","0","0","","",""
