"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","100500","101400","109300","0","0","0","0","0","0","0","98200","75100","0","0","0","0","0","0","0","0","4","25","1","0","0","0","0","0","0","0","170","40","0","0","0","0","0","0","0","0","30","210","0","0","0","0","0","-100000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080001","0000","0","99800","100000","100200","100500","101300","101400","102000","102200","103000","105000","99000","98500","98300","98200","88500","75100","0","0","0","0","50","91","500","304","1","25","1","1","1","2","328","5","10","170","100","40","0","0","0","0","976","653","0","0","0","0","0","-100000","5","-100.00","0","946","443","0","0","","0","0","0","","",""
"080001","0001","0","99800","99900","100000","100200","100500","100800","101300","101400","102000","102200","99000","98700","98600","98500","98300","98200","98000","88500","75100","0","50","1200","556","500","304","255","1","25","36","1","62","5","400","5","10","170","7","100","40","0","2928","799","0","0","0","0","0","-100000","5","-100.00","266","1952","146","0","0","","0","0","0","","",""
"080002","0000","0","99300","99800","99900","100000","100100","100200","100500","100800","101300","101400","99000","98700","98600","98500","98300","98200","98000","97000","96500","95000","50","50","1310","556","100","500","304","255","1","25","63","5","400","5","10","170","7","100","1","1","3151","762","0","0","0","0","0","-100000","5","-100.00","266","223","-37","0","0","","0","0","0","","",""
"080002","0001","0","99300","99800","99900","100000","100100","100200","100500","100700","100800","101300","99100","99000","98900","98700","98600","98500","98300","98200","98000","97100","48","50","1310","556","100","500","304","905","255","1","1","63","1","6","450","6","11","170","7","5","4029","720","0","0","0","0","0","-100000","5","-100.00","268","878","-42","0","0","","0","0","0","","",""
"080003","0000","0","99300","99800","99900","100000","100100","100200","100500","100700","100800","101300","99100","99000","98900","98700","98600","98500","98300","98200","98000","97100","48","50","1310","556","100","500","304","905","255","1","1","63","1","6","450","6","11","175","7","5","4029","725","0","0","0","0","0","-100000","5","-100.00","268","0","5","0","0","","0","0","0","","",""
"080003","0001","0","99300","99800","99900","100000","100100","100200","100500","100700","100800","101300","99100","99000","98900","98700","98600","98500","98300","98200","98000","97100","48","50","1310","556","100","500","304","905","255","1","1","63","1","6","455","6","11","175","7","5","4029","730","0","0","0","0","0","-100000","5","-100.00","268","0","5","0","0","","0","0","0","","",""
"080004","0000","0","99300","99800","99900","100000","100100","100200","100500","100700","100800","100900","99100","99000","98900","98800","98700","98600","98500","98300","98200","98000","48","50","1402","556","100","500","309","905","255","2","1","63","1","62","6","455","6","11","175","7","4127","787","0","0","0","0","0","-100000","5","-100.00","268","98","57","0","0","","0","0","0","","",""
"080004","0001","0","99300","99800","99900","100000","100100","100200","100500","100600","100700","100800","99100","99000","98900","98800","98700","98600","98500","98300","98200","98000","48","50","1402","556","100","500","309","40","905","255","1","63","1","62","6","455","6","11","175","7","4165","787","0","0","0","0","0","-100000","5","-100.00","268","38","0","0","0","","0","0","0","","",""
"080005","0000","0","99300","99800","99900","100000","100100","100200","100500","100600","100700","100800","99100","99000","98900","98800","98700","98600","98500","98300","98200","98000","48","50","1502","556","100","500","309","40","905","255","1","63","1","62","6","455","106","11","175","7","4265","887","0","0","0","0","0","-100000","5","-100.00","268","100","100","0","0","","0","0","0","","",""
