"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","858000","871000","878000","910000","912000","922000","939000","0","0","0","846000","845000","840000","831000","830000","825000","818000","817000","811000","805000","3","26","228","50","1","3","100","0","0","0","49","2","35","10","5","10","40","50","30","1","411","232","0","0","0","0","0","-830000","5","-100.00","8","0","0","0","0","","0","0","0","","",""
"080001","0000","0","855000","858000","863000","869000","871000","875000","878000","909000","910000","912000","846000","845000","840000","836000","832000","831000","830000","829000","827000","825000","9","3","15","2","26","1","228","1000","50","1","49","2","35","56","1","10","17","23","50","10","1335","253","0","0","0","0","0","-830000","5","-100.00","17","924","21","0","0","","0","0","0","","",""
"080001","0001","0","850000","851000","855000","858000","862000","863000","869000","871000","875000","878000","846000","845000","840000","836000","834000","832000","831000","830000","829000","827000","11","2","9","3","65","27","2","26","1","228","47","25","35","56","1","1","10","123","23","50","374","371","0","0","0","0","0","-830000","5","-100.00","23","-961","118","0","0","","0","0","0","","",""
"080002","0000","0","848000","849000","850000","851000","855000","858000","862000","863000","865000","869000","846000","845000","840000","836000","835000","834000","832000","831000","830000","829000","119","5","16","2","9","3","65","27","11","2","47","25","35","56","10","1","1","20","123","23","259","341","0","0","0","0","0","-830000","5","-100.00","24","-115","-30","0","0","","0","0","0","","",""
"080003","0000","0","848000","849000","850000","851000","855000","858000","862000","863000","865000","869000","846000","845000","840000","836000","835000","834000","832000","831000","830000","829000","118","5","16","2","9","3","65","27","11","2","34","25","35","56","10","1","1","20","129","23","258","334","0","0","0","0","0","-830000","5","-100.00","39","-1","-7","0","0","","0","0","0","","",""
"080003","0001","0","848000","849000","850000","851000","855000","858000","862000","863000","865000","869000","846000","845000","840000","836000","835000","834000","832000","831000","830000","829000","108","5","16","2","9","3","65","27","11","2","34","25","35","56","10","1","1","22","129","23","248","336","0","0","0","0","0","-830000","5","-100.00","59","-10","2","0","0","","0","0","0","","",""
"080004","0000","0","848000","849000","850000","851000","855000","858000","862000","863000","865000","869000","846000","845000","842000","840000","836000","835000","834000","832000","831000","830000","108","5","16","2","9","3","65","27","11","8","34","25","1","35","56","10","1","1","22","129","254","314","0","0","0","0","0","-830000","5","-100.00","59","6","-22","0","0","","0","0","0","","",""
"080004","0001","0","847000","848000","849000","850000","851000","855000","858000","862000","863000","865000","846000","845000","842000","840000","836000","835000","834000","832000","831000","830000","1","4","5","16","2","9","3","65","27","11","36","25","1","35","56","10","1","1","22","132","143","319","0","0","0","0","0","-830000","5","-100.00","163","-111","5","0","0","","0","0","0","","",""
"080004","0002","0","848000","849000","850000","851000","855000","858000","862000","863000","865000","869000","846000","845000","842000","840000","836000","835000","834000","832000","831000","830000","4","5","56","2","9","8","65","27","11","8","34","25","1","35","56","10","1","1","22","132","195","317","0","0","0","0","0","-830000","5","-100.00","167","52","-2","0","0","","0","0","0","","",""
"080005","0000","0","848000","849000","850000","851000","852000","855000","858000","862000","863000","865000","846000","845000","842000","840000","836000","835000","834000","832000","831000","830000","4","5","80","2","3","9","8","65","27","11","34","25","1","35","56","10","1","1","22","177","214","362","0","0","0","0","0","-830000","5","-100.00","167","19","45","0","0","","0","0","0","","",""
