"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","277500","279500","0","0","0","0","0","0","0","0","260500","255000","250500","240500","0","0","0","0","0","0","50","70","0","0","0","0","0","0","0","0","70","80","100","150","0","0","0","0","0","0","120","400","0","0","0","0","0","-270000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","275500","277500","279500","320000","0","0","0","0","0","0","260500","255000","250500","240500","0","0","0","0","0","0","29","50","70","1","0","0","0","0","0","0","75","80","100","150","0","0","0","0","0","0","150","405","0","0","0","0","0","-270000","5","-100.00","0","30","5","0","0","","0","0","0","","",""
"080001","0000","0","275500","277000","277500","279500","320000","0","0","0","0","0","265000","260500","255000","250500","240500","189000","0","0","0","0","29","21","50","70","1","0","0","0","0","0","1","75","80","100","150","1","0","0","0","0","171","407","0","0","0","0","0","-270000","5","-100.00","0","21","2","0","0","","0","0","0","","",""
"080001","0001","0","275500","277000","277500","279500","320000","0","0","0","0","0","265000","260500","255000","250500","240500","230000","189000","0","0","0","29","21","50","70","1","0","0","0","0","0","1","75","80","100","150","10","1","0","0","0","171","417","0","0","0","0","0","-270000","5","-100.00","0","0","10","0","0","","0","0","0","","",""
"080001","0002","0","270000","275500","277000","277500","279500","288000","294000","311000","320000","0","265000","261500","261000","260500","255000","250500","240500","230000","189000","0","30","29","21","50","70","40","1","2","1","0","1","10","2","75","80","100","150","10","1","0","244","429","0","0","0","0","0","-270000","5","-100.00","0","73","12","0","0","","0","0","0","","",""
"080002","0000","0","270000","270500","275000","275500","277000","277500","279500","288000","294000","311000","265500","265000","261500","261000","260500","255000","250500","240500","230000","189000","30","30","277","29","21","50","70","40","1","2","1","1","10","2","75","130","100","150","10","1","550","480","0","0","0","0","0","-270000","5","-100.00","0","306","51","0","0","","0","0","0","","",""
"080002","0001","0","270000","270500","275000","275500","277000","277500","279500","288000","294000","311000","265500","265000","261500","261000","260500","255500","255000","250500","240500","230000","30","30","277","29","21","50","70","40","1","2","1","1","10","2","75","24","130","100","150","10","550","503","0","0","0","0","0","-270000","5","-100.00","0","0","23","0","0","","0","0","0","","",""
"080003","0000","0","270000","270500","275000","275500","277000","277500","279500","288000","294000","311000","265500","265000","261500","261000","260500","255500","255000","250500","240500","232000","30","30","277","29","21","50","70","40","1","2","1","2","10","3","75","24","130","100","150","10","550","505","0","0","0","0","0","-270000","5","-100.00","0","0","2","0","0","","0","0","0","","",""
"080003","0001","0","270000","270500","275000","275500","277000","277500","279500","283000","288000","294000","265500","265000","261500","261000","260500","255500","255000","250500","240500","232000","30","30","277","29","21","50","70","212","40","1","1","2","10","3","75","24","130","100","150","10","760","505","0","0","0","0","0","-270000","5","-100.00","0","210","0","0","0","","0","0","0","","",""
"080004","0000","0","270000","270500","275000","275500","277000","277500","279500","283000","288000","294000","265500","265000","261500","261000","260500","255500","255000","250500","240500","232000","30","30","277","29","21","50","70","212","40","1","1","18","10","3","75","24","130","100","150","10","760","521","0","0","0","0","0","-270000","5","-100.00","0","0","16","0","0","","0","0","0","","",""
"080004","0001","0","270000","270500","275000","275500","277000","277500","279000","279500","283000","288000","265500","265000","261500","261000","260500","255500","255000","250500","240500","232000","30","30","277","29","21","50","2","70","212","40","1","18","10","3","75","24","130","100","150","10","761","521","0","0","0","0","0","-270000","5","-100.00","0","1","0","0","0","","0","0","0","","",""
"080004","0002","0","270000","270500","275000","275500","277000","277500","279000","279500","283000","288000","265500","265000","261500","261000","260500","255500","255000","250500","250000","240500","30","30","277","29","21","50","2","70","212","40","1","18","10","3","75","24","130","100","5","150","761","516","0","0","0","0","0","-270000","5","-100.00","0","0","-5","0","0","","0","0","0","","",""
"080005","0000","0","270000","270500","275000","275500","277000","277500","279000","279500","283000","288000","265500","265000","261500","261000","260500","260000","255500","255000","250500","250000","30","30","277","29","21","50","2","70","212","60","1","18","10","3","75","50","24","130","100","5","781","416","0","0","0","0","0","-270000","5","-100.00","0","20","-100","0","0","","0","0","0","","",""
"080005","0001","0","270000","270500","275000","275500","277000","277500","279000","279500","283000","288000","265500","265000","262000","261500","261000","260500","260000","255000","250500","250000","30","30","277","29","21","50","2","70","212","60","1","18","24","10","3","75","50","130","100","5","781","416","0","0","0","0","0","-270000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080006","0000","0","270000","270500","275000","275500","277000","277500","279000","279500","283000","288000","265500","265000","262000","261500","261000","260500","260000","255000","250500","250000","20","30","277","29","21","50","2","70","212","60","1","18","24","10","3","75","50","130","100","5","771","416","0","0","0","0","0","-270000","5","-100.00","10","-10","0","0","0","","0","0","0","","",""
"080006","0001","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","265500","265000","262000","261500","261000","260500","260000","255000","250500","250000","20","30","277","29","21","50","1","2","70","212","1","18","24","10","3","75","50","130","100","5","712","416","0","0","0","0","0","-270000","5","-100.00","10","-59","0","0","0","","0","0","0","","",""
"080007","0000","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","265500","265000","262000","261500","261000","260500","260000","255000","250500","250000","20","30","277","29","21","50","1","4","70","212","1","18","24","10","3","75","50","130","100","5","714","416","0","0","0","0","0","-270000","5","-100.00","10","2","0","0","0","","0","0","0","","",""
"080007","0001","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","265500","265000","262000","261500","261000","260500","260000","255000","252000","250500","20","30","277","29","21","50","1","304","71","212","1","43","24","10","1","75","50","130","26","100","1015","460","0","0","0","0","0","-270000","5","-100.00","10","0","44","0","0","","0","0","0","","",""
"080007","0002","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","265500","265000","262000","261500","261000","260500","260000","255000","252000","250500","20","30","277","29","21","50","1","304","71","212","2","43","24","10","1","75","50","130","26","100","1015","461","0","0","0","0","0","-270000","5","-100.00","10","0","1","0","0","","0","0","0","","",""
"080007","0003","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","265500","265000","263000","262000","261500","261000","260500","260000","255000","25","30","277","29","21","50","1","304","71","212","5","2","48","5","24","10","1","75","50","130","1020","350","0","0","0","0","0","-270000","5","-100.00","10","5","-111","0","0","","0","0","0","","",""
"080008","0000","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","25","30","277","30","21","50","1","304","71","212","5","10","2","48","5","24","10","1","75","50","1021","230","0","0","0","0","0","-270000","5","-100.00","10","1","-120","0","0","","0","0","0","","",""
"080008","0001","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","27","30","277","30","21","50","1","304","71","212","5","10","2","48","5","24","10","1","75","50","1023","230","0","0","0","0","0","-270000","5","-100.00","10","2","0","0","0","","0","0","0","","",""
"080008","0002","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","27","30","277","30","21","50","1","304","71","212","5","10","2","48","5","24","28","1","75","50","1023","248","0","0","0","0","0","-270000","5","-100.00","10","0","18","0","0","","0","0","0","","",""
"080009","0000","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","16","30","277","30","21","50","1","304","71","212","5","10","2","48","5","24","28","1","75","50","1012","248","0","0","0","0","0","-270000","5","-100.00","21","-11","0","0","0","","0","0","0","","",""
"080010","0000","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","16","30","277","30","21","50","1","304","71","212","6","10","2","48","5","24","28","1","75","50","1012","249","0","0","0","0","0","-270000","5","-100.00","21","0","1","0","0","","0","0","0","","",""
"080010","0001","0","270000","270500","275000","275500","277000","277500","278500","279000","279500","283000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","16","30","277","30","21","50","1","304","71","212","6","10","12","48","5","24","28","1","75","50","1012","259","0","0","0","0","0","-270000","5","-100.00","21","0","10","0","0","","0","0","0","","",""
"080011","0000","0","270500","275000","275500","277000","277500","278500","279000","279500","283000","285000","266500","266000","265500","265000","263000","262000","261500","261000","260500","260000","30","277","30","21","50","1","304","71","212","10","6","10","12","48","5","24","28","1","75","50","1006","259","0","0","0","0","0","-270000","5","-100.00","62","-6","0","0","0","","0","0","0","","",""
"080011","0001","0","270500","275000","275500","277000","277500","278500","279000","279500","283000","285000","267000","266500","266000","265500","265000","263000","261500","261000","260500","260000","30","277","30","21","50","1","304","71","212","10","26","6","10","12","48","5","28","1","75","50","1006","261","0","0","0","0","0","-270000","5","-100.00","62","0","2","0","0","","0","0","0","","",""
"080013","0000","0","270500","275000","275500","277000","277500","278500","279000","279500","283000","285000","267000","266500","266000","265500","265000","263000","261500","261000","260500","260000","30","277","30","21","50","1","304","71","212","10","26","6","10","12","50","5","28","1","75","50","1006","263","0","0","0","0","0","-270000","5","-100.00","62","0","2","0","0","","0","0","0","","",""
