"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","0","0","0","0","0","0","0","0","0","0","58800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","-60200","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","61400","65900","0","0","0","0","0","0","0","0","59700","58800","0","0","0","0","0","0","0","0","1","1000","0","0","0","0","0","0","0","0","500","300","0","0","0","0","0","0","0","0","1001","800","0","0","0","0","0","-60200","5","-100.00","0","1001","500","0","0","","0","0","0","","",""
"080000","0002","0","60900","61400","61500","61600","61700","61800","63300","65300","65900","66200","59800","59700","59500","58900","58800","55800","0","0","0","0","10","1","1","1","1","1","1","2","1010","3","167","500","2","1000","300","5","0","0","0","0","1031","1974","0","0","0","0","0","-60200","5","-100.00","0","30","1174","0","0","","0","0","0","","",""
"080001","0000","0","60800","60900","61000","61400","61500","61600","61700","61800","61900","62000","59800","59700","59500","59400","58900","58800","55800","55100","0","0","28","10","10","1","11","1","1","1","1","1","167","500","110","2","1000","320","5","61","0","0","65","2165","0","0","0","0","0","-60200","5","-100.00","0","-966","191","0","0","","0","0","0","","",""
"080001","0001","0","60800","60900","61000","61400","61500","61600","61700","61800","61900","62000","60600","59900","59800","59700","59500","59400","59300","59100","58900","58800","21","16","10","1","11","1","1","1","1","1","1","9","167","500","110","2","2","4","1000","320","64","2115","0","0","0","0","0","-60200","5","-100.00","7","-1","-50","0","0","","0","0","0","","",""
"080002","0000","0","60800","60900","61000","61400","61500","61600","61700","61800","61900","62000","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","21","16","10","1","11","1","1","1","1","1","1","100","65","167","500","110","2","2","2","4","64","953","0","0","0","0","0","-60200","5","-100.00","7","0","-1162","0","0","","0","0","0","","",""
"080002","0001","0","60800","60900","61000","61400","61500","61600","61700","61800","61900","62000","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","21","16","10","11","11","1","1","1","1","1","1","100","65","185","500","110","2","2","2","4","74","971","0","0","0","0","0","-60200","5","-100.00","7","10","18","0","0","","0","0","0","","",""
"080003","0000","0","60800","60900","61000","61400","61500","61600","61700","61800","61900","62000","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","21","16","10","11","21","1","1","1","1","1","1","100","65","185","500","110","2","2","2","4","84","971","0","0","0","0","0","-60200","5","-100.00","7","10","0","0","0","","0","0","0","","",""
"080003","0001","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","21","16","13","50","11","21","1","6","1","4","1","100","65","185","500","110","2","22","2","6","144","993","0","0","0","0","0","-60200","5","-100.00","7","60","22","0","0","","0","0","0","","",""
"080003","0002","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","31","16","13","50","11","21","1","6","1","4","1","100","65","185","500","110","2","22","2","6","154","993","0","0","0","0","0","-60200","5","-100.00","7","10","0","0","0","","0","0","0","","",""
"080004","0000","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60000","59900","59800","59700","59500","59400","59300","59200","59100","31","16","13","50","11","21","1","6","1","4","1","100","65","185","500","110","2","40","2","6","154","1011","0","0","0","0","0","-60200","5","-100.00","7","0","18","0","0","","0","0","0","","",""
"080004","0001","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60100","60000","59900","59800","59700","59500","59400","59300","59200","31","16","13","50","11","21","1","6","1","4","1","56","100","9","185","500","110","2","40","2","154","1005","0","0","0","0","0","-60200","5","-100.00","7","0","-6","0","0","","0","0","0","","",""
"080004","0002","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60100","60000","59900","59800","59700","59500","59400","59300","59200","31","16","13","50","11","21","1","6","1","4","1","56","100","9","185","500","110","33","40","2","154","1036","0","0","0","0","0","-60200","5","-100.00","7","0","31","0","0","","0","0","0","","",""
"080005","0000","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60100","60000","59900","59800","59700","59500","59400","59300","59200","51","16","13","50","11","21","1","6","1","4","1","56","100","9","185","500","110","33","40","2","174","1036","0","0","0","0","0","-60200","5","-100.00","7","20","0","0","0","","0","0","0","","",""
"080006","0000","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60100","60000","59900","59800","59700","59500","59400","59300","59200","51","16","14","50","11","21","1","6","1","4","1","56","100","9","185","500","110","33","40","2","175","1036","0","0","0","0","0","-60200","5","-100.00","7","1","0","0","0","","0","0","0","","",""
"080006","0001","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60100","60000","59900","59800","59700","59500","59400","59300","59200","11","16","14","50","11","21","1","6","1","4","1","56","100","9","185","500","110","33","40","2","135","1036","0","0","0","0","0","-60200","5","-100.00","47","-40","0","0","0","","0","0","0","","",""
"080006","0002","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60300","60100","60000","59900","59800","59700","59500","59400","59300","11","16","14","50","11","21","1","6","1","4","1","1","56","100","9","185","500","110","33","40","135","1035","0","0","0","0","0","-60200","5","-100.00","47","0","-1","0","0","","0","0","0","","",""
"080006","0003","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60300","60100","60000","59900","59800","59700","59500","59400","59300","11","16","14","50","11","21","1","6","1","4","1","1","56","109","9","185","500","110","33","40","135","1044","0","0","0","0","0","-60200","5","-100.00","47","0","9","0","0","","0","0","0","","",""
"080006","0004","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60600","60300","60100","60000","59900","59800","59700","59500","59400","59300","5","16","14","50","11","21","1","6","1","4","1","1","56","109","9","185","500","110","33","40","129","1044","0","0","0","0","0","-60200","5","-100.00","53","-6","0","0","0","","0","0","0","","",""
"080007","0000","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60300","60100","60000","59900","59800","59700","59500","59400","59300","59200","5","16","15","50","11","23","1","6","1","4","1","56","109","9","185","500","110","33","40","2","132","1045","0","0","0","0","0","-60200","5","-100.00","54","3","1","0","0","","0","0","0","","",""
"080007","0001","0","60800","60900","61000","61200","61400","61500","61600","61700","61800","61900","60300","60100","60000","59900","59800","59700","59500","59400","59300","59200","15","16","15","50","11","223","1","6","1","4","1","56","109","9","185","500","110","33","40","2","342","1045","0","0","0","0","0","-60200","5","-100.00","54","210","0","0","0","","0","0","0","","",""
