"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","0","0","0","0","0","0","0","0","0","0","275000","270500","266000","260500","251000","240500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","50","70","100","150","200","0","0","0","0","0","600","0","0","0","0","0","-278500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","362000","0","0","0","0","0","0","0","0","0","277000","275000","271500","270500","266000","264500","260500","251000","250000","240500","356","0","0","0","0","0","0","0","0","0","5","30","30","50","70","10","100","150","30","200","356","675","0","0","0","0","0","-278500","5","-100.00","0","356","75","0","0","","0","0","0","","",""
"080000","0002","0","299000","302500","308000","319000","362000","0","0","0","0","0","277000","275500","275000","271500","270500","266000","264500","260500","251000","250000","50","30","100","359","357","0","0","0","0","0","5","5","30","30","50","70","10","100","150","30","896","480","0","0","0","0","0","-278500","5","-100.00","0","540","-195","0","0","","0","0","0","","",""
"080001","0000","0","287000","299000","300000","302500","306000","308000","319000","362000","0","0","277000","275500","275000","273500","271500","270500","266500","266000","264500","262500","70","50","382","30","32","100","359","357","0","0","5","5","30","50","30","50","2","70","10","10","1380","262","0","0","0","0","0","-278500","5","-100.00","0","484","-218","0","0","","0","0","0","","",""
"080001","0001","0","284000","287000","299000","300000","302500","306000","308000","315000","319000","339000","281000","277500","277000","275500","275000","273500","271500","271000","270500","270000","84","70","50","392","30","32","112","20","359","200","1","2","5","5","30","50","30","176","50","1","1349","350","0","0","0","0","0","-278500","5","-100.00","0","-31","88","0","0","","0","0","0","","",""
"080002","0000","0","284000","286500","287000","290000","299000","300000","302500","306000","308000","315000","281500","281000","277500","277000","275500","275000","273500","271500","271000","270500","84","50","70","10","50","392","30","32","112","20","6","1","2","5","5","30","50","30","176","50","850","355","0","0","0","0","0","-278500","5","-100.00","0","-499","5","0","0","","0","0","0","","",""
"080002","0001","0","284000","286500","287000","290000","299000","300000","302500","306000","308000","315000","281500","281000","278500","277500","277000","275500","275000","273500","271500","271000","84","50","70","10","50","400","30","32","112","20","6","1","1","2","5","5","30","50","30","176","858","306","0","0","0","0","0","-278500","5","-100.00","0","8","-49","0","0","","0","0","0","","",""
"080003","0000","0","284000","286500","287000","290000","295000","299000","300000","302500","306000","308000","281500","281000","278500","277500","277000","275500","275000","273500","271500","271000","84","50","70","10","10","50","400","30","32","112","6","1","1","2","5","5","30","50","30","176","848","306","0","0","0","0","0","-278500","5","-100.00","0","-10","0","0","0","","0","0","0","","",""
"080004","0000","0","284000","286500","287000","290000","292000","295000","299000","300000","302500","306000","281500","281000","278500","277500","277000","276000","275500","275000","273500","271500","84","50","70","10","3","10","50","400","30","32","6","1","1","2","5","1","5","30","50","30","739","131","0","0","0","0","0","-278500","5","-100.00","0","-109","-175","0","0","","0","0","0","","",""
"080005","0000","0","284000","286500","287000","290000","292000","295000","299000","300000","302500","306000","281500","281000","278500","277500","277000","276000","275500","275000","273500","271500","84","50","70","10","3","10","50","400","30","32","22","1","39","2","5","1","5","30","50","30","739","185","0","0","0","0","0","-278500","5","-100.00","0","0","54","0","0","","0","0","0","","",""
