"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","204000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","-200000","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","204000","205000","206000","207000","207500","208000","209000","210000","212000","214000","200500","199200","199100","196000","191000","190800","188000","183000","0","0","10","10","10","10","26","10","20","10","20","10","100","1","1","10","10","10","10","10","0","0","136","152","0","0","0","0","0","-200000","5","-100.00","0","126","152","0","0","","0","0","0","","",""
"080001","0000","0","204000","204500","205000","206000","207000","207500","208000","209000","210000","212000","200500","199200","199100","199000","196200","196000","191000","190800","188000","183000","34","24","10","10","10","26","10","20","120","21","100","1","1","1","20","10","10","10","10","10","285","173","0","0","0","0","0","-200000","5","-100.00","0","149","21","0","0","","0","0","0","","",""
"080001","0001","0","204000","204500","205000","206000","207000","207500","208000","209000","210000","212000","200500","199200","199100","199000","196200","196000","191000","190800","188000","183000","34","24","10","10","10","26","10","20","120","21","100","1","1","1","20","10","12","10","10","10","285","175","0","0","0","0","0","-200000","5","-100.00","0","0","2","0","0","","0","0","0","","",""
"080002","0000","0","204000","204500","205000","206000","207000","207500","208000","209000","210000","212000","200500","199200","199100","199000","198200","198000","197900","197000","196200","196000","34","24","12","17","12","126","12","20","120","22","100","1","1","2","20","1","7","1","20","11","399","164","0","0","0","0","0","-200000","5","-100.00","0","114","-11","0","0","","0","0","0","","",""
"080002","0001","0","204000","204500","205000","206000","207000","207500","208000","209000","210000","211000","200500","199200","199100","199000","198200","198000","197900","197000","196200","196000","34","24","12","17","12","126","12","20","120","4","100","1","1","2","20","1","7","1","20","11","381","164","0","0","0","0","0","-200000","5","-100.00","0","-18","0","0","0","","0","0","0","","",""
"080002","0002","0","203500","204000","204500","205000","206000","207000","207500","208000","209000","210000","201000","199100","198200","198000","197900","197000","196200","196000","195900","195000","196","34","24","12","17","12","126","12","20","120","2","9","20","1","7","1","20","11","10","1","573","82","0","0","0","0","0","-200000","5","-100.00","300","192","-82","0","0","","0","0","0","","",""
"080003","0000","0","203500","204000","204500","205000","206000","207000","207500","208000","209000","210000","201000","199100","198200","198000","197900","197000","196200","196000","195900","195000","196","34","24","12","19","12","126","12","20","120","2","9","20","1","7","1","20","11","10","1","575","82","0","0","0","0","0","-200000","5","-100.00","300","2","0","0","0","","0","0","0","","",""
"080004","0000","0","201000","203500","204000","204500","205000","206000","207000","207500","208000","209000","199100","198200","198000","197900","197000","196200","196000","195900","195000","194200","28","196","34","24","12","19","12","126","12","20","9","20","1","7","1","20","11","10","1","3","483","83","0","0","0","0","0","-200000","5","-100.00","302","-92","1","0","0","","0","0","0","","",""
"080004","0001","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199200","199100","199000","198200","198000","197900","197000","196200","196000","195900","28","196","34","24","12","2","19","12","126","12","1","9","20","20","1","7","1","20","11","10","465","100","0","0","0","0","0","-200000","5","-100.00","302","-18","17","0","0","","0","0","0","","",""
"080005","0000","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199300","199200","199100","199000","198200","198000","197900","197000","196200","196000","28","196","34","24","12","47","19","12","126","12","1","1","9","20","20","1","7","1","20","11","510","91","0","0","0","0","0","-200000","5","-100.00","302","45","-9","0","0","","0","0","0","","",""
"080005","0001","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199300","199200","199100","199000","198200","198000","197900","197000","196200","196000","16","196","34","24","12","47","19","12","126","12","1","1","9","20","20","1","7","1","20","11","498","91","0","0","0","0","0","-200000","5","-100.00","314","-12","0","0","0","","0","0","0","","",""
"080006","0000","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199300","199200","199100","199000","198200","198000","197900","197000","196400","196200","16","196","34","24","12","47","19","12","126","12","1","1","9","20","20","1","7","1","50","20","498","130","0","0","0","0","0","-200000","5","-100.00","314","0","39","0","0","","0","0","0","","",""
"080007","0000","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199300","199200","199100","199000","198200","198000","197900","197000","196400","196200","16","196","35","24","12","47","19","12","126","12","1","1","9","20","20","1","7","1","50","20","499","130","0","0","0","0","0","-200000","5","-100.00","314","1","0","0","0","","0","0","0","","",""
"080007","0001","0","201000","203500","204000","204500","205000","205500","206000","207000","207500","208000","199300","199200","199100","199000","198200","198000","197900","197000","196400","196200","16","196","35","24","12","47","19","12","126","13","1","1","9","20","20","1","7","1","50","20","500","130","0","0","0","0","0","-200000","5","-100.00","314","1","0","0","0","","0","0","0","","",""
