"time","price","millisec"
"090004",26475,"0000"
"090008",26470,"0000"
"090009",26465,"0000"
"090011",26475,"0000"
"090015",26470,"0000"
"090019",26465,"0000"
"090020",26470,"0000"
"090021",26465,"0000"
"090023",26467,"0000"
"090024",26470,"0000"
"090026",26465,"0000"
"090027",26475,"0000"
"090028",26472,"0000"
"090029",26470,"0000"
"090031",26465,"0000"
"090031",26470,"0001"
"090033",26475,"0000"
"090034",26472,"0000"
"090037",26470,"0000"
"090040",26465,"0000"
"090044",26470,"0000"
"090045",26465,"0000"
"090046",26470,"0000"
"090050",26465,"0000"
"090050",26470,"0001"
"090100",26465,"0000"
"090100",26470,"0001"
"090101",26465,"0000"
"090101",26470,"0001"
"090102",26465,"0000"
"090105",26460,"0000"
"090106",26465,"0000"
"090109",26460,"0000"
"090118",26455,"0000"
"090119",26460,"0000"
"090122",26455,"0000"
"090123",26460,"0000"
"090126",26455,"0000"
"090127",26460,"0000"
"090134",26455,"0000"
"090135",26460,"0000"
"090136",26455,"0000"
"090137",26460,"0000"
"090143",26455,"0000"
"090143",26460,"0001"
"090145",26455,"0000"
"090146",26460,"0000"
"090146",26455,"0001"
"090146",26450,"0002"
"090147",26455,"0000"
"090148",26450,"0000"
"090149",26457,"0000"
"090149",26455,"0001"
"090152",26460,"0000"
"090153",26455,"0000"
"090154",26460,"0000"
"090156",26457,"0000"
"090156",26455,"0001"
"090158",26460,"0000"
"090202",26455,"0000"
"090202",26450,"0001"
"090203",26460,"0000"
"090204",26455,"0000"
"090204",26460,"0001"
"090206",26455,"0000"
"090207",26460,"0000"
"090209",26455,"0000"
"090210",26460,"0000"
"090221",26455,"0000"
"090222",26460,"0000"
"090224",26455,"0000"
"090225",26460,"0000"
"090226",26455,"0000"
"090226",26460,"0001"
"090230",26465,"0000"
"090232",26460,"0000"
"090232",26465,"0001"
"090234",26460,"0000"
"090234",26465,"0001"
"090235",26455,"0000"
"090236",26465,"0000"
"090239",26460,"0000"
"090239",26465,"0001"
"090240",26460,"0000"
"090241",26465,"0000"
"090243",26460,"0000"
"090244",26465,"0000"
"090246",26460,"0000"
"090247",26465,"0000"
"090248",26460,"0000"
"090249",26465,"0000"
"090251",26460,"0000"
"090252",26465,"0000"
"090256",26460,"0000"
"090257",26465,"0000"
"090259",26460,"0000"
"090259",26465,"0001"
"090309",26470,"0000"
"090310",26467,"0000"
"090311",26470,"0000"
"090311",26465,"0001"
"090311",26470,"0002"
"090312",26465,"0000"
"090312",26470,"0001"
"090315",26465,"0000"
"090315",26470,"0001"
"090317",26475,"0000"
"090318",26470,"0000"
"090321",26475,"0000"
"090322",26470,"0000"
"090324",26480,"0000"
"090324",26475,"0001"
"090324",26470,"0002"
"090325",26465,"0000"
"090326",26470,"0000"
"090335",26465,"0000"
"090336",26470,"0000"
"090338",26465,"0000"
"090339",26470,"0000"
"090351",26465,"0000"
"090359",26462,"0000"
"090400",26465,"0000"
"090403",26460,"0000"
"090403",26465,"0001"
"090415",26470,"0000"
"090416",26465,"0000"
"090416",26470,"0001"
"090417",26465,"0000"
"090418",26470,"0000"
"090418",26465,"0001"
"090424",26460,"0000"
"090424",26465,"0001"
"090429",26460,"0000"
"090430",26465,"0000"
"090435",26460,"0000"
"090435",26465,"0001"
"090441",26460,"0000"
"090442",26465,"0000"
"090443",26460,"0000"
"090444",26465,"0000"
"090444",26460,"0001"
"090445",26465,"0000"
"090445",26460,"0001"
"090446",26455,"0000"
"090447",26460,"0000"
"090447",26457,"0001"
"090448",26460,"0000"
"090451",26455,"0000"
"090451",26460,"0001"
"090452",26455,"0000"
"090453",26460,"0000"
"090456",26455,"0000"
"090457",26460,"0000"
"090501",26455,"0000"
"090502",26460,"0000"
"090503",26455,"0000"
"090503",26460,"0001"
"090504",26455,"0000"
"090504",26460,"0001"
"090505",26455,"0000"
"090505",26460,"0001"
"090506",26455,"0000"
"090506",26465,"0001"
"090507",26460,"0000"
"090507",26455,"0001"
"090508",26465,"0000"
"090509",26460,"0000"
"090509",26465,"0001"
"090509",26460,"0002"
"090510",26465,"0000"
"090510",26455,"0001"
"090510",26460,"0002"
"090510",26465,"0003"
"090511",26455,"0000"
"090511",26460,"0001"
"090514",26455,"0000"
"090514",26460,"0001"
"090521",26457,"0000"
"090523",26455,"0000"
"090523",26457,"0001"
"090523",26455,"0002"
"090524",26457,"0000"
"090524",26455,"0001"
"090525",26460,"0000"
"090525",26455,"0001"
"090525",26460,"0002"
"090526",26465,"0000"
"090527",26460,"0000"
"090527",26465,"0001"
"090529",26460,"0000"
"090530",26465,"0000"
