"time","price","millisec"
"090015",14675,"0000"
"090017",14670,"0000"
"090020",14665,"0000"
"090021",14670,"0000"
"090023",14675,"0000"
"090026",14665,"0000"
"090028",14675,"0000"
"090031",14665,"0000"
"090033",14675,"0000"
"090037",14665,"0000"
"090038",14670,"0000"
"090046",14665,"0000"
"090047",14660,"0000"
"090053",14665,"0000"
"090055",14660,"0000"
"090104",14655,"0000"
"090104",14657,"0001"
"090106",14660,"0000"
"090110",14655,"0000"
"090111",14660,"0000"
"090114",14655,"0000"
"090115",14660,"0000"
"090115",14655,"0001"
"090115",14660,"0002"
"090116",14655,"0000"
"090126",14660,"0000"
"090130",14655,"0000"
"090131",14660,"0000"
"090149",14655,"0000"
"090149",14660,"0001"
"090151",14655,"0000"
"090153",14650,"0000"
"090155",14660,"0000"
"090157",14655,"0000"
"090158",14660,"0000"
"090159",14655,"0000"
"090209",14650,"0000"
"090212",14655,"0000"
"090215",14652,"0000"
"090215",14655,"0001"
"090218",14650,"0000"
"090220",14655,"0000"
"090224",14650,"0000"
"090226",14655,"0000"
"090227",14650,"0000"
"090228",14655,"0000"
"090230",14650,"0000"
"090232",14655,"0000"
"090233",14650,"0000"
"090234",14655,"0000"
"090238",14650,"0000"
"090240",14655,"0000"
"090244",14650,"0000"
"090245",14655,"0000"
"090247",14650,"0000"
"090247",14655,"0001"
"090250",14650,"0000"
"090252",14652,"0000"
"090255",14650,"0000"
"090308",14645,"0000"
"090308",14650,"0001"
"090319",14645,"0000"
"090323",14650,"0000"
"090326",14645,"0000"
"090329",14650,"0000"
"090335",14645,"0000"
"090335",14650,"0001"
"090337",14655,"0000"
"090338",14650,"0000"
"090340",14655,"0000"
"090342",14650,"0000"
"090343",14645,"0000"
"090343",14650,"0001"
"090350",14655,"0000"
"090351",14650,"0000"
"090353",14655,"0000"
"090356",14650,"0000"
"090357",14655,"0000"
"090403",14650,"0000"
"090416",14655,"0000"
"090419",14650,"0000"
"090423",14655,"0000"
"090425",14650,"0000"
"090426",14655,"0000"
"090435",14650,"0000"
"090441",14652,"0000"
"090443",14650,"0000"
"090444",14652,"0000"
"090446",14655,"0000"
"090446",14650,"0001"
"090447",14655,"0000"
"090447",14650,"0001"
"090448",14655,"0000"
"090448",14650,"0001"
"090449",14645,"0000"
"090449",14650,"0001"
"090457",14645,"0000"
"090457",14650,"0001"
"090500",14645,"0000"
"090500",14650,"0001"
"090501",14645,"0000"
"090501",14650,"0001"
"090502",14645,"0000"
"090502",14650,"0001"
"090505",14645,"0000"
"090506",14650,"0000"
"090506",14645,"0001"
"090507",14650,"0000"
"090508",14645,"0000"
"090508",14650,"0001"
"090509",14645,"0000"
"090510",14650,"0000"
"090514",14645,"0000"
"090515",14650,"0000"
"090520",14645,"0000"
"090521",14640,"0000"
"090521",14645,"0001"
"090523",14640,"0000"
"090524",14645,"0000"
"090524",14640,"0001"
"090525",14645,"0000"
"090526",14640,"0000"
"090527",14645,"0000"
