"time","price","millisec"
"090011",14655,"0000"
"090011",14660,"0001"
"090016",14655,"0000"
"090016",14660,"0001"
"090018",14655,"0000"
"090022",14660,"0000"
"090024",14655,"0000"
"090025",14660,"0000"
"090026",14655,"0000"
"090026",14660,"0001"
"090031",14655,"0000"
"090031",14660,"0001"
"090035",14655,"0000"
"090037",14660,"0000"
"090044",14655,"0000"
"090045",14650,"0000"
"090048",14655,"0000"
"090048",14652,"0001"
"090049",14655,"0000"
"090106",14660,"0000"
"090106",14655,"0001"
"090107",14660,"0000"
"090114",14655,"0000"
"090115",14660,"0000"
"090118",14655,"0000"
"090119",14660,"0000"
"090124",14655,"0000"
"090124",14657,"0001"
"090125",14655,"0000"
"090126",14660,"0000"
"090132",14655,"0000"
"090132",14660,"0001"
"090133",14655,"0000"
"090134",14660,"0000"
"090134",14655,"0001"
"090137",14660,"0000"
"090138",14655,"0000"
"090139",14660,"0000"
"090139",14655,"0001"
"090139",14660,"0002"
"090150",14655,"0000"
"090153",14660,"0000"
"090157",14655,"0000"
"090157",14660,"0001"
"090205",14655,"0000"
"090205",14660,"0001"
"090210",14657,"0000"
"090211",14660,"0000"
"090217",14655,"0000"
"090218",14660,"0000"
"090225",14657,"0000"
"090226",14660,"0000"
"090243",14657,"0000"
"090244",14660,"0000"
"090251",14657,"0000"
"090251",14660,"0001"
"090301",14655,"0000"
"090302",14657,"0000"
"090303",14660,"0000"
"090303",14655,"0001"
"090303",14660,"0002"
"090307",14655,"0000"
"090309",14660,"0000"
"090330",14655,"0000"
"090331",14660,"0000"
"090339",14657,"0000"
"090340",14660,"0000"
"090342",14655,"0000"
"090342",14660,"0001"
"090348",14655,"0000"
"090348",14660,"0001"
"090353",14655,"0000"
"090353",14660,"0001"
"090354",14655,"0000"
"090355",14660,"0000"
"090409",14657,"0000"
"090410",14660,"0000"
"090412",14657,"0000"
"090412",14660,"0001"
"090422",14655,"0000"
"090422",14660,"0001"
"090423",14655,"0000"
"090424",14660,"0000"
"090427",14655,"0000"
"090429",14660,"0000"
"090439",14657,"0000"
"090440",14660,"0000"
"090443",14655,"0000"
"090444",14660,"0000"
"090459",14657,"0000"
"090500",14660,"0000"
"090500",14657,"0001"
"090500",14660,"0002"
"090500",14655,"0003"
"090501",14660,"0000"
"090505",14655,"0000"
"090507",14660,"0000"
"090521",14655,"0000"
"090521",14660,"0001"
"090524",14657,"0000"
"090525",14660,"0000"
"090528",14657,"0000"
"090528",14660,"0001"
"090529",14657,"0000"
"090529",14660,"0001"
"090533",14657,"0000"
"090533",14660,"0001"
"090534",14657,"0000"
"090534",14660,"0001"
"090538",14662,"0000"
"090538",14660,"0001"
"090539",14665,"0000"
"090540",14660,"0000"
"090541",14665,"0000"
"090544",14660,"0000"
"090547",14665,"0000"
"090547",14660,"0001"
"090548",14665,"0000"
"090550",14660,"0000"
"090550",14665,"0001"
"090551",14660,"0000"
"090552",14665,"0000"
"090553",14660,"0000"
"090553",14665,"0001"
"090556",14660,"0000"
"090556",14665,"0001"
"090600",14660,"0000"
"090601",14665,"0000"
"090602",14660,"0000"
"090603",14665,"0000"
"090604",14660,"0000"
"090604",14665,"0001"
"090605",14660,"0000"
"090605",14665,"0001"
"090606",14660,"0000"
"090607",14665,"0000"
"090607",14660,"0001"
"090608",14665,"0000"
"090608",14660,"0001"
"090609",14665,"0000"
"090610",14660,"0000"
"090610",14665,"0001"
"090615",14660,"0000"
"090615",14665,"0001"
"090617",14660,"0000"
"090617",14665,"0001"
"090623",14660,"0000"
"090623",14665,"0001"
"090626",14660,"0000"
"090627",14665,"0000"
"090628",14660,"0000"
"090629",14665,"0000"
"090634",14660,"0000"
"090635",14665,"0000"
"090638",14660,"0000"
"090639",14665,"0000"
"090641",14660,"0000"
"090642",14665,"0000"
"090645",14660,"0000"
"090646",14665,"0000"
"090646",14660,"0001"
"090648",14665,"0000"
"090648",14660,"0001"
"090648",14665,"0002"
"090649",14660,"0000"
"090650",14665,"0000"
"090650",14660,"0001"
"090651",14665,"0000"
"090651",14660,"0001"
"090652",14665,"0000"
"090653",14660,"0000"
"090654",14665,"0000"
"090706",14660,"0000"
"090707",14665,"0000"
"090707",14660,"0001"
"090708",14665,"0000"
"090709",14660,"0000"
"090710",14665,"0000"
"090711",14660,"0000"
"090712",14665,"0000"
"090714",14660,"0000"
"090714",14665,"0001"
"090715",14660,"0000"
