"time","price","millisec"
"090018",36330,"0000"
"090019",36350,"0000"
"090019",36330,"0001"
"090020",36360,"0000"
"090020",36355,"0001"
"090021",36360,"0000"
"090022",36305,"0000"
"090026",36350,"0000"
"090026",36310,"0001"
"090029",36345,"0000"
"090036",36335,"0000"
"090038",36345,"0000"
"090041",36325,"0000"
"090044",36335,"0000"
"090046",36325,"0000"
"090047",36320,"0000"
"090047",36310,"0001"
"090047",36320,"0002"
"090048",36305,"0000"
"090048",36315,"0001"
"090052",36305,"0000"
"090052",36300,"0001"
"090053",36290,"0000"
"090054",36295,"0000"
"090054",36280,"0001"
"090055",36270,"0000"
"090100",36300,"0000"
"090101",36345,"0000"
"090102",36320,"0000"
"090102",36300,"0001"
"090110",36307,"0000"
"090113",36300,"0000"
"090113",36305,"0001"
"090114",36270,"0000"
"090114",36255,"0001"
"090115",36270,"0000"
"090118",36290,"0000"
"090118",36295,"0001"
"090121",36265,"0000"
"090123",36295,"0000"
"090124",36300,"0000"
"090124",36310,"0001"
"090124",36300,"0002"
"090129",36320,"0000"
"090131",36325,"0000"
"090134",36320,"0000"
"090139",36330,"0000"
"090141",36340,"0000"
"090144",36325,"0000"
"090145",36320,"0000"
"090145",36300,"0001"
"090146",36315,"0000"
"090147",36320,"0000"
"090150",36300,"0000"
"090152",36295,"0000"
"090155",36305,"0000"
"090155",36300,"0001"
"090156",36305,"0000"
"090159",36300,"0000"
"090201",36285,"0000"
"090202",36280,"0000"
"090202",36285,"0001"
"090203",36290,"0000"
"090206",36270,"0000"
"090207",36275,"0000"
"090207",36265,"0001"
"090208",36270,"0000"
"090208",36265,"0001"
"090208",36260,"0002"
"090209",36255,"0000"
"090210",36250,"0000"
"090212",36255,"0000"
"090214",36245,"0000"
"090215",36240,"0000"
"090215",36245,"0001"
"090217",36220,"0000"
"090217",36250,"0001"
"090219",36240,"0000"
"090220",36225,"0000"
"090227",36245,"0000"
"090228",36230,"0000"
"090228",36240,"0001"
"090228",36245,"0002"
"090232",36240,"0000"
"090238",36235,"0000"
"090243",36240,"0000"
"090245",36225,"0000"
"090245",36220,"0001"
"090250",36225,"0000"
"090253",36235,"0000"
"090255",36232,"0000"
"090300",36230,"0000"
"090300",36235,"0001"
"090301",36240,"0000"
"090302",36245,"0000"
"090303",36240,"0000"
"090303",36230,"0001"
"090305",36225,"0000"
"090305",36215,"0001"
"090308",36210,"0000"
"090308",36200,"0001"
"090313",36195,"0000"
"090314",36190,"0000"
"090316",36200,"0000"
"090318",36190,"0000"
"090321",36200,"0000"
"090322",36195,"0000"
"090324",36190,"0000"
"090329",36170,"0000"
"090330",36190,"0000"
"090335",36200,"0000"
"090340",36190,"0000"
"090340",36185,"0001"
"090345",36180,"0000"
"090347",36200,"0000"
"090351",36180,"0000"
"090353",36200,"0000"
"090358",36175,"0000"
"090401",36210,"0000"
"090405",36185,"0000"
"090407",36200,"0000"
"090408",36220,"0000"
"090409",36210,"0000"
"090410",36215,"0000"
"090416",36205,"0000"
"090417",36190,"0000"
"090417",36180,"0001"
"090425",36215,"0000"
"090429",36220,"0000"
"090435",36185,"0000"
"090437",36205,"0000"
"090438",36190,"0000"
"090442",36200,"0000"
"090442",36180,"0001"
"090443",36175,"0000"
"090445",36170,"0000"
"090445",36165,"0001"
"090450",36175,"0000"
"090453",36180,"0000"
"090453",36155,"0001"
"090453",36150,"0002"
"090455",36180,"0000"
"090458",36170,"0000"
"090500",36165,"0000"
"090503",36160,"0000"
"090504",36155,"0000"
"090506",36160,"0000"
"090508",36175,"0000"
"090508",36180,"0001"
"090511",36185,"0000"
"090515",36200,"0000"
"090515",36185,"0001"
"090516",36180,"0000"
"090517",36190,"0000"
"090517",36180,"0001"
"090526",36205,"0000"
"090527",36230,"0000"
"090530",36215,"0000"
"090530",36235,"0001"
"090534",36230,"0000"
"090535",36225,"0000"
"090541",36255,"0000"
"090547",36245,"0000"
"090553",36250,"0000"
"090554",36245,"0000"
"090559",36235,"0000"
"090559",36240,"0001"
"090601",36225,"0000"
"090601",36220,"0001"
"090603",36225,"0000"
"090605",36245,"0000"
"090606",36230,"0000"
"090607",36210,"0000"
"090607",36240,"0001"
"090607",36230,"0002"
"090609",36235,"0000"
"090612",36237,"0000"
"090613",36230,"0000"
"090614",36235,"0000"
"090614",36232,"0001"
"090617",36245,"0000"
"090622",36260,"0000"
"090626",36280,"0000"
"090636",36285,"0000"
"090637",36280,"0000"
"090638",36295,"0000"
"090638",36280,"0001"
"090643",36260,"0000"
"090643",36250,"0001"
"090644",36255,"0000"
"090644",36240,"0001"
"090644",36235,"0002"
"090646",36230,"0000"
"090647",36235,"0000"
"090651",36240,"0000"
"090654",36250,"0000"
"090657",36255,"0000"
"090700",36260,"0000"
"090700",36255,"0001"
"090700",36240,"0002"
"090702",36235,"0000"
"090704",36260,"0000"
"090706",36235,"0000"
"090706",36230,"0001"
"090708",36235,"0000"
"090709",36230,"0000"
"090709",36235,"0001"
"090709",36230,"0002"
"090709",36215,"0003"
"090710",36210,"0000"
"090710",36225,"0001"
"090712",36210,"0000"
"090713",36205,"0000"
"090713",36200,"0001"
"090714",36210,"0000"
"090715",36195,"0000"
"090715",36190,"0001"
"090716",36205,"0000"
"090719",36210,"0000"
"090719",36185,"0001"
"090720",36210,"0000"
"090721",36205,"0000"
"090722",36210,"0000"
"090726",36195,"0000"
"090727",36210,"0000"
"090730",36205,"0000"
"090730",36200,"0001"
"090731",36210,"0000"
"090733",36185,"0000"
"090733",36210,"0001"
"090736",36190,"0000"
"090736",36195,"0001"
"090737",36210,"0000"
"090738",36195,"0000"
"090739",36210,"0000"
"090741",36195,"0000"
"090742",36205,"0000"
"090742",36200,"0001"
"090742",36205,"0002"
"090744",36210,"0000"
"090746",36195,"0000"
"090747",36210,"0000"
"090750",36215,"0000"
"090753",36225,"0000"
"090754",36235,"0000"
"090755",36215,"0000"
"090755",36240,"0001"
"090756",36250,"0000"
"090756",36240,"0001"
"090757",36250,"0000"
"090803",36275,"0000"
"090804",36250,"0000"
"090806",36280,"0000"
"090806",36260,"0001"
"090808",36255,"0000"
"090813",36260,"0000"
"090813",36255,"0001"
"090813",36260,"0002"
"090815",36255,"0000"
"090815",36265,"0001"
"090817",36250,"0000"
"090819",36255,"0000"
"090827",36250,"0000"
"090828",36275,"0000"
"090832",36270,"0000"
"090833",36250,"0000"
"090834",36270,"0000"
"090835",36250,"0000"
"090836",36245,"0000"
"090839",36250,"0000"
"090844",36255,"0000"
"090844",36270,"0001"
"090845",36275,"0000"
"090845",36280,"0001"
"090851",36290,"0000"
"090900",36300,"0000"
"090903",36310,"0000"
"090903",36305,"0001"
"090906",36310,"0000"
"090911",36315,"0000"
"090912",36330,"0000"
"090916",36332,"0000"
"090920",36325,"0000"
"090921",36330,"0000"
"090922",36335,"0000"
"090925",36325,"0000"
"090928",36310,"0000"
"090931",36330,"0000"
"090932",36315,"0000"
"090935",36325,"0000"
"090936",36320,"0000"
"090939",36325,"0000"
"090940",36310,"0000"
"090942",36335,"0000"
"090943",36320,"0000"
"090944",36310,"0000"
"090946",36305,"0000"
"090946",36300,"0001"
"090953",36290,"0000"
"090954",36285,"0000"
"091000",36295,"0000"
"091002",36320,"0000"
"091002",36295,"0001"
"091003",36300,"0000"
"091004",36305,"0000"
"091005",36300,"0000"
"091005",36295,"0001"
"091008",36300,"0000"
"091010",36302,"0000"
"091013",36300,"0000"
"091018",36310,"0000"
