"time","price","millisec"
"090026",100855,"0000"
"090026",100865,"0001"
"090026",100870,"0002"
"090026",100855,"0003"
"090026",100860,"0004"
"090027",100855,"0000"
"090027",100850,"0001"
"090028",100860,"0000"
"090028",100835,"0001"
"090028",100830,"0002"
"090028",100835,"0003"
"090028",100855,"0004"
"090029",100865,"0000"
"090029",100870,"0001"
"090029",100885,"0002"
"090029",100900,"0003"
"090030",100920,"0000"
"090030",100900,"0001"
"090030",100895,"0002"
"090031",100900,"0000"
"090031",100895,"0001"
"090031",100900,"0002"
"090032",100920,"0000"
"090032",100900,"0001"
"090033",100905,"0000"
"090033",100925,"0001"
"090033",100910,"0002"
"090033",100925,"0003"
"090034",100920,"0000"
"090034",100925,"0001"
"090034",100930,"0002"
"090035",100935,"0000"
"090035",100950,"0001"
"090035",100940,"0002"
"090035",100955,"0003"
"090036",100950,"0000"
"090036",100965,"0001"
"090036",100955,"0002"
"090037",100965,"0000"
"090037",100955,"0001"
"090038",100930,"0000"
"090039",100910,"0000"
"090039",100920,"0001"
"090039",100945,"0002"
"090040",100960,"0000"
"090040",100950,"0001"
"090040",100955,"0002"
"090040",100930,"0003"
"090041",100940,"0000"
"090041",100915,"0001"
"090042",100920,"0000"
"090042",100915,"0001"
"090042",100895,"0002"
"090042",100885,"0003"
"090042",100870,"0004"
"090043",100865,"0000"
"090043",100870,"0001"
"090043",100855,"0002"
"090044",100845,"0000"
"090044",100855,"0001"
"090045",100840,"0000"
"090045",100855,"0001"
"090046",100870,"0000"
"090046",100845,"0001"
"090046",100850,"0002"
"090046",100840,"0003"
"090047",100825,"0000"
"090047",100815,"0001"
"090047",100817,"0002"
"090047",100805,"0003"
"090047",100802,"0004"
"090047",100800,"0005"
"090048",100792,"0000"
"090048",100795,"0001"
"090049",100800,"0000"
"090050",100785,"0000"
"090050",100790,"0001"
"090051",100810,"0000"
"090051",100785,"0001"
"090051",100800,"0002"
"090051",100785,"0003"
"090052",100772,"0000"
"090052",100767,"0001"
"090052",100760,"0002"
"090052",100755,"0003"
"090052",100757,"0004"
"090053",100760,"0000"
"090053",100745,"0001"
"090053",100760,"0002"
"090054",100750,"0000"
"090054",100725,"0001"
"090055",100710,"0000"
"090055",100705,"0001"
"090055",100700,"0002"
"090056",100695,"0000"
"090056",100715,"0001"
"090056",100730,"0002"
"090057",100740,"0000"
"090057",100735,"0001"
"090057",100750,"0002"
"090058",100770,"0000"
"090058",100765,"0001"
"090059",100770,"0000"
"090059",100780,"0001"
"090059",100770,"0002"
"090059",100800,"0003"
"090059",100790,"0004"
"090100",100805,"0000"
"090100",100835,"0001"
"090100",100865,"0002"
"090100",100890,"0003"
"090101",100865,"0000"
"090101",100860,"0001"
"090102",100840,"0000"
"090102",100815,"0001"
"090102",100855,"0002"
"090102",100890,"0003"
"090103",100895,"0000"
"090104",100875,"0000"
"090104",100880,"0001"
"090104",100870,"0002"
"090104",100850,"0003"
"090105",100820,"0000"
"090105",100800,"0001"
"090105",100785,"0002"
"090105",100795,"0003"
"090106",100810,"0000"
"090106",100815,"0001"
"090106",100820,"0002"
"090107",100825,"0000"
"090107",100815,"0001"
"090107",100845,"0002"
"090107",100837,"0003"
"090108",100830,"0000"
"090108",100845,"0001"
"090108",100840,"0002"
"090108",100815,"0003"
"090109",100835,"0000"
"090109",100850,"0001"
"090110",100830,"0000"
"090110",100820,"0001"
"090110",100810,"0002"
"090110",100805,"0003"
"090111",100820,"0000"
"090111",100810,"0001"
"090111",100805,"0002"
"090112",100810,"0000"
"090112",100795,"0001"
"090113",100805,"0000"
"090113",100770,"0001"
"090113",100760,"0002"
"090113",100750,"0003"
"090114",100755,"0000"
"090114",100720,"0001"
"090114",100715,"0002"
"090114",100705,"0003"
"090114",100695,"0004"
"090114",100690,"0005"
"090116",100700,"0000"
"090116",100685,"0001"
"090116",100720,"0002"
"090117",100700,"0000"
"090117",100720,"0001"
"090117",100730,"0002"
"090118",100720,"0000"
"090118",100725,"0001"
"090119",100750,"0000"
"090119",100772,"0001"
"090119",100800,"0002"
"090120",100770,"0000"
"090120",100795,"0001"
"090120",100790,"0002"
"090120",100775,"0003"
"090121",100795,"0000"
"090121",100755,"0001"
"090121",100752,"0002"
"090122",100775,"0000"
"090122",100785,"0001"
