"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","204500","213000","215000","218000","0","0","0","0","0","0","195000","0","0","0","0","0","0","0","0","0","50","1","30","2","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","83","20","0","0","0","0","0","-201500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","202000","204000","204500","206000","207000","207500","208000","208500","209000","210000","196400","195000","191900","190000","189000","185500","180000","0","0","0","10","10","50","10","10","61","10","80","2","30","76","20","3","20","40","1","30","0","0","0","273","190","0","0","0","0","0","-201500","5","-100.00","0","190","170","0","0","","0","0","0","","",""
"080001","0000","0","201500","202000","204000","204500","206000","207000","207500","208000","208500","209000","199500","198500","198000","197500","197000","196500","196400","195600","195500","195000","3","10","10","50","11","11","61","11","80","2","1","1","69","1","4","1","76","10","1","20","249","184","0","0","0","0","0","-201500","5","-100.00","0","-24","-6","0","0","","0","0","0","","",""
"080001","0001","0","202000","203500","204000","204500","205000","206000","207000","207500","208000","208500","201500","200000","199500","198500","198000","197500","197000","196500","196400","195600","10","35","52","50","1","11","11","62","11","80","1","1","1","1","69","1","4","1","76","10","323","165","0","0","0","0","0","-201500","5","-100.00","3","74","-19","0","0","","0","0","0","","",""
"080001","0002","0","202000","203500","204000","204500","205000","206000","207000","207500","208000","208500","201500","200000","199500","198500","198000","197500","197000","196500","196400","195600","196","16","52","50","1","11","11","62","11","80","1","1","1","1","69","1","7","1","76","10","490","168","0","0","0","0","0","-201500","5","-100.00","33","167","3","0","0","","0","0","0","","",""
"080002","0000","0","201500","202000","203500","204000","204500","205000","206000","207000","207500","208000","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","1","196","16","52","50","1","11","11","62","11","1","1","1","69","1","7","1","76","10","1","411","168","0","0","0","0","0","-201500","5","-100.00","34","-79","0","0","0","","0","0","0","","",""
"080002","0001","0","201500","202000","203500","204000","204500","205000","206000","207000","207500","208000","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","1","196","16","52","54","1","11","11","62","16","1","1","1","69","1","7","1","76","10","1","420","168","0","0","0","0","0","-201500","5","-100.00","34","9","0","0","0","","0","0","0","","",""
"080003","0000","0","201500","202000","203500","204000","204500","205000","206000","207000","207500","208000","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","3","196","16","52","54","1","11","11","62","16","1","1","1","69","1","7","1","76","10","1","422","168","0","0","0","0","0","-201500","5","-100.00","34","2","0","0","0","","0","0","0","","",""
"080003","0001","0","201500","202000","203500","204000","204500","205000","206000","207000","207500","208000","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","18","196","16","52","54","1","11","11","62","16","1","1","1","69","1","7","1","76","10","1","437","168","0","0","0","0","0","-201500","5","-100.00","34","15","0","0","0","","0","0","0","","",""
"080003","0002","0","201000","201500","202000","203500","204000","204500","205000","206000","207000","207500","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","36","18","196","16","52","54","1","11","11","62","1","1","1","69","1","7","1","76","10","1","457","168","0","0","0","0","0","-201500","5","-100.00","34","20","0","0","0","","0","0","0","","",""
"080004","0000","0","201000","201500","202000","203500","204000","204500","205000","206000","207000","207500","200000","199500","198500","198000","197500","197000","196500","196400","195600","195500","36","18","196","16","52","54","1","11","11","62","1","1","1","69","1","17","1","76","10","1","457","178","0","0","0","0","0","-201500","5","-100.00","34","0","10","0","0","","0","0","0","","",""
"080004","0001","0","201000","201500","202000","203500","204000","204500","205000","206000","207000","207500","200000","199500","198500","198000","197500","197100","197000","196500","196400","195600","86","42","196","16","52","54","1","11","11","62","1","1","1","69","1","55","17","1","76","10","531","232","0","0","0","0","0","-201500","5","-100.00","34","74","54","0","0","","0","0","0","","",""
"080004","0002","0","201000","201500","202000","203500","204000","204500","205000","206000","207000","207500","200000","199500","198500","198000","197500","197200","197100","197000","196500","196400","86","42","196","16","52","54","1","11","11","62","1","1","1","69","1","4","55","17","1","76","531","226","0","0","0","0","0","-201500","5","-100.00","34","0","-6","0","0","","0","0","0","","",""
"080004","0003","0","201000","201500","202000","203500","204000","204500","205000","206000","207000","207500","200000","199500","198500","198000","197500","197200","197100","197000","196500","196400","86","42","196","17","52","54","1","11","11","62","1","1","1","69","1","4","55","17","1","76","532","226","0","0","0","0","0","-201500","5","-100.00","34","1","0","0","0","","0","0","0","","",""
