"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","380000","386500","449500","464500","0","0","0","0","0","0","332000","0","0","0","0","0","0","0","0","0","1","10","1","70","0","0","0","0","0","0","300","0","0","0","0","0","0","0","0","0","82","300","0","0","0","0","0","-357500","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","363000","364500","370000","380000","386500","390000","400000","405000","422000","436000","357500","350000","340500","340000","335500","335000","332000","330500","310000","0","83","60","10","11","10","10","10","1","1","2","10","10","1","11","70","1","300","1","10","0","198","414","0","0","0","0","0","-357500","5","-100.00","0","116","114","0","0","","0","0","0","","",""
"080001","0000","0","361000","362000","362500","363000","363500","364000","364500","365000","366000","366500","357500","357000","354500","351000","350000","346500","340500","340000","335500","335000","1","3","1","84","2","21","60","2","1","1","10","20","2","7","710","1","1","11","70","1","176","833","0","0","0","0","0","-357500","5","-100.00","0","-22","419","0","0","","0","0","0","","",""
"080001","0001","0","361000","361500","362000","362500","363000","363500","364000","364500","365000","366000","357500","357000","354500","351000","350500","350000","346500","346000","342000","340500","1","10","3","1","84","2","21","60","2","1","10","20","12","7","21","711","1","1","5","1","185","789","0","0","0","0","0","-357500","5","-100.00","0","9","-44","0","0","","0","0","0","","",""
"080002","0000","0","361000","361500","362000","362500","363000","363500","364000","364500","365000","366000","357500","357000","354500","352000","351000","350500","350000","346500","346000","342000","1","10","3","1","84","2","21","60","2","1","10","20","12","12","7","21","712","1","1","5","185","801","0","0","0","0","0","-357500","5","-100.00","0","0","12","0","0","","0","0","0","","",""
"080002","0001","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","354500","352500","352000","351000","350500","350000","348500","346500","346000","30","1","10","3","1","84","3","21","60","2","20","12","4","12","7","22","712","4","1","1","215","795","0","0","0","0","0","-357500","5","-100.00","62","30","-6","0","0","","0","0","0","","",""
"080002","0002","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","30","1","10","3","1","84","3","21","60","2","20","24","12","4","12","7","22","712","4","1","215","818","0","0","0","0","0","-357500","5","-100.00","62","0","23","0","0","","0","0","0","","",""
"080003","0000","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","30","1","10","3","8","84","3","26","60","2","20","24","12","4","12","7","22","712","4","1","227","818","0","0","0","0","0","-357500","5","-100.00","62","12","0","0","0","","0","0","0","","",""
"080003","0001","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","30","1","10","3","8","84","3","26","60","4","25","24","12","4","12","22","22","712","4","1","229","838","0","0","0","0","0","-357500","5","-100.00","62","2","20","0","0","","0","0","0","","",""
"080003","0002","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","30","1","10","3","8","84","3","28","60","4","25","24","12","4","12","22","22","712","4","1","231","838","0","0","0","0","0","-357500","5","-100.00","62","2","0","0","0","","0","0","0","","",""
"080004","0000","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","29","1","10","3","8","84","3","28","60","4","25","24","12","4","12","22","22","715","4","1","230","841","0","0","0","0","0","-357500","5","-100.00","63","-1","3","0","0","","0","0","0","","",""
"080004","0001","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","348500","346500","29","1","10","3","8","84","3","28","60","4","25","24","12","4","12","22","22","717","4","1","230","843","0","0","0","0","0","-357500","5","-100.00","63","0","2","0","0","","0","0","0","","",""
"080005","0000","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","349000","348500","29","1","10","3","8","84","3","28","60","4","25","24","12","4","12","22","22","717","5","4","230","847","0","0","0","0","0","-357500","5","-100.00","63","0","4","0","0","","0","0","0","","",""
"080005","0001","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","349000","348500","29","1","10","3","8","84","3","28","60","4","25","25","12","4","12","22","22","717","5","4","230","848","0","0","0","0","0","-357500","5","-100.00","63","0","1","0","0","","0","0","0","","",""
"080005","0002","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","349000","348500","29","1","10","3","8","84","3","28","60","4","25","25","12","4","12","27","22","717","5","4","230","853","0","0","0","0","0","-357500","5","-100.00","63","0","5","0","0","","0","0","0","","",""
"080005","0003","0","357500","361000","361500","362000","362500","363000","363500","364000","364500","365000","357000","355000","354500","352500","352000","351000","350500","350000","349000","348500","29","1","10","3","8","84","3","28","60","4","25","25","12","4","12","32","22","717","5","4","230","858","0","0","0","0","0","-357500","5","-100.00","63","0","5","0","0","","0","0","0","","",""
"080006","0000","0","357500","360000","361000","361500","362000","362500","363000","363500","364000","364500","357000","355000","354500","352500","352000","351000","350500","350000","349000","348500","29","100","6","10","3","8","84","3","28","60","25","25","12","4","12","32","22","717","5","4","331","858","0","0","0","0","0","-357500","5","-100.00","63","101","0","0","0","","0","0","0","","",""
"080006","0001","0","357500","360000","361000","361500","362000","362500","363000","363500","364000","364500","357000","355000","354500","352500","352000","351500","351000","350500","350000","349000","29","100","6","10","3","8","84","3","28","60","25","25","12","4","12","2","32","22","717","5","331","856","0","0","0","0","0","-357500","5","-100.00","63","0","-2","0","0","","0","0","0","","",""
"080007","0000","0","357500","360000","361000","361500","362000","362500","363000","363500","364000","364500","357000","355000","354500","352500","352000","351500","351000","350500","350000","349000","29","100","6","10","3","8","84","3","28","60","25","25","12","4","12","2","32","23","718","5","331","858","0","0","0","0","0","-357500","5","-100.00","63","0","2","0","0","","0","0","0","","",""
"080007","0001","0","357500","360000","361000","361500","362000","362500","363000","363500","364000","364500","357000","355000","354500","352500","352000","351500","351000","350500","350000","349000","29","100","6","10","3","13","84","3","28","60","25","25","12","4","12","2","32","23","718","5","336","858","0","0","0","0","0","-357500","5","-100.00","63","5","0","0","0","","0","0","0","","",""
"080007","0002","0","357500","360000","361000","361500","362000","362500","363000","363500","364000","364500","357000","355000","354500","352500","352000","351500","351000","350500","350000","349000","28","100","6","10","3","13","84","3","28","60","25","25","12","4","12","2","32","23","718","5","335","858","0","0","0","0","0","-357500","5","-100.00","64","-1","0","0","0","","0","0","0","","",""
