"time","millisec","HOUR_CLS_CODE","ASKP1","ASKP2","ASKP3","ASKP4","ASKP5","ASKP6","ASKP7","ASKP8","ASKP9","ASKP10","BIDP1","BIDP2","BIDP3","BIDP4","BIDP5","BIDP6","BIDP7","BIDP8","BIDP9","BIDP10","ASKP_RSQN1","ASKP_RSQN2","ASKP_RSQN3","ASKP_RSQN4","ASKP_RSQN5","ASKP_RSQN6","ASKP_RSQN7","ASKP_RSQN8","ASKP_RSQN9","ASKP_RSQN10","BIDP_RSQN1","BIDP_RSQN2","BIDP_RSQN3","BIDP_RSQN4","BIDP_RSQN5","BIDP_RSQN6","BIDP_RSQN7","BIDP_RSQN8","BIDP_RSQN9","BIDP_RSQN10","TOTAL_ASKP_RSQN","TOTAL_BIDP_RSQN","OVTM_TOTAL_ASKP_RSQN","OVTM_TOTAL_BIDP_RSQN","ANTC_CNPR","ANTC_CNQN","ANTC_VOL","ANTC_CNTG_VRSS","ANTC_CNTG_VRSS_SIGN","ANTC_CNTG_PRDY_CTRT","ACML_VOL","TOTAL_ASKP_RSQN_ICDC","TOTAL_BIDP_RSQN_ICDC","OVTM_TOTAL_ASKP_ICDC","OVTM_TOTAL_BIDP_ICDC","STCK_DEAL_CLS_CODE","KMID_PRC","KMID_TOTAL_RSQN","KMID_CLS_CODE","NMID_PRC","NMID_TOTAL_RSQN","NMID_CLS_CODE"
"080000","0000","0","60300","61500","0","0","0","0","0","0","0","0","58900","58800","0","0","0","0","0","0","0","0","40","1","0","0","0","0","0","0","0","0","70","10","0","0","0","0","0","0","0","0","41","80","0","0","0","0","0","-59900","5","-100.00","0","0","0","0","0","","0","0","0","","",""
"080000","0001","0","60000","60300","61500","61600","61700","61800","64000","64400","65900","68800","59100","58900","58800","58000","0","0","0","0","0","0","10","40","1","1","1","1","20","15","1","32","100","70","10","100","0","0","0","0","0","0","122","280","0","0","0","0","0","-59900","5","-100.00","0","81","200","0","0","","0","0","0","","",""
"080001","0000","0","59800","60000","60100","60200","60300","60400","61500","61600","61700","61800","59200","59100","58900","58800","58700","58600","58000","57300","57100","57000","100","10","10","60","50","10","1","1","1","1","5","100","70","10","5","10","100","2000","100","50","244","2450","0","0","0","0","0","-59900","5","-100.00","0","122","2170","0","0","","0","0","0","","",""
"080001","0001","0","59800","60000","60100","60200","60300","60400","60500","60700","61400","61500","59200","59100","58900","58800","58700","58600","58000","57300","57100","57000","90","10","10","60","50","10","10","6","5","6","5","100","70","10","30","10","200","2000","100","50","257","2575","0","0","0","0","0","-59900","5","-100.00","10","13","125","0","0","","0","0","0","","",""
"080002","0000","0","59800","60000","60100","60200","60300","60400","60500","60700","61400","61500","59300","59200","59100","58900","58800","58700","58600","58000","57300","57100","90","10","10","60","263","10","10","6","5","6","135","5","150","70","10","130","10","200","2000","100","470","2810","0","0","0","0","0","-59900","5","-100.00","10","213","235","0","0","","0","0","0","","",""
"080002","0001","0","59800","60000","60100","60200","60300","60400","60500","60700","61400","61500","59300","59200","59100","59000","58900","58800","58700","58600","58000","57300","90","10","10","60","263","10","10","6","5","6","135","5","150","5","70","10","130","10","200","2000","470","2715","0","0","0","0","0","-59900","5","-100.00","10","0","-95","0","0","","0","0","0","","",""
"080003","0000","0","59800","60000","60100","60200","60300","60400","60500","60700","61400","61500","59500","59300","59200","59100","59000","58900","58800","58700","58600","58000","90","10","10","60","263","10","10","6","5","6","8","135","5","150","5","70","10","130","10","200","470","723","0","0","0","0","0","-59900","5","-100.00","10","0","-1992","0","0","","0","0","0","","",""
"080003","0001","0","59800","60000","60100","60200","60300","60400","60500","60600","60700","61400","59500","59300","59200","59100","59000","58900","58800","58700","58600","58000","90","10","10","60","263","10","10","10","6","5","8","135","5","150","5","70","10","130","40","200","474","753","0","0","0","0","0","-59900","5","-100.00","10","4","30","0","0","","0","0","0","","",""
"080003","0002","0","59800","60000","60100","60200","60300","60400","60500","60600","60700","61400","59500","59300","59200","59100","59000","58900","58800","58700","58600","58000","90","10","10","60","263","10","10","10","6","5","8","135","14","150","5","70","10","130","40","200","474","762","0","0","0","0","0","-59900","5","-100.00","10","0","9","0","0","","0","0","0","","",""
"080004","0000","0","59800","60000","60100","60200","60300","60400","60500","60600","60700","61400","59500","59300","59200","59100","59000","58900","58800","58700","58600","58400","90","10","10","60","263","10","10","10","6","5","8","135","9","150","5","70","10","130","40","3","474","560","0","0","0","0","0","-59900","5","-100.00","10","0","-202","0","0","","0","0","0","","",""
"080004","0001","0","59800","59900","60000","60100","60200","60300","60400","60500","60600","60700","59500","59300","59200","59100","59000","58900","58800","58700","58600","58400","90","20","10","10","60","264","10","10","10","6","8","135","9","150","5","70","10","130","40","3","490","560","0","0","0","0","0","-59900","5","-100.00","10","16","0","0","0","","0","0","0","","",""
