"time","price","millisec"
"090009",14735,"0000"
"090009",14740,"0000"
"090009",14745,"0000"
"090009",14750,"0000"
"090009",14755,"0000"
"090009",14750,"0001"
"090009",14755,"0002"
"090010",14755,"0000"
"090010",14760,"0000"
"090010",14755,"0001"
"090013",14760,"0000"
"090014",14755,"0000"
"090021",14760,"0000"
"090021",14765,"0000"
"090024",14770,"0000"
"090025",14760,"0000"
"090025",14770,"0000"
"090033",14770,"0000"
"090034",14760,"0000"
"090035",14760,"0000"
"090035",14770,"0000"
"090035",14760,"0001"
"090036",14760,"0000"
"090036",14770,"0000"
"090036",14760,"0001"
"090038",14770,"0000"
"090040",14760,"0000"
"090040",14765,"0000"
"090040",14760,"0001"
"090041",14755,"0000"
"090041",14760,"0000"
"090041",14760,"0001"
"090045",14750,"0000"
"090045",14755,"0000"
"090048",14760,"0000"
"090048",14755,"0001"
"090049",14750,"0000"
"090049",14755,"0000"
"090050",14760,"0000"
"090057",14755,"0000"
"090058",14760,"0000"
"090059",14755,"0000"
"090100",14760,"0000"
"090103",14755,"0000"
"090110",14750,"0000"
"090110",14755,"0000"
"090111",14750,"0000"
"090112",14755,"0000"
"090115",14760,"0000"
"090116",14757,"0000"
"090119",14755,"0000"
"090119",14757,"0000"
"090119",14757,"0001"
"090122",14755,"0000"
"090123",14757,"0000"
"090127",14755,"0000"
"090127",14760,"0000"
"090127",14760,"0001"
"090131",14755,"0000"
"090132",14760,"0000"
"090135",14755,"0000"
"090137",14760,"0000"
"090139",14755,"0000"
"090140",14760,"0000"
"090141",14755,"0000"
"090141",14760,"0000"
"090141",14760,"0001"
"090142",14755,"0000"
"090143",14760,"0000"
"090150",14755,"0000"
"090150",14757,"0000"
"090151",14755,"0000"
"090153",14755,"0000"
"090153",14760,"0000"
"090154",14755,"0000"
"090155",14755,"0000"
"090155",14760,"0000"
"090155",14755,"0001"
"090159",14760,"0000"
"090200",14765,"0000"
"090201",14760,"0000"
"090201",14762,"0000"
"090201",14760,"0001"
"090204",14760,"0000"
"090204",14765,"0000"
"090205",14765,"0000"
"090207",14760,"0000"
"090208",14755,"0000"
"090211",14760,"0000"
"090214",14755,"0000"
"090214",14760,"0000"
"090214",14760,"0001"
"090215",14755,"0000"
"090215",14760,"0000"
"090215",14760,"0001"
"090226",14755,"0000"
"090227",14755,"0000"
"090227",14760,"0000"
"090227",14760,"0001"
"090228",14755,"0000"
"090228",14760,"0000"
"090229",14760,"0000"
"090231",14755,"0000"
"090233",14760,"0000"
"090234",14755,"0000"
"090234",14760,"0000"
"090234",14760,"0001"
"090236",14755,"0000"
"090237",14760,"0000"
"090241",14755,"0000"
"090241",14760,"0000"
"090241",14760,"0001"
"090243",14755,"0000"
"090243",14760,"0000"
"090244",14760,"0000"
"090247",14755,"0000"
"090248",14760,"0000"
"090251",14755,"0000"
"090252",14760,"0000"
"090253",14755,"0000"
"090253",14760,"0000"
"090253",14760,"0001"
"090255",14755,"0000"
"090255",14760,"0000"
"090255",14760,"0001"
"090255",14755,"0002"
"090256",14755,"0000"
"090256",14760,"0000"
"090256",14755,"0001"
"090256",14760,"0002"
"090257",14755,"0000"
"090257",14760,"0000"
"090257",14760,"0001"
"090300",14755,"0000"
"090300",14760,"0000"
"090300",14760,"0001"
"090301",14755,"0000"
"090302",14760,"0000"
"090303",14755,"0000"
"090305",14760,"0000"
"090306",14755,"0000"
"090308",14760,"0000"
"090309",14755,"0000"
"090310",14760,"0000"
"090312",14755,"0000"
"090314",14760,"0000"
"090324",14755,"0000"
"090328",14760,"0000"
"090331",14755,"0000"
"090334",14755,"0000"
"090334",14760,"0000"
"090338",14755,"0000"
"090338",14760,"0000"
"090338",14760,"0001"
"090339",14755,"0000"
"090339",14757,"0000"
"090339",14760,"0000"
"090339",14760,"0001"
"090344",14755,"0000"
"090348",14760,"0000"
"090350",14755,"0000"
"090354",14760,"0000"
"090355",14755,"0000"
"090356",14760,"0000"
"090358",14755,"0000"
"090400",14757,"0000"
"090400",14760,"0000"
"090400",14760,"0001"
"090401",14755,"0000"
"090402",14755,"0000"
"090402",14760,"0000"
"090402",14755,"0001"
"090403",14760,"0000"
"090406",14755,"0000"
"090406",14760,"0000"
"090406",14760,"0001"
"090406",14755,"0002"
"090410",14760,"0000"
"090412",14757,"0000"
"090413",14755,"0000"
"090414",14757,"0000"
"090417",14755,"0000"
"090418",14752,"0000"
"090418",14755,"0000"
"090418",14760,"0000"
"090419",14760,"0000"
"090423",14755,"0000"
"090424",14760,"0000"
"090425",14755,"0000"
"090425",14760,"0000"
"090430",14760,"0000"
"090431",14755,"0000"
"090431",14760,"0000"
"090431",14760,"0001"
"090432",14755,"0000"
"090433",14755,"0000"
"090456",14750,"0000"
"090456",14755,"0000"
"090456",14755,"0001"
"090500",14750,"0000"
"090500",14755,"0000"
"090500",14755,"0001"
"090501",14750,"0000"
"090501",14755,"0000"
"090501",14755,"0001"
"090501",14750,"0002"
"090502",14750,"0000"
"090502",14755,"0000"
"090503",14755,"0000"
"090505",14750,"0000"
"090505",14755,"0000"
"090506",14750,"0000"
"090506",14755,"0000"
"090506",14750,"0001"
"090507",14750,"0000"
"090507",14755,"0000"
"090507",14750,"0001"
"090509",14750,"0000"
"090509",14755,"0000"
"090510",14750,"0000"
"090511",14755,"0000"
"090512",14750,"0000"
"090512",14755,"0000"
"090513",14750,"0000"
"090513",14755,"0000"
"090513",14755,"0001"
"090515",14750,"0000"
"090516",14755,"0000"
"090516",14760,"0000"
"090517",14755,"0000"
"090517",14760,"0000"
"090517",14755,"0001"
"090519",14760,"0000"
"090520",14755,"0000"
"090521",14760,"0000"
"090528",14755,"0000"
"090528",14760,"0000"
"090528",14760,"0001"
"090531",14755,"0000"
"090531",14760,"0000"
"090532",14760,"0000"
"090533",14755,"0000"
"090534",14755,"0000"
"090534",14760,"0000"
"090534",14755,"0001"
"090535",14760,"0000"
"090542",14755,"0000"
"090542",14760,"0000"
"090542",14760,"0001"
"090543",14755,"0000"
"090543",14760,"0000"
"090544",14755,"0000"
"090544",14760,"0000"
"090546",14755,"0000"
"090547",14755,"0000"
"090547",14760,"0000"
"090547",14755,"0001"
"090548",14755,"0000"
"090548",14760,"0000"
"090548",14755,"0001"
"090548",14760,"0002"
"090550",14755,"0000"
"090551",14760,"0000"
"090554",14755,"0000"
"090554",14760,"0000"
"090555",14757,"0000"
"090555",14760,"0000"
"090555",14760,"0001"
"090600",14755,"0000"
"090602",14755,"0000"
"090602",14760,"0000"
"090603",14755,"0000"
"090603",14760,"0000"
"090603",14760,"0001"
"090603",14755,"0002"
"090604",14760,"0000"
"090607",14755,"0000"
"090607",14760,"0000"
"090607",14760,"0001"
"090610",14755,"0000"
"090610",14760,"0000"
"090611",14760,"0000"
"090616",14755,"0000"
"090618",14755,"0000"
"090618",14760,"0000"
"090618",14755,"0001"
"090619",14760,"0000"
"090620",14755,"0000"
"090620",14760,"0000"
"090623",14755,"0000"
"090623",14760,"0000"
"090623",14760,"0001"
"090625",14755,"0000"
"090625",14760,"0000"
"090630",14755,"0000"
"090630",14760,"0000"
"090631",14755,"0000"
"090631",14760,"0000"
"090631",14755,"0001"
"090632",14760,"0000"
"090633",14755,"0000"
"090633",14760,"0000"
