"time","price","millisec"
"090002",35525,"0000"
"090002",35530,"0000"
"090002",35540,"0000"
"090002",35550,"0000"
"090002",35530,"0001"
"090002",35550,"0002"
"090010",35540,"0000"
"090026",35550,"0000"
"090029",35555,"0000"
"090034",35560,"0000"
"090036",35570,"0000"
"090036",35575,"0000"
"090036",35580,"0000"
"090036",35575,"0001"
"090036",35580,"0002"
"090037",35550,"0000"
"090041",35545,"0000"
"090041",35560,"0000"
"090043",35580,"0000"
"090043",35585,"0000"
"090044",35580,"0000"
"090053",35590,"0000"
"090055",35590,"0000"
"090100",35600,"0000"
"090101",35590,"0000"
"090101",35615,"0000"
"090101",35620,"0000"
"090101",35625,"0000"
"090101",35590,"0001"
"090105",35625,"0000"
"090105",35630,"0000"
"090107",35625,"0000"
"090108",35585,"0000"
"090111",35620,"0000"
"090111",35630,"0000"
"090111",35640,"0000"
"090116",35640,"0000"
"090116",35645,"0000"
"090120",35615,"0000"
"090120",35645,"0000"
"090122",35620,"0000"
"090123",35640,"0000"
"090128",35620,"0000"
"090130",35635,"0000"
"090132",35630,"0000"
"090136",35640,"0000"
"090136",35650,"0000"
"090139",35630,"0000"
"090139",35650,"0000"
"090139",35650,"0001"
"090140",35620,"0000"
"090140",35630,"0000"
"090140",35650,"0000"
"090141",35630,"0000"
"090149",35640,"0000"
"090151",35630,"0000"
"090151",35650,"0000"
"090151",35650,"0001"
"090153",35630,"0000"
"090159",35640,"0000"
"090200",35630,"0000"
"090202",35625,"0000"
"090206",35605,"0000"
"090206",35610,"0000"
"090206",35605,"0001"
"090207",35615,"0000"
"090208",35585,"0000"
"090208",35600,"0000"
"090209",35580,"0000"
"090210",35580,"0000"
"090210",35590,"0000"
"090211",35530,"0000"
"090211",35540,"0000"
"090211",35550,"0000"
"090211",35565,"0000"
"090211",35575,"0000"
"090211",35580,"0000"
"090212",35555,"0000"
"090217",35580,"0000"
"090217",35590,"0000"
"090217",35590,"0001"
"090220",35575,"0000"
"090225",35550,"0000"
"090225",35565,"0000"
"090226",35535,"0000"
"090226",35550,"0000"
"090226",35550,"0001"
"090227",35535,"0000"
"090229",35530,"0000"
"090230",35515,"0000"
"090230",35520,"0000"
"090234",35500,"0000"
"090235",35485,"0000"
"090239",35500,"0000"
"090239",35505,"0000"
"090244",35480,"0000"
"090244",35485,"0000"
"090244",35480,"0001"
"090245",35465,"0000"
"090245",35475,"0000"
"090245",35465,"0001"
"090246",35475,"0000"
"090247",35480,"0000"
"090249",35460,"0000"
"090249",35465,"0000"
"090249",35460,"0001"
"090250",35465,"0000"
"090251",35450,"0000"
"090251",35455,"0000"
"090254",35465,"0000"
"090255",35445,"0000"
"090256",35450,"0000"
"090256",35465,"0000"
"090257",35465,"0000"
"090303",35445,"0000"
"090303",35455,"0000"
"090303",35460,"0000"
"090303",35445,"0001"
"090303",35455,"0002"
"090304",35440,"0000"
"090306",35450,"0000"
"090307",35460,"0000"
"090312",35450,"0000"
"090314",35455,"0000"
"090315",35440,"0000"
"090316",35440,"0000"
"090316",35445,"0000"
"090316",35440,"0001"
"090319",35415,"0000"
"090319",35420,"0000"
"090319",35425,"0000"
"090319",35430,"0000"
"090319",35435,"0000"
"090319",35430,"0001"
"090319",35425,"0002"
"090319",35415,"0003"
"090322",35400,"0000"
"090322",35405,"0000"
"090323",35405,"0000"
"090324",35395,"0000"
"090324",35400,"0000"
"090324",35415,"0000"
"090327",35395,"0000"
"090327",35400,"0000"
"090328",35375,"0000"
"090328",35380,"0000"
"090332",35370,"0000"
"090337",35375,"0000"
"090337",35380,"0000"
"090337",35375,"0001"
"090338",35360,"0000"
"090341",35360,"0000"
"090341",35370,"0000"
"090341",35360,"0001"
"090342",35370,"0000"
"090347",35360,"0000"
"090347",35370,"0000"
"090347",35370,"0001"
"090350",35360,"0000"
"090350",35365,"0000"
"090350",35360,"0001"
"090351",35345,"0000"
"090351",35350,"0000"
"090351",35355,"0000"
"090351",35350,"0001"
"090354",35370,"0000"
"090357",35345,"0000"
