"time","price","millisec"
"090026",26525,"0000"
"090026",26530,"0000"
"090026",26535,"0000"
"090027",26525,"0000"
"090029",26535,"0000"
"090030",26530,"0000"
"090033",26530,"0000"
"090033",26535,"0000"
"090033",26530,"0001"
"090036",26525,"0000"
"090036",26527,"0000"
"090036",26530,"0000"
"090036",26530,"0001"
"090036",26525,"0002"
"090037",26530,"0000"
"090039",26525,"0000"
"090040",26525,"0000"
"090040",26530,"0000"
"090040",26525,"0001"
"090040",26530,"0002"
"090041",26525,"0000"
"090043",26520,"0000"
"090043",26525,"0000"
"090043",26530,"0000"
"090043",26525,"0001"
"090045",26525,"0000"
"090046",26520,"0000"
"090047",26525,"0000"
"090048",26520,"0000"
"090051",26525,"0000"
"090052",26515,"0000"
"090052",26520,"0000"
"090052",26525,"0000"
"090052",26515,"0001"
"090052",26525,"0002"
"090053",26520,"0000"
"090054",26515,"0000"
"090054",26525,"0000"
"090054",26515,"0001"
"090054",26525,"0002"
"090055",26515,"0000"
"090056",26520,"0000"
"090057",26515,"0000"
"090058",26510,"0000"
"090059",26515,"0000"
"090101",26510,"0000"
"090101",26515,"0000"
"090103",26520,"0000"
"090104",26510,"0000"
"090104",26515,"0000"
"090105",26520,"0000"
"090107",26510,"0000"
"090107",26515,"0000"
"090107",26520,"0000"
"090107",26510,"0001"
"090108",26510,"0000"
"090108",26520,"0000"
"090108",26510,"0001"
"090110",26515,"0000"
"090110",26520,"0000"
"090110",26515,"0001"
"090111",26515,"0000"
"090111",26520,"0000"
"090111",26525,"0000"
"090111",26525,"0001"
"090112",26515,"0000"
"090112",26520,"0000"
"090112",26525,"0000"
"090112",26525,"0001"
"090112",26520,"0002"
"090113",26515,"0000"
"090113",26520,"0000"
"090113",26525,"0000"
"090114",26515,"0000"
"090114",26520,"0000"
"090114",26520,"0001"
"090115",26515,"0000"
"090115",26525,"0000"
"090116",26525,"0000"
"090117",26520,"0000"
"090119",26525,"0000"
"090120",26515,"0000"
"090120",26520,"0000"
"090121",26515,"0000"
"090122",26520,"0000"
"090122",26525,"0000"
"090122",26525,"0001"
"090123",26520,"0000"
"090124",26525,"0000"
"090126",26520,"0000"
"090126",26522,"0000"
"090126",26520,"0001"
"090129",26522,"0000"
"090131",26520,"0000"
"090131",26525,"0000"
"090133",26520,"0000"
"090134",26525,"0000"
"090138",26520,"0000"
"090138",26525,"0000"
"090140",26520,"0000"
"090141",26525,"0000"
"090144",26520,"0000"
"090144",26525,"0000"
"090145",26520,"0000"
"090146",26525,"0000"
"090147",26520,"0000"
"090147",26525,"0000"
"090147",26525,"0001"
"090148",26520,"0000"
"090148",26525,"0000"
"090148",26525,"0001"
"090200",26530,"0000"
"090201",26525,"0000"
"090202",26525,"0000"
"090203",26525,"0000"
"090203",26530,"0000"
"090204",26520,"0000"
"090204",26525,"0000"
"090204",26530,"0000"
"090204",26530,"0001"
"090204",26525,"0002"
"090206",26520,"0000"
"090207",26525,"0000"
"090210",26520,"0000"
"090210",26525,"0000"
"090216",26520,"0000"
"090216",26525,"0000"
"090217",26525,"0000"
"090218",26520,"0000"
"090219",26520,"0000"
"090219",26525,"0000"
"090219",26520,"0001"
"090219",26525,"0002"
"090220",26520,"0000"
