"time","price","millisec"
"090004",19740,"0000"
"090004",19745,"0000"
"090004",19750,"0000"
"090004",19750,"0001"
"090004",19745,"0002"
"090004",19740,"0003"
"090005",19735,"0000"
"090006",19735,"0000"
"090006",19740,"0000"
"090006",19745,"0000"
"090007",19745,"0000"
"090007",19750,"0000"
"090007",19745,"0001"
"090008",19745,"0000"
"090009",19745,"0000"
"090009",19750,"0000"
"090010",19755,"0000"
"090010",19760,"0000"
"090010",19765,"0000"
"090010",19760,"0001"
"090010",19765,"0002"
"090010",19760,"0003"
"090011",19765,"0000"
"090011",19770,"0000"
"090011",19770,"0001"
"090012",19770,"0000"
"090012",19775,"0000"
"090012",19770,"0001"
"090013",19770,"0000"
"090013",19775,"0000"
"090013",19770,"0001"
"090013",19775,"0002"
"090014",19765,"0000"
"090015",19760,"0000"
"090015",19765,"0000"
"090016",19750,"0000"
"090016",19760,"0000"
"090017",19750,"0000"
"090018",19740,"0000"
"090018",19745,"0000"
"090018",19750,"0000"
"090019",19730,"0000"
"090019",19735,"0000"
"090019",19740,"0000"
"090019",19745,"0000"
"090019",19735,"0001"
"090019",19740,"0002"
"090019",19730,"0003"
"090020",19735,"0000"
"090021",19735,"0000"
"090021",19740,"0000"
"090021",19735,"0001"
"090021",19740,"0002"
"090022",19735,"0000"
"090022",19740,"0000"
"090022",19750,"0000"
"090022",19735,"0001"
"090023",19735,"0000"
"090023",19740,"0000"
"090024",19735,"0000"
"090024",19740,"0000"
"090025",19735,"0000"
"090026",19730,"0000"
"090027",19725,"0000"
"090027",19730,"0000"
"090027",19735,"0000"
"090027",19725,"0001"
"090028",19715,"0000"
"090028",19720,"0000"
"090028",19715,"0001"
"090029",19725,"0000"
"090029",19730,"0000"
"090029",19735,"0000"
"090029",19730,"0001"
"090029",19735,"0002"
"090029",19730,"0003"
"090030",19730,"0000"
"090030",19735,"0000"
"090030",19730,"0001"
"090033",19740,"0000"
"090033",19745,"0000"
"090033",19750,"0000"
"090033",19755,"0000"
"090033",19745,"0001"
"090033",19755,"0002"
"090033",19750,"0003"
"090034",19755,"0000"
"090034",19760,"0000"
"090034",19765,"0000"
"090034",19760,"0001"
"090034",19755,"0002"
"090034",19765,"0003"
"090035",19740,"0000"
"090035",19745,"0000"
"090035",19750,"0000"
"090035",19755,"0000"
"090035",19760,"0000"
"090035",19745,"0001"
"090035",19750,"0002"
"090036",19750,"0000"
"090037",19735,"0000"
"090037",19740,"0000"
"090037",19740,"0001"
"090038",19730,"0000"
"090038",19735,"0000"
"090038",19730,"0001"
"090039",19740,"0000"
"090039",19745,"0000"
"090039",19745,"0001"
"090040",19745,"0000"
"090040",19750,"0000"
"090040",19755,"0000"
"090040",19760,"0000"
"090040",19745,"0001"
"090040",19750,"0002"
"090040",19755,"0003"
"090040",19760,"0004"
"090041",19750,"0000"
"090042",19740,"0000"
"090042",19745,"0000"
"090042",19750,"0000"
"090042",19740,"0001"
"090042",19745,"0002"
"090042",19750,"0003"
"090043",19750,"0000"
"090043",19755,"0000"
"090044",19755,"0000"
"090044",19760,"0000"
"090045",19745,"0000"
"090045",19750,"0000"
"090045",19750,"0001"
"090046",19750,"0000"
"090047",19740,"0000"
"090047",19745,"0000"
"090047",19750,"0000"
"090048",19740,"0000"
"090048",19745,"0000"
"090048",19745,"0001"
"090049",19740,"0000"
"090049",19745,"0000"
"090050",19745,"0000"
"090051",19735,"0000"
"090051",19740,"0000"
"090051",19745,"0000"
"090051",19745,"0001"
"090052",19735,"0000"
"090053",19740,"0000"
"090053",19745,"0000"
"090055",19740,"0000"
"090056",19740,"0000"
"090056",19745,"0000"
"090056",19750,"0000"
"090057",19745,"0000"
"090057",19750,"0000"
"090057",19750,"0001"
"090058",19745,"0000"
"090058",19750,"0000"
"090059",19745,"0000"
"090100",19745,"0000"
"090100",19750,"0000"
"090101",19740,"0000"
"090101",19745,"0000"
"090102",19735,"0000"
"090102",19740,"0000"
"090102",19735,"0001"
"090103",19735,"0000"
"090103",19740,"0000"
"090103",19735,"0001"
"090104",19745,"0000"
"090105",19735,"0000"
"090105",19737,"0000"
"090105",19740,"0000"
"090105",19735,"0001"
"090105",19737,"0002"
"090106",19735,"0000"
"090106",19740,"0000"
"090106",19735,"0001"
"090107",19730,"0000"
"090107",19735,"0000"
"090108",19720,"0000"
"090108",19725,"0000"
"090109",19715,"0000"
"090109",19720,"0000"
"090109",19725,"0000"
"090110",19710,"0000"
"090110",19715,"0000"
"090110",19715,"0001"
"090111",19720,"0000"
"090112",19725,"0000"
"090113",19725,"0000"
"090115",19730,"0000"
"090115",19735,"0000"
"090116",19725,"0000"
"090116",19730,"0000"
"090116",19730,"0001"
"090117",19725,"0000"
"090118",19725,"0000"
"090119",19720,"0000"
"090119",19725,"0000"
"090121",19730,"0000"
"090122",19730,"0000"
"090123",19735,"0000"
"090123",19740,"0000"
"090123",19740,"0001"
"090123",19735,"0002"
"090124",19730,"0000"
"090124",19735,"0000"
"090125",19720,"0000"
"090125",19725,"0000"
"090125",19730,"0000"
"090126",19730,"0000"
"090128",19730,"0000"
"090129",19725,"0000"
"090131",19730,"0000"
"090131",19735,"0000"
"090133",19725,"0000"
"090133",19730,"0000"
"090134",19730,"0000"
"090135",19730,"0000"
"090136",19730,"0000"
"090136",19735,"0000"
"090137",19730,"0000"
"090138",19735,"0000"
"090139",19730,"0000"
"090139",19735,"0000"
"090140",19730,"0000"
"090140",19735,"0000"
"090140",19730,"0001"
"090141",19730,"0000"
"090141",19735,"0000"
"090142",19730,"0000"
"090142",19735,"0000"
"090143",19730,"0000"
"090143",19735,"0000"
"090144",19730,"0000"
"090144",19735,"0000"
"090144",19730,"0001"
"090145",19735,"0000"
"090146",19730,"0000"
"090146",19735,"0000"
"090147",19730,"0000"
"090147",19735,"0000"
"090147",19735,"0001"
"090148",19735,"0000"
"090149",19735,"0000"
"090149",19740,"0000"
"090149",19735,"0001"
"090150",19725,"0000"
"090150",19730,"0000"
"090150",19725,"0001"
"090150",19730,"0002"
"090151",19720,"0000"
"090151",19730,"0000"
"090153",19715,"0000"
"090153",19720,"0000"
"090154",19725,"0000"
"090154",19730,"0000"
"090154",19730,"0001"
"090157",19730,"0000"
"090157",19735,"0000"
"090157",19730,"0001"
"090158",19735,"0000"
"090159",19720,"0000"
"090201",19720,"0000"
"090201",19730,"0000"
"090202",19720,"0000"
"090203",19720,"0000"
"090204",19725,"0000"
"090205",19715,"0000"
"090205",19720,"0000"
"090205",19725,"0000"
"090205",19725,"0001"
"090206",19720,"0000"
"090207",19720,"0000"
"090208",19710,"0000"
"090208",19715,"0000"
"090208",19710,"0001"
"090209",19710,"0000"
"090210",19705,"0000"
"090210",19715,"0000"
"090210",19715,"0001"
"090211",19715,"0000"
"090212",19710,"0000"
"090212",19715,"0000"
"090213",19705,"0000"
"090214",19710,"0000"
"090215",19705,"0000"
"090215",19710,"0000"
"090217",19705,"0000"
"090217",19710,"0000"
"090218",19700,"0000"
"090218",19705,"0000"
"090219",19705,"0000"
"090220",19695,"0000"
"090220",19700,"0000"
"090220",19705,"0000"
"090220",19695,"0001"
"090221",19690,"0000"
"090221",19695,"0000"
"090221",19700,"0000"
"090221",19695,"0001"
"090222",19695,"0000"
"090222",19700,"0000"
"090223",19695,"0000"
"090223",19700,"0000"
"090223",19700,"0001"
"090224",19690,"0000"
"090225",19690,"0000"
"090225",19695,"0000"
"090225",19690,"0001"
"090226",19685,"0000"
"090226",19690,"0000"
"090226",19695,"0000"
"090227",19695,"0000"
"090228",19685,"0000"
"090228",19695,"0000"
"090228",19695,"0001"
"090230",19685,"0000"
"090231",19680,"0000"
"090231",19685,"0000"
"090231",19685,"0001"
"090232",19685,"0000"
"090233",19685,"0000"
"090234",19685,"0000"
"090234",19690,"0000"
"090235",19680,"0000"
"090235",19685,"0000"
"090235",19690,"0000"
"090235",19685,"0001"
"090236",19690,"0000"
"090237",19685,"0000"
"090237",19690,"0000"
"090238",19685,"0000"
"090238",19690,"0000"
"090238",19685,"0001"
"090238",19690,"0002"
"090239",19685,"0000"
"090239",19690,"0000"
"090239",19690,"0001"
"090240",19690,"0000"
"090240",19695,"0000"
"090241",19690,"0000"
"090242",19690,"0000"
"090242",19695,"0000"
"090243",19690,"0000"
"090244",19685,"0000"
"090244",19690,"0000"
"090245",19680,"0000"
"090245",19685,"0000"
"090246",19675,"0000"
"090246",19680,"0000"
"090247",19680,"0000"
"090247",19685,"0000"
"090248",19680,"0000"
"090248",19685,"0000"
"090249",19675,"0000"
"090250",19670,"0000"
"090250",19675,"0000"
"090251",19665,"0000"
"090251",19670,"0000"
"090251",19670,"0001"
"090252",19670,"0000"
"090253",19670,"0000"
"090253",19675,"0000"
"090254",19670,"0000"
"090255",19660,"0000"
"090255",19665,"0000"
"090256",19660,"0000"
"090256",19665,"0000"
"090256",19670,"0000"
"090256",19670,"0001"
"090256",19665,"0002"
"090257",19670,"0000"
"090258",19665,"0000"
"090259",19665,"0000"
"090259",19670,"0000"
"090259",19665,"0001"
"090300",19665,"0000"
"090301",19665,"0000"
"090302",19665,"0000"
"090303",19660,"0000"
"090303",19665,"0000"
"090304",19665,"0000"
"090304",19670,"0000"
"090305",19665,"0000"
"090305",19670,"0000"
"090306",19660,"0000"
"090306",19665,"0000"
"090306",19665,"0001"
"090307",19660,"0000"
"090307",19665,"0000"
"090307",19665,"0001"
"090308",19660,"0000"
"090308",19665,"0000"
"090308",19665,"0001"
"090309",19665,"0000"
"090309",19670,"0000"
"090310",19670,"0000"
"090310",19675,"0000"
"090311",19665,"0000"
"090311",19670,"0000"
"090311",19675,"0000"
"090312",19665,"0000"
"090312",19670,"0000"
"090313",19665,"0000"
"090313",19670,"0000"
"090313",19665,"0001"
"090314",19660,"0000"
"090314",19665,"0000"
"090314",19665,"0001"
"090315",19660,"0000"
"090316",19660,"0000"
"090316",19665,"0000"
"090317",19660,"0000"
"090318",19660,"0000"
"090318",19662,"0000"
"090318",19665,"0000"
"090318",19660,"0001"
"090319",19655,"0000"
"090319",19660,"0000"
"090319",19665,"0000"
"090319",19660,"0001"
"090319",19655,"0002"
"090320",19655,"0000"
"090320",19660,"0000"
"090320",19655,"0001"
"090321",19655,"0000"
"090321",19660,"0000"
"090322",19660,"0000"
"090323",19660,"0000"
"090324",19660,"0000"
"090324",19665,"0000"
"090324",19670,"0000"
"090324",19670,"0001"
