"time","price","millisec"
"090025",102530,"0000"
"090025",102540,"0001"
"090025",102545,"0002"
"090025",102530,"0003"
"090025",102505,"0004"
"090025",102530,"0005"
"090025",102505,"0006"
"090026",102545,"0000"
"090026",102555,"0001"
"090026",102550,"0002"
"090026",102560,"0003"
"090026",102565,"0004"
"090026",102570,"0005"
"090027",102580,"0000"
"090027",102565,"0001"
"090027",102590,"0002"
"090027",102585,"0003"
"090027",102600,"0004"
"090027",102610,"0005"
"090027",102615,"0006"
"090027",102620,"0007"
"090027",102625,"0008"
"090027",102590,"0009"
"090028",102530,"0000"
"090028",102540,"0001"
"090028",102550,"0002"
"090028",102535,"0003"
"090029",102565,"0000"
"090029",102575,"0001"
"090029",102590,"0002"
"090029",102580,"0003"
"090030",102605,"0000"
"090030",102615,"0001"
"090031",102620,"0000"
"090031",102585,"0001"
"090031",102590,"0002"
"090032",102580,"0000"
"090032",102565,"0001"
"090032",102590,"0002"
"090033",102580,"0000"
"090033",102565,"0001"
"090033",102555,"0002"
"090034",102550,"0000"
"090034",102525,"0001"
"090034",102550,"0002"
"090035",102505,"0000"
"090035",102540,"0001"
"090036",102525,"0000"
"090036",102515,"0001"
"090036",102505,"0002"
"090037",102515,"0000"
"090037",102550,"0001"
"090037",102540,"0002"
"090038",102545,"0000"
"090038",102540,"0001"
"090038",102535,"0002"
"090039",102530,"0000"
"090039",102535,"0001"
"090039",102550,"0002"
"090040",102515,"0000"
"090040",102525,"0001"
"090040",102515,"0002"
"090040",102500,"0003"
"090041",102495,"0000"
"090041",102500,"0001"
"090041",102505,"0002"
"090042",102490,"0000"
"090042",102480,"0001"
"090043",102495,"0000"
"090043",102480,"0001"
"090043",102485,"0002"
"090044",102480,"0000"
"090044",102485,"0001"
"090044",102500,"0002"
"090045",102487,"0000"
"090045",102485,"0001"
"090045",102487,"0002"
"090045",102500,"0003"
"090045",102495,"0004"
"090046",102515,"0000"
"090046",102510,"0001"
"090046",102490,"0002"
"090046",102500,"0003"
"090047",102495,"0000"
"090047",102490,"0001"
"090047",102485,"0002"
"090048",102495,"0000"
"090048",102490,"0001"
"090049",102480,"0000"
"090049",102500,"0001"
"090049",102490,"0002"
"090049",102480,"0003"
"090050",102485,"0000"
"090050",102480,"0001"
"090050",102485,"0002"
"090051",102490,"0000"
"090051",102485,"0001"
"090051",102470,"0002"
"090051",102475,"0003"
"090051",102470,"0004"
"090052",102485,"0000"
"090052",102475,"0001"
"090053",102460,"0000"
"090053",102452,"0001"
"090053",102450,"0002"
"090054",102460,"0000"
"090054",102450,"0001"
"090054",102440,"0002"
"090055",102435,"0000"
"090055",102420,"0001"
"090055",102470,"0002"
"090056",102455,"0000"
"090056",102445,"0001"
"090056",102420,"0002"
"090057",102445,"0000"
"090057",102432,"0001"
"090057",102445,"0002"
"090058",102435,"0000"
"090058",102450,"0001"
"090058",102475,"0002"
"090058",102470,"0003"
"090059",102450,"0000"
"090059",102475,"0001"
"090059",102470,"0002"
"090100",102475,"0000"
"090100",102470,"0001"
"090100",102420,"0002"
"090100",102455,"0003"
"090101",102445,"0000"
"090101",102440,"0001"
"090101",102450,"0002"
"090101",102455,"0003"
"090102",102450,"0000"
"090102",102440,"0001"
"090102",102450,"0002"
"090102",102440,"0003"
"090102",102450,"0004"
"090103",102472,"0000"
"090103",102470,"0001"
"090103",102480,"0002"
"090103",102495,"0003"
"090103",102500,"0004"
"090103",102505,"0005"
"090104",102470,"0000"
"090104",102480,"0001"
"090104",102460,"0002"
"090105",102490,"0000"
"090105",102495,"0001"
"090105",102510,"0002"
"090105",102520,"0003"
"090105",102510,"0004"
"090106",102535,"0000"
"090106",102545,"0001"
"090106",102555,"0002"
"090107",102552,"0000"
"090107",102540,"0001"
"090107",102510,"0002"
"090108",102490,"0000"
"090108",102485,"0001"
"090108",102492,"0002"
"090108",102490,"0003"
"090108",102485,"0004"
"090109",102505,"0000"
"090109",102470,"0001"
"090110",102465,"0000"
"090110",102490,"0001"
"090110",102470,"0002"
"090110",102475,"0003"
"090110",102470,"0004"
"090111",102490,"0000"
"090111",102470,"0001"
"090111",102475,"0002"
"090111",102480,"0003"
"090112",102475,"0000"
"090112",102490,"0001"
"090112",102465,"0002"
"090112",102490,"0003"
"090113",102515,"0000"
"090113",102510,"0001"
"090113",102495,"0002"
"090114",102475,"0000"
"090114",102495,"0001"
"090115",102490,"0000"
"090115",102460,"0001"
"090115",102445,"0002"
"090115",102460,"0003"
"090115",102465,"0004"
"090116",102450,"0000"
"090116",102455,"0001"
"090116",102430,"0002"
"090116",102445,"0003"
"090116",102415,"0004"
"090116",102460,"0005"
"090116",102435,"0006"
"090117",102445,"0000"
"090117",102460,"0001"
"090117",102465,"0002"
"090117",102440,"0003"
"090118",102430,"0000"
"090118",102450,"0001"
"090118",102470,"0002"
"090119",102445,"0000"
"090119",102450,"0001"
"090119",102475,"0002"
"090119",102445,"0003"
"090119",102475,"0004"
