"time","price","millisec"
"090020",24060,"0000"
"090020",24065,"0001"
"090022",24060,"0000"
"090025",24070,"0000"
"090036",24065,"0000"
"090036",24070,"0001"
"090040",24065,"0000"
"090042",24070,"0000"
"090048",24065,"0000"
"090049",24070,"0000"
"090050",24060,"0000"
"090050",24070,"0001"
"090052",24065,"0000"
"090055",24060,"0000"
"090056",24065,"0000"
"090100",24060,"0000"
"090102",24065,"0000"
"090119",24060,"0000"
"090119",24065,"0001"
"090123",24070,"0000"
"090123",24065,"0001"
"090126",24070,"0000"
"090126",24065,"0001"
"090129",24070,"0000"
"090132",24065,"0000"
"090132",24070,"0001"
"090133",24065,"0000"
"090134",24070,"0000"
"090134",24065,"0001"
"090135",24067,"0000"
"090135",24070,"0001"
"090136",24065,"0000"
"090136",24070,"0001"
"090139",24065,"0000"
"090141",24070,"0000"
"090142",24065,"0000"
"090143",24070,"0000"
"090145",24065,"0000"
"090146",24070,"0000"
"090148",24065,"0000"
"090149",24070,"0000"
"090151",24065,"0000"
"090151",24070,"0001"
"090154",24065,"0000"
"090156",24070,"0000"
"090157",24065,"0000"
"090157",24070,"0001"
"090158",24065,"0000"
"090158",24070,"0001"
"090200",24065,"0000"
"090201",24070,"0000"
"090202",24065,"0000"
"090202",24070,"0001"
"090204",24065,"0000"
"090205",24070,"0000"
"090208",24065,"0000"
"090211",24070,"0000"
"090214",24065,"0000"
"090215",24070,"0000"
"090215",24065,"0001"
"090216",24070,"0000"
"090216",24065,"0001"
"090218",24060,"0000"
"090218",24065,"0001"
"090222",24067,"0000"
"090223",24070,"0000"
"090223",24065,"0001"
"090225",24070,"0000"
"090226",24065,"0000"
"090226",24070,"0001"
"090228",24065,"0000"
"090229",24070,"0000"
"090230",24065,"0000"
"090231",24070,"0000"
"090232",24065,"0000"
"090232",24070,"0001"
"090235",24065,"0000"
"090237",24060,"0000"
"090238",24065,"0000"
"090240",24060,"0000"
"090240",24065,"0001"
"090244",24060,"0000"
"090245",24065,"0000"
"090245",24060,"0001"
"090245",24065,"0002"
"090252",24060,"0000"
"090253",24065,"0000"
"090254",24060,"0000"
"090254",24065,"0001"
"090255",24060,"0000"
"090256",24065,"0000"
"090301",24060,"0000"
"090301",24065,"0001"
"090301",24060,"0002"
"090302",24065,"0000"
"090304",24060,"0000"
"090305",24055,"0000"
"090305",24060,"0001"
"090308",24065,"0000"
"090309",24060,"0000"
"090309",24055,"0001"
"090310",24060,"0000"
"090312",24055,"0000"
"090312",24060,"0001"
"090313",24055,"0000"
"090314",24060,"0000"
"090317",24055,"0000"
"090318",24060,"0000"
"090325",24055,"0000"
"090325",24060,"0001"
"090329",24055,"0000"
"090329",24060,"0001"
"090330",24055,"0000"
"090330",24060,"0001"
"090343",24055,"0000"
"090344",24060,"0000"
"090346",24055,"0000"
"090347",24060,"0000"
"090347",24055,"0001"
"090402",24050,"0000"
"090402",24055,"0001"
"090409",24050,"0000"
"090409",24055,"0001"
"090409",24050,"0002"
"090409",24055,"0003"
"090414",24052,"0000"
"090414",24055,"0001"
"090415",24050,"0000"
"090416",24055,"0000"
"090418",24050,"0000"
"090419",24055,"0000"
"090423",24050,"0000"
"090423",24055,"0001"
"090426",24050,"0000"
"090426",24055,"0001"
"090429",24050,"0000"
"090429",24055,"0001"
"090433",24050,"0000"
"090433",24055,"0001"
"090436",24052,"0000"
"090440",24050,"0000"
"090440",24052,"0001"
"090440",24050,"0002"
"090440",24052,"0003"
"090442",24055,"0000"
"090444",24050,"0000"
"090445",24052,"0000"
"090446",24050,"0000"
"090447",24047,"0000"
"090455",24045,"0000"
"090455",24047,"0001"
"090457",24045,"0000"
"090457",24047,"0001"
"090458",24045,"0000"
"090458",24047,"0001"
"090459",24045,"0000"
"090500",24047,"0000"
"090500",24045,"0001"
"090501",24047,"0000"
"090502",24045,"0000"
"090502",24047,"0001"
"090503",24045,"0000"
"090505",24040,"0000"
"090505",24045,"0001"
"090506",24050,"0000"
"090506",24045,"0001"
"090507",24040,"0000"
"090508",24045,"0000"
"090508",24040,"0001"
"090508",24050,"0002"
"090508",24040,"0003"
"090509",24045,"0000"
"090509",24050,"0001"
"090509",24045,"0002"
"090509",24040,"0003"
"090510",24050,"0000"
"090510",24045,"0001"
"090510",24040,"0002"
"090510",24045,"0003"
"090511",24050,"0000"
"090511",24045,"0001"
"090512",24050,"0000"
"090513",24045,"0000"
"090513",24050,"0001"
"090513",24045,"0002"
"090514",24050,"0000"
"090515",24045,"0000"
"090516",24040,"0000"
"090517",24045,"0000"
"090517",24040,"0001"
"090517",24045,"0002"
"090520",24050,"0000"
"090521",24045,"0000"
"090524",24050,"0000"
"090524",24045,"0001"
"090524",24050,"0002"
"090525",24045,"0000"
"090526",24050,"0000"
"090527",24045,"0000"
"090528",24040,"0000"
